Ano,Nome do autor,Número da emenda,Localidade do gasto (Regionalização),Sigla UF ,Função,Subfunção,Valor empenhado,Valor liquidado,Valor pago
2021,ALENCAR SANTANA BRAGA,6,Nacional,BR,Gestão ambiental,Recursos hídricos,"100,000.00",0,0
2021,DAMIAO FELICIANO,4,PARAÍBA,PB,Educação,Ensino superior,"100,000.00",0,0
2021,ROGERIO CORREIA,18,MINAS GERAIS,MG,Educação,Ensino superior,"100,000.00","91,750.00",0
2021,LUISA CANZIANI,10,PARANÁ,PR,Urbanismo,infra-estrutura urbana,"100,000.00",0,0
2021,NATALIA BONAVIDES,12,Nacional,BR,Educação,Ensino superior,"100,000.00","96,098.71","48,226.09"
2021,JOSE NUNES,9,BAHIA,BA,Assistência social,Assistência comunitária,"100,000.00","100,000.00","100,000.00"
2021,PATRUS ANANIAS,7,MINAS GERAIS,MG,Gestão ambiental,Preservação e conservação ambiental,"100,000.00",0,0
2021,SORAYA THRONICKE,10,MATO GROSSO DO SUL,MS,Assistência social,Assistência comunitária,"100,000.00",0,0
2021,REINHOLD STEPHANES JUNIOR,10,PARANÁ,PR,Saúde,Assistência hospitalar e ambulatorial,"100,000.00","100,000.00","100,000.00"
2021,LEANDRE,3,PARANÁ,PR,Agricultura,Promoção da produção agropecuária,"100,000.00",0,0
2021,HUGO MOTTA,1,Nacional,BR,Saúde,Assistência hospitalar e ambulatorial,"100,000.00",0,0
2021,MARRECA FILHO,10,MARANHÃO,MA,Segurança pública,Policiamento,"100,000.00",0,0
2021,PEDRO UCZAI,10,SANTA CATARINA,SC,Agricultura,Promoção da produção agropecuária,"100,000.00",0,0
2021,MARIANA CARVALHO,4,RONDÔNIA,RO,Assistência social,Assistência comunitária,"100,000.00",0,0
2021,FAUSTO PINATO,9,SÃO PAULO,SP,Direitos da cidadania,"Direitos individuais, coletivos e difusos","100,000.00","100,000.00","100,000.00"
2021,GUILHERME MUSSI,4,SÃO PAULO,SP,Assistência social,Assistência comunitária,"100,000.00",0,0
2021,DOMINGOS SAVIO,1,MINAS GERAIS,MG,Cultura,Difusão cultural,"100,000.00",0,0
2021,PR. MARCO FELICIANO,12,SÃO PAULO,SP,Saúde,Assistência hospitalar e ambulatorial,"100,000.00","100,000.00","100,000.00"
2021,ROSE MODESTO,7,MATO GROSSO DO SUL,MS,Assistência social,Assistência comunitária,"100,000.00",0,0
2021,EDUARDO CURY,14,SÃO PAULO,SP,Assistência social,Assistência comunitária,"100,000.00","100,000.00","100,000.00"
2021,BETO ROSADO,9,RIO GRANDE DO NORTE,RN,Agricultura,Promoção da produção agropecuária,"100,000.00",0,0
2021,MARIA ROSAS,6,SÃO PAULO,SP,Saúde,Administração geral,"100,000.00","100,000.00","100,000.00"
2021,DELEGADO ANTONIO FURTADO,21,RIO DE JANEIRO,RJ,Cultura,Difusão cultural,"100,000.00",0,0
2021,MARCELO CASTRO,3,Nacional,BR,Cultura,Difusão cultural,"100,000.00","100,000.00","100,000.00"
2021,AROLDO MARTINS,1,PARANÁ,PR,Assistência social,Assistência comunitária,"100,000.00",0,0
2021,PR. MARCO FELICIANO,19,Nacional,BR,Saúde,Assistência hospitalar e ambulatorial,"100,000.00",0,0
2021,GLEISI HOFFMANN,9,PARANÁ,PR,Assistência social,Assistência comunitária,"100,000.00",0,0
2021,SERGIO PETECAO,6,Nacional,BR,Saúde,Assistência hospitalar e ambulatorial,"100,000.00",0,0
2021,VINICIUS FARAH,24,RIO DE JANEIRO,RJ,Encargos especiais,Outras transferências,"100,000.00","100,000.00","100,000.00"
2021,ANDRE FERREIRA,8,PERNAMBUCO,PE,Saúde,Assistência hospitalar e ambulatorial,"100,000.00",0,0
2021,WALTER ALVES,4,RIO GRANDE DO NORTE,RN,Saúde,Assistência hospitalar e ambulatorial,"100,000.00",0,0
2021,DRA. SORAYA MANATO,19,ESPÍRITO SANTO,ES,Educação,Educação básica,"100,000.00",0,0
2021,NORMA AYUB,9,ESPÍRITO SANTO,ES,Defesa nacional,Administração geral,"100,000.00","100,000.00","100,000.00"
2021,CEZINHA DE MADUREIRA,1,SÃO PAULO,SP,Encargos especiais,Outras transferências,"100,000.00","100,000.00","100,000.00"
2021,HENRIQUE FONTANA,17,RIO GRANDE DO SUL,RS,Comércio e serviços,Turismo,"100,000.00",0,0
2021,JOSE GUIMARAES,17,Sudeste,Sudeste,Cultura,Difusão cultural,"100,000.00","100,000.00","100,000.00"
2021,ANGELA AMIN,19,Nacional,BR,Encargos especiais,Outros encargos especiais,"100,000.00","100,000.00","100,000.00"
2021,JUNINHO DO PNEU,7,RIO DE JANEIRO,RJ,Assistência social,Assistência comunitária,"100,000.00",0,0
2021,JOAO BOSCO DA COSTA,8,SERGIPE,SE,Segurança pública,Policiamento,"100,000.00","100,000.00","100,000.00"
2021,JULIO DELGADO,9,MINAS GERAIS,MG,Assistência social,Assistência comunitária,"100,000.00",0,0
2021,LUIS CARLOS HEINZE,9,RIO GRANDE DO SUL,RS,Saúde,Atenção básica,"100,000.00","100,000.00","100,000.00"
2021,MIGUEL LOMBARDI,5,PARANÁ,PR,Assistência social,Assistência comunitária,"100,000.00","100,000.00","100,000.00"
2021,ARTHUR OLIVEIRA MAIA,3,BAHIA,BA,Assistência social,Assistência comunitária,"100,000.00","100,000.00","100,000.00"
2021,DAMIAO FELICIANO,18,PARAÍBA,PB,Saúde,Assistência hospitalar e ambulatorial,"100,000.00","100,000.00","100,000.00"
2021,ZENAIDE MAIA,18,RIO GRANDE DO NORTE,RN,Encargos especiais,Outras transferências,"100,000.00","100,000.00","100,000.00"
2021,HELIO COSTA,5,SANTA CATARINA,SC,Educação,Educação básica,"100,000.00",0,0
2021,GENERAL PETERNELLI,9,SÃO PAULO,SP,Desporto e lazer,Desporto comunitário,"100,000.00","100,000.00","100,000.00"
2021,JOSE ROCHA,1,BAHIA,BA,Saúde,Assistência hospitalar e ambulatorial,"100,000.00",0,0
2021,RODRIGO CUNHA,18,ALAGOAS,AL,Assistência social,Assistência comunitária,"100,000.00",0,0
2021,BIA CAVASSA,12,SÃO PAULO,SP,Saúde,Assistência hospitalar e ambulatorial,"100,000.00","100,000.00","100,000.00"
2021,ANDRE DE PAULA,6,PERNAMBUCO,PE,Cultura,Difusão cultural,"100,000.00",0,0
2021,CARLOS ZARATTINI,2,SÃO PAULO,SP,Direitos da cidadania,"Direitos individuais, coletivos e difusos","100,000.00",0,0
2021,GUSTINHO RIBEIRO,6,SERGIPE,SE,Saúde,Assistência hospitalar e ambulatorial,"100,000.00",0,0
2021,GONZAGA PATRIOTA,15,PERNAMBUCO,PE,Assistência social,Assistência comunitária,"100,000.00","100,000.00","100,000.00"
2021,MARA ROCHA,6,ACRE,AC,Cultura,Difusão cultural,"100,000.00",0,0
2021,CHARLES FERNANDES,2,BAHIA,BA,Assistência social,Assistência comunitária,"100,000.00","100,000.00","100,000.00"
2021,ANDRE FERREIRA,2,PERNAMBUCO,PE,Segurança pública,Policiamento,"100,000.00",0,0
2021,ZENAIDE MAIA,12,RIO GRANDE DO NORTE,RN,Saúde,Assistência hospitalar e ambulatorial,"100,000.00",0,0
2021,LUIZ CARLOS,17,AMAPÁ,AP,Encargos especiais,Outras transferências,"100,001.00","100,001.00","100,001.00"
2021,FELICIO LATERCA,4,RIO DE JANEIRO,RJ,Saúde,Administração geral,"100,986.00","100,986.00",0
2021,LUIZ ANTONIO CORREA,2,RIO DE JANEIRO,RJ,Saúde,Atenção básica,"101,000.00",0,0
2021,DAMIAO FELICIANO,7,PARAÍBA,PB,Segurança pública,Policiamento,"101,351.00",0,0
2021,AUREA CAROLINA,18,MINAS GERAIS,MG,Agricultura,Extensão rural,"102,000.00",0,0
2021,MAILZA GOMES,5,Nacional,BR,Defesa nacional,Defesa naval,"102,037.63","102,037.63",0
2021,NICOLETTI,13,RORAIMA,RR,Encargos especiais,Outras transferências,"103,093.00","103,093.00","103,093.00"
2021,FERNANDO COELHO FILHO,4,PERNAMBUCO,PE,Agricultura,Difusão do conhecimento científico e tecnológico,"104,000.00","1,725.00","1,725.00"
2021,NILDA GONDIM,8,PARAÍBA,PB,Saúde,Assistência hospitalar e ambulatorial,"104,930.00",0,0
2021,VENEZIANO VITAL DO REGO,9,PARAÍBA,PB,Saúde,Assistência hospitalar e ambulatorial,"105,000.00",0,0
2021,PAULO TEIXEIRA,3,Nacional,BR,Agricultura,Extensão rural,"105,000.00",0,0
2021,CHRISTINO AUREO,11,RIO DE JANEIRO,RJ,Agricultura,Promoção da produção agropecuária,"105,000.00",0,0
2021,GONZAGA PATRIOTA,9,PERNAMBUCO,PE,Agricultura,Promoção da produção agropecuária,"105,000.00",0,0
2021,MARCIO LABRE,3,RIO DE JANEIRO,RJ,Defesa nacional,Administração geral,"105,000.00","43,436.00","43,436.00"
2021,NILDA GONDIM,5,PARAÍBA,PB,Assistência social,Assistência comunitária,"105,000.00",0,0
2021,LEONARDO MONTEIRO,13,MINAS GERAIS,MG,Agricultura,Promoção da produção agropecuária,"105,000.00",0,0
2021,BIRA DO PINDARE,9,MARANHÃO,MA,Urbanismo,Assistência comunitária,"105,315.00",0,0
2022,CAROLINE DE TONI,1,Nacional,BR,Defesa nacional,Defesa naval,"105,770.00",0,0
2021,NICOLETTI,2,RORAIMA,RR,Educação,Ensino profissional,"106,900.00",0,0
2021,BIA KICIS,12,Exterior,EXT,Relações exteriores,Promoção comercial ,"109,023.71","47,708.38","47,708.38"
2021,DANIEL TRZECIAK,9,Sul,Sul,Direitos da cidadania,"Direitos individuais, coletivos e difusos","109,238.00",0,0
2021,ROSE MODESTO,9,MATO GROSSO DO SUL,MS,Desporto e lazer,Desporto comunitário,"110,000.00",0,0
2021,TASSO JEREISSATI,14,CEARÁ,CE,Saúde,Assistência hospitalar e ambulatorial,"110,460.00","110,460.00","110,460.00"
2021,CARLA DICKSON,10,RIO GRANDE DO NORTE,RN,Saúde,Atenção básica,"111,375.00","111,375.00","111,375.00"
2021,BANCADA DO CEARA,12,CEARÁ,CE,Agricultura,Difusão do conhecimento científico e tecnológico,"111,524.99","38,800.00","38,800.00"
2021,PROFESSORA MARCIVANIA,23,AMAPÁ,AP,Saúde,Administração geral,"112,993.00","112,993.00","112,993.00"
2021,SARGENTO FAHUR,3,PARANÁ,PR,Saúde,Assistência hospitalar e ambulatorial,"113,538.00",0,0
2021,PEDRO CUNHA LIMA,6,PARAÍBA,PB,Direitos da cidadania,"Direitos individuais, coletivos e difusos","114,925.00",0,0
2021,GONZAGA PATRIOTA,2,Nacional,BR,Defesa nacional,Defesa terrestre,"115,000.00",0,0
2021,CORONEL ARMANDO,1,Nacional,BR,Defesa nacional,Administração geral,"116,800.47","97,350.47","66,633.37"
2021,MAJOR VITOR HUGO,8,GOIÁS,GO,Educação,Ensino superior,"119,001.89",0,0
2021,EDNA HENRIQUE,5,PARAÍBA,PB,Gestão ambiental,Preservação e conservação ambiental,"119,578.68",0,0
2021,ELMAR NASCIMENTO,1,Nacional,BR,Direitos da cidadania,"Direitos individuais, coletivos e difusos","119,610.00",0,0
2021,DENIS BEZERRA,8,CEARÁ,CE,Direitos da cidadania,"Direitos individuais, coletivos e difusos","119,610.00",0,0
2021,MARIA DO ROSARIO,10,RIO GRANDE DO SUL,RS,Direitos da cidadania,"Direitos individuais, coletivos e difusos","119,610.00",0,0
2021,ELMAR NASCIMENTO,3,Nacional,BR,Direitos da cidadania,"Direitos individuais, coletivos e difusos","119,610.00",0,0
2021,ROSE MODESTO,3,MATO GROSSO DO SUL,MS,Direitos da cidadania,"Direitos individuais, coletivos e difusos","119,610.00",0,0
2021,ALESSANDRO MOLON,15,RIO DE JANEIRO,RJ,Direitos da cidadania,"Direitos individuais, coletivos e difusos","119,610.00",0,0
2021,IZALCI LUCAS,6,DISTRITO FEDERAL,DF,Direitos da cidadania,"Direitos individuais, coletivos e difusos","119,610.00",0,0
2021,MAURICIO DZIEDRICKI,1,RIO GRANDE DO SUL,RS,Direitos da cidadania,"Direitos individuais, coletivos e difusos","119,610.00",0,0
2021,MARGARETE COELHO,6,PIAUÍ,PI,Direitos da cidadania,"Direitos individuais, coletivos e difusos","119,610.00",0,0
2021,JOSIVALDO JP,4,MARANHÃO,MA,Direitos da cidadania,"Direitos individuais, coletivos e difusos","119,610.00",0,0
2021,ZEQUINHA MARINHO,15,PARÁ,PA,Direitos da cidadania,"Direitos individuais, coletivos e difusos","119,610.00",0,0
2021,LEUR LOMANTO JUNIOR,8,BAHIA,BA,Direitos da cidadania,"Direitos individuais, coletivos e difusos","119,610.00",0,0
2021,LEONIDAS CRISTINO,1,CEARÁ,CE,Direitos da cidadania,"Direitos individuais, coletivos e difusos","119,610.00",0,0
2021,ROSANA VALLE,11,SÃO PAULO,SP,Direitos da cidadania,"Direitos individuais, coletivos e difusos","119,610.00",0,0
2021,ZENAIDE MAIA,6,RIO GRANDE DO NORTE,RN,Organização agrária,Ensino profissional,"119,614.00",0,0
2021,JESSICA SALES,10,Nacional,BR,Defesa nacional,Administração geral,"119,900.95","29,138.28","23,622.10"
2021,PEDRO CUNHA LIMA,16,PARAÍBA,PB,Defesa nacional,Administração geral,"119,902.73","113,712.73","111,672.73"
2021,CARLA ZAMBELLI,7,SÃO PAULO,SP,Assistência social,Alimentação e nutrição,"119,916.00",0,0
2021,ZEQUINHA MARINHO,14,PARÁ,PA,Saúde,Assistência hospitalar e ambulatorial,"119,985.00","119,985.00","119,985.00"
2021,GENERAL PETERNELLI,2,SÃO PAULO,SP,Educação,Ensino profissional,"119,986.00","45,939.60","23,944.80"
2021,MARILIA ARRAES,6,PERNAMBUCO,PE,Assistência social,Assistência comunitária,"120,000.00","120,000.00","120,000.00"
2021,DANIELA DO WAGUINHO,9,RIO DE JANEIRO,RJ,Segurança pública,Policiamento,"120,000.00",0,0
2021,MARIA DO CARMO ALVES,2,SERGIPE,SE,Cultura,Difusão cultural,"120,000.00",0,0
2021,SERGIO BRITO,7,BAHIA,BA,Saúde,Atenção básica,"120,000.00","120,000.00","120,000.00"
2021,EMANUEL PINHEIRO NETO,2,MATO GROSSO,MT,Saúde,Assistência hospitalar e ambulatorial,"120,000.00","77,036.00","77,036.00"
2021,ALESSANDRO MOLON,23,RIO DE JANEIRO,RJ,Gestão ambiental,Controle ambiental,"120,000.00",0,0
2021,FREI ANASTACIO RIBEIRO,2,PARAÍBA,PB,Agricultura,Desenvolvimento tecnológico e engenharia,"120,000.00",0,0
2021,PLINIO VALERIO,1,Nacional,BR,Agricultura,Difusão do conhecimento científico e tecnológico,"120,000.00",511.27,511.27
2021,MARCELO RAMOS,9,AMAZONAS,AM,Agricultura,Difusão do conhecimento científico e tecnológico,"120,000.00",0,0
2021,TED CONTI,9,ESPÍRITO SANTO,ES,Desporto e lazer,Desporto de rendimento,"120,000.00",0,0
2021,ZENAIDE MAIA,14,RIO GRANDE DO NORTE,RN,Segurança pública,Custódia e reintegração social,"120,000.00",0,0
2021,JOSE GUIMARAES,15,Nacional,BR,Defesa nacional,Normatização e fiscalização,"120,000.00","66,910.98","21,556.44"
2021,TABATA AMARAL,16,SÃO PAULO,SP,Educação,Educação básica,"120,000.00",0,0
2021,ROGERIO CORREIA,11,MINAS GERAIS,MG,Agricultura,Promoção da produção agropecuária,"120,000.00",0,0
2021,LOURIVAL GOMES,23,RIO DE JANEIRO,RJ,Saúde,Assistência hospitalar e ambulatorial,"121,643.00","121,643.00","121,643.00"
2021,AUREA CAROLINA,15,MINAS GERAIS,MG,Cultura,Difusão cultural,"122,000.00","122,000.00","122,000.00"
2021,CORONEL ARMANDO,6,Nacional,BR,Defesa nacional,Defesa terrestre,"124,954.49","124,954.49","124,954.49"
2021,MAJOR VITOR HUGO,18,Nacional,BR,Defesa nacional,Normatização e fiscalização,"124,999.00","124,999.00",0
2022,FLAVIO BOLSONARO,22,Nacional,BR,Defesa nacional,Informação e inteligência,"125,000.00",0,0
2021,JAQUES WAGNER,5,BAHIA,BA,Assistência social,Saneamento básico rural,"125,000.00",0,0
2021,LOURIVAL GOMES,12,RIO DE JANEIRO,RJ,Saúde,Assistência hospitalar e ambulatorial,"125,000.00","125,000.00","125,000.00"
2021,HUMBERTO COSTA,1,PERNAMBUCO,PE,Cultura,"Patrimônio histórico, artístico e arqueológico","128,000.00",0,0
2022,NILDA GONDIM,9,PARAÍBA,PB,Assistência social,Assistência comunitária,"128,058.00",0,0
2021,CAPITAO FABIO ABREU,12,PIAUÍ,PI,Desporto e lazer,Desporto comunitário,"129,000.00",0,0
2021,RAIMUNDO COSTA,4,BAHIA,BA,Direitos da cidadania,"Direitos individuais, coletivos e difusos","129,601.77",0,0
2021,ARLINDO CHINAGLIA,8,SÃO PAULO,SP,Educação,Ensino profissional,"129,986.00","106,615.72","102,605.72"
2021,MISAEL VARELLA,11,MINAS GERAIS,MG,Assistência social,Assistência comunitária,"129,986.00","129,986.00","129,986.00"
2021,LUIZ ANTONIO CORREA,17,RIO DE JANEIRO,RJ,Saúde,Assistência hospitalar e ambulatorial,"130,000.00","130,000.00","130,000.00"
2021,LIDICE DA MATA,12,BAHIA,BA,Educação,Ensino profissional,"132,000.00",0,0
2021,STEFANO AGUIAR,7,MINAS GERAIS,MG,Segurança pública,Policiamento,"134,026.35",0,0
2021,GELSON AZEVEDO,8,MINAS GERAIS,MG,Saúde,Assistência hospitalar e ambulatorial,"135,571.00","135,571.00","135,571.00"
2021,TIAGO MITRAUD,18,MINAS GERAIS,MG,Educação,Educação básica,"136,719.80",0,0
2021,HUGO LEAL,7,RIO DE JANEIRO,RJ,Educação,Ensino superior,"139,400.00","139,400.00","139,400.00"
2021,LEO DE BRITO,3,ACRE,AC,Educação,Ensino superior,"139,581.42","1,345.00",0
2021,TALIRIA PETRONE,15,RIO DE JANEIRO,RJ,Direitos da cidadania,"Direitos individuais, coletivos e difusos","139,590.00","139,590.00","139,590.00"
2021,EDNA HENRIQUE,10,PARAÍBA,PB,Direitos da cidadania,Administração geral,"139,705.97",0,0
2021,JESSICA SALES,12,ACRE,AC,Assistência social,Assistência comunitária,"139,986.00","139,986.00","139,986.00"
2021,ANDRE FERREIRA,7,PERNAMBUCO,PE,Agricultura,Extensão rural,"139,991.36",0,0
2021,FABIO REIS,8,SERGIPE,SE,Segurança pública,Policiamento,"139,993.00","40,208.47","40,208.47"
2021,HAROLDO CATHEDRAL,11,RORAIMA,RR,Assistência social,Assistência comunitária,"139,993.00",0,0
2021,AIRTON FALEIRO,11,Nacional,BR,Saúde,Assistência hospitalar e ambulatorial,"139,993.00",0,0
2021,ESPERIDIAO AMIN,18,Nacional,BR,Saúde,Assistência hospitalar e ambulatorial,"139,993.00",0,0
2021,PROFESSOR ALCIDES,18,GOIÁS,GO,Assistência social,Alimentação e nutrição,"139,993.00",0,0
2021,DR. JAZIEL,1,CEARÁ,CE,Saúde,Assistência hospitalar e ambulatorial,"139,994.00","139,994.00","139,994.00"
2021,LUIZA ERUNDINA,11,PARAÍBA,PB,Assistência social,Assistência comunitária,"140,000.00",0,0
2021,CARLA ZAMBELLI,19,SÃO PAULO,SP,Saúde,Assistência hospitalar e ambulatorial,"140,000.00","140,000.00","140,000.00"
2021,JUAREZ COSTA,9,MATO GROSSO,MT,Saúde,Assistência hospitalar e ambulatorial,"140,000.00","140,000.00","140,000.00"
2021,ANGELA AMIN,13,Nacional,BR,Saúde,Assistência hospitalar e ambulatorial,"140,000.00",0,0
2021,CELINA LEAO,9,Nacional,BR,Saúde,Assistência hospitalar e ambulatorial,"140,000.00","140,000.00","140,000.00"
2021,ADRIANO DO BALDY,3,GOIÁS,GO,Saúde,Atenção básica,"142,000.00",0,0
2021,FLAVIA MORAIS,5,GOIÁS,GO,Saúde,Atenção básica,"142,000.00",0,0
2021,ELIAS VAZ,5,GOIÁS,GO,Saúde,Atenção básica,"142,000.00",0,0
2021,LUIS CARLOS HEINZE,5,RIO GRANDE DO SUL,RS,Assistência social,Assistência comunitária,"143,993.00","143,993.00","143,993.00"
2021,RODRIGO CUNHA,4,ALAGOAS,AL,Saúde,Atenção básica,"144,000.00",0,0
2021,BACELAR,6,BAHIA,BA,Saúde,Atenção básica,"144,000.00",0,0
2021,HENRIQUE FONTANA,8,RIO GRANDE DO SUL,RS,Saúde,Atenção básica,"144,000.00",0,0
2021,LUIZ PHILIPPE DE ORLEANS E BRAGANCA,10,Exterior,EXT,Relações exteriores,Difusão cultural,"144,299.01",0,0
2021,ACACIO FAVACHO,3,AMAPÁ,AP,Saúde,Atenção básica,"145,157.00",0,0
2021,CELSO RUSSOMANNO,9,Nacional,BR,Defesa nacional,Desenvolvimento científico,"146,000.00","65,961.44",0
2021,TED CONTI,4,ESPÍRITO SANTO,ES,Educação,Educação básica,"147,871.15",0,0
2022,HELIO LOPES,4,RIO DE JANEIRO,RJ,Defesa nacional,Atenção básica,"148,096.00",0,0
2021,SILVIA CRISTINA,9,RONDÔNIA,RO,Segurança pública,Policiamento,"148,188.16",0,0
2021,FABIO REIS,7,SERGIPE,SE,Urbanismo,Assistência comunitária,"148,750.00",447.56,0
2021,RENATA ABREU,9,SÃO PAULO,SP,Saúde,Atenção básica,"148,757.00",0,0
2021,MARIANA CARVALHO,6,Nacional,BR,Defesa nacional,Administração geral,"148,972.38","85,579.19","85,579.19"
2021,FERNANDO AFFONSO COLLOR DE MELLO,1,Exterior,EXT,Relações exteriores,Difusão cultural,"149,183.96","124,526.75","124,526.75"
2021,DANIELA DO WAGUINHO,5,RIO DE JANEIRO,RJ,Saúde,Assistência hospitalar e ambulatorial,"149,263.00","149,263.00","149,263.00"
2021,MARCIO BIOLCHI,2,RIO GRANDE DO SUL,RS,Educação,Assistência hospitalar e ambulatorial,"149,289.97","31,671.82","18,814.82"
2021,CARLA DICKSON,3,RIO GRANDE DO NORTE,RN,Segurança pública,Policiamento,"149,314.49",0,0
2021,PAULO GANIME,12,RIO DE JANEIRO,RJ,Gestão ambiental,Desenvolvimento científico,"149,679.40","129,140.40","129,140.40"
2021,CORONEL ARMANDO,11,Nacional,BR,Defesa nacional,Defesa terrestre,"149,700.00",0,0
2021,MARILIA ARRAES,9,PERNAMBUCO,PE,Educação,Ensino superior,"149,765.56","133,154.56","73,474.99"
2021,EDILAZIO JUNIOR,4,MARANHÃO,MA,Educação,Ensino profissional,"149,806.69",0,0
2021,ZE VITOR,10,MINAS GERAIS,MG,Urbanismo,Assistência comunitária,"149,844.12",0,0
2021,GLEISI HOFFMANN,5,PARANÁ,PR,Educação,Ensino superior,"149,900.00","149,900.00","137,700.00"
2021,SANDERSON,9,RIO GRANDE DO SUL,RS,Educação,Ensino superior,"149,909.90",0,0
2021,LEANDRE,9,PARANÁ,PR,Educação,Ensino superior,"149,940.67","34,540.97","34,540.97"
2021,NILTO TATTO,7,SÃO PAULO,SP,Saúde,Atenção básica,"149,958.00","112,374.00","112,374.00"
2021,MAILZA GOMES,3,Nacional,BR,Defesa nacional,Normatização e fiscalização,"149,963.30","149,963.30","149,963.30"
2021,JUNIOR FERRARI,3,PARÁ,PA,Saúde,Atenção básica,"149,968.00","149,968.00","149,968.00"
2021,LOURIVAL GOMES,24,RIO DE JANEIRO,RJ,Saúde,Assistência hospitalar e ambulatorial,"149,985.00","149,985.00","149,985.00"
2021,JOSE MARIO SCHREINER,7,GOIÁS,GO,Saúde,Assistência hospitalar e ambulatorial,"149,991.00",0,0
2021,ELMANO FERRER,5,Nacional,BR,Defesa nacional,Administração geral,"149,995.66","135,546.78","117,381.07"
2021,CARLA DICKSON,22,RIO GRANDE DO NORTE,RN,Agricultura,Preservação e conservação ambiental,"149,996.00",0,0
2021,ATILA LIRA,4,PIAUÍ,PI,Assistência social,Alimentação e nutrição,"149,996.84",0,0
2021,CARLOS VIANA,4,MINAS GERAIS,MG,Saúde,Atenção básica,"149,997.00",0,0
2021,ROGERIO CORREIA,17,MINAS GERAIS,MG,Educação,Ensino superior,"149,999.05",0,0
2021,AIRTON FALEIRO,7,PARÁ,PA,Desporto e lazer,Desporto comunitário,"149,999.99",0,0
2021,MARLON SANTOS,8,RIO GRANDE DO SUL,RS,Assistência social,Assistência comunitária,"150,000.00",0,0
2021,PEDRO UCZAI,12,SANTA CATARINA,SC,Educação,Ensino superior,"150,000.00","150,000.00","150,000.00"
2021,FERNANDO MONTEIRO,3,PERNAMBUCO,PE,Educação,Ensino superior,"150,000.00",0,0
2021,EVANDRO ROMAN,2,PARANÁ,PR,Encargos especiais,Outras transferências,"150,000.00","150,000.00","150,000.00"
2021,PEDRO UCZAI,5,Nacional,BR,Direitos da cidadania,"Direitos individuais, coletivos e difusos","150,000.00","150,000.00","150,000.00"
2021,JOSE RICARDO,17,AMAZONAS,AM,Assistência social,Assistência comunitária,"150,000.00","150,000.00","150,000.00"
2021,JOSIVALDO JP,9,MARANHÃO,MA,Comunicações,Tecnologia da informação,"150,000.00","150,000.00","150,000.00"
2021,JUNINHO DO PNEU,5,RIO DE JANEIRO,RJ,Cultura,Difusão cultural,"150,000.00",0,0
2021,LEONARDO MONTEIRO,11,MINAS GERAIS,MG,Educação,Ensino profissional,"150,000.00",0,0
2021,ROGERIO CORREIA,21,MINAS GERAIS,MG,Cultura,Difusão cultural,"150,000.00",0,0
2021,ALESSANDRO MOLON,25,RIO DE JANEIRO,RJ,Agricultura,Difusão do conhecimento científico e tecnológico,"150,000.00",0,0
2021,BIRA DO PINDARE,7,MARANHÃO,MA,Direitos da cidadania,"Direitos individuais, coletivos e difusos","150,000.00","150,000.00","150,000.00"
2021,ESPERIDIAO AMIN,5,SANTA CATARINA,SC,Ciência e Tecnologia,Desenvolvimento tecnológico e engenharia,"150,000.00",0,0
2021,ADRIANO DO BALDY,1,GOIÁS,GO,Saúde,Assistência hospitalar e ambulatorial,"150,000.00","150,000.00","150,000.00"
2021,HUMBERTO COSTA,4,PERNAMBUCO,PE,Direitos da cidadania,"Direitos individuais, coletivos e difusos","150,000.00",0,0
2021,VICENTINHO JUNIOR,5,TOCANTINS,TO,Direitos da cidadania,"Direitos individuais, coletivos e difusos","150,000.00","150,000.00","150,000.00"
2021,WELLINGTON FAGUNDES,9,Nacional,BR,Defesa nacional,Defesa naval,"150,000.00",0,0
2021,JUNINHO DO PNEU,4,RIO DE JANEIRO,RJ,Assistência social,Assistência comunitária,"150,000.00","150,000.00","150,000.00"
2021,MAURO LOPES,5,MINAS GERAIS,MG,Assistência social,Assistência comunitária,"150,000.00",0,0
2021,AIRTON FALEIRO,9,MATO GROSSO,MT,Encargos especiais,Outras transferências,"150,000.00","150,000.00","150,000.00"
2021,ELI CORREA FILHO,24,SÃO PAULO,SP,Saúde,Atenção básica,"150,000.00","150,000.00","150,000.00"
2021,ORLANDO SILVA,9,SÃO PAULO,SP,Ciência e Tecnologia,Desenvolvimento científico,"150,000.00",0,0
2021,FABIO REIS,6,RIO GRANDE DO NORTE,RN,Agricultura,Promoção da produção agropecuária,"150,000.00",0,0
2021,PAULO ROCHA,1,PARÁ,PA,Educação,Ensino superior,"150,000.00",0,0
2021,EVANDRO ROMAN,18,PARANÁ,PR,Encargos especiais,Outras transferências,"150,000.00","150,000.00","150,000.00"
2021,CELSO RUSSOMANNO,6,SÃO PAULO,SP,Assistência social,Assistência comunitária,"150,000.00",0,0
2021,CARLOS ZARATTINI,8,SÃO PAULO,SP,Assistência social,Assistência comunitária,"150,000.00",0,0
2021,BACELAR,4,BAHIA,BA,Saúde,Atenção básica,"150,000.00","150,000.00","150,000.00"
2021,BIA CAVASSA,5,MATO GROSSO DO SUL,MS,Assistência social,Assistência comunitária,"150,000.00",0,0
2022,JULIO CESAR RIBEIRO,17,Nacional,BR,Assistência social,Assistência comunitária,"150,000.00",0,0
2021,LEONIDAS CRISTINO,3,CEARÁ,CE,Assistência social,Assistência comunitária,"150,000.00",0,0
