mat_codigo,mfo_referencia,mat_descricao,mat_marca,Legenda,end_descricao,Est_Fisico,Est_Vendido,Est_Comprado,Disponivel
54968,7800,"PORTA MANTIMENTO 1,7L C/TAMPA INOX ROSÉ GOLD",LYOR,Em linha,R15-B03-A01-P01,216,12,0,204
54970,7799,"PORTA MANTIMENTO 2,3L C/TAMPA INOX ROSÉ GOLD",LYOR,Em linha,R15-B06-A01-P01,372,12,0,360
55811,7525,POTE C/TAMPA DE ACRÍLICO GOLD ROSÉ 800 ML,LYOR,Em linha,R15-B09-A01-P01,324,0,0,324
55808,7524,"POTE C/TAMPA DE ACRÍLICO GOLD ROSÉ 1,2L",LYOR,Em linha,R15-B08-A00-P03,162,0,0,162
55809,7523,"POTE C/TAMPA DE ACRÍLICO GOLD ROSÉ 1,7L",LYOR,Em linha,R15-B07-A01-P02,156,0,0,156
55810,7522,"POTE C/TAMPA DE ACRÍLICO GOLD ROSÉ 2,2L",LYOR,Em linha,R15-B08-A01-P03,240,0,0,240
54972,7518,"POTE TRANSP 0,3L C/TAMPA DE ACRÍLICO ROSÉ GOLD",LYOR,Em linha,R15-B10-A00-P03,342,0,0,342
56161,7116,POTE HERMÉTICO C/SILICONE COLORIDO 520 ML,LYOR,Em linha,R15-B09-A01-P03,270,0,0,270
55812,1297,"POTE HERMÉTICO C/METAL PRETO 0,75L - 10 X 12,5 CM",LYOR,Em linha,R15-B09-A01-P02,612,0,0,612
55814,1295,"POTE HERMÉTICO C/METAL PRETO 1,78L - 10 X 23,5 CM",LYOR,Em linha,R15-B07-A00-P02,348,0,0,348
49991,7483,"POTICHE CORAÇÃO 8 X 6,5 X 4 CM",LYOR,Em linha,R15-B05-A00-P01,301,3,0,298
56184,7759,"POTICHE DECORATIVO PRIMA 10,5 X 13 CM",LYOR,Em linha,R15-B10-A00-P02,560,3,0,557
54983,7762,"POTICHE JAGUAR 10,8 X 14,5 CM",LYOR,Em linha,R15-B03-A00-P02,167,6,0,161
56181,7763,"POTICHE CAROUSEL G - 15,3 X 15,5 CM",LYOR,Em linha,R16-B09-A00-P03,63,6,0,57
56176,7039,"POTICHE C/PÉ LINEARIS 9,5 X 14,5 CM",LYOR,Em linha,R15-B09-A00-P02,83,3,72,80
55823,7534,"POTICHE C/PÉ DUBLIN 11,5 X 24,5 CM",LYOR,Em linha,R15-B04-A01-P03,218,14,0,204
56179,7448,"POTICHE C/PÉ SANTORINI 11,5 X 24,5 CM",LYOR,Em linha,R15-B04-A01-P02,98,5,0,93
51688,6721,PRATO P/ BOLO ANGEL 30 X 6 CM,LYOR,Em linha,R15-B10-A01-P02,34,0,0,34
54974,7757,"VASO C/PÉ DIAMOND ÂMBAR METALIZADO 14,5X11,5CM",LYOR,Em linha,R15-B08-A00-P02,109,0,0,109
56163,4371,"VASO C/PÉ DIAMOND 14,5 X 11,5 CM",LYOR,Em linha,R15-B08-A00-P01,65,2,0,63
56148,1384,"DIFUSOR C/PALITOS DUBLIN 6,5 X 11 CM",LYOR,Em linha,R16-B09-A01-P02,314,8,0,306
52607,7738,CJ C/ 3 PCS P/BANHEIRO PIERRE GOLD ROSÉ,LYOR,Em linha,R16-B09-A01-P02,195,9,0,186
56149,7422,PORTA SABONETE LÍQUIDO SORTIDO 380 ML,LYOR,Em linha,R15-B07-A01-P03,218,18,360,200
48516,SUQE-049,"GLASS - SUQUEIRA EMPIRE 4,9L",WESTERN,Em linha,R16-B03-A00-P04,23,1,10,22
48518,SUQS-012,"GLASS - SUQUEIRA SOLARIS 2,6L",WESTERN,Em linha,R16-B03-A00-P03,34,1,0,33
55782,POTE-046,GLASS - POTE HERMETICO BOJUDO 2L - Ø15 X 21CM,WESTERN,Em linha,R16-B02-A01-P01,102,6,0,96
56065,POTE-048,GLASS - POTE HERMETICO BOJUDO 600ML,WESTERN,Em linha,R16-B04-A00-P02,108,12,0,96
48514,PM3000,"GLASS - PRATO COM BORDA 2,4L - 30CM",WESTERN,Lancamento,R17-B02-A00-P01,95,6,0,89
56064,MLRA-303,HAUSKRAFT - MELEIRA BORO TAMPA INOX,WESTERN,Em linha,R16-B01-A00-P01,253,2,0,251
56071,POTE-060,HAUSKRAFT - CJ C/3 POTES 220 ML CIRCLES,WESTERN,Em linha,R16-B07-A01-P04,61,0,0,61
57044,PCON-017,HAUSKRAFT - PORTA CONDIMENTOS COLORS 120 ML,WESTERN,Lancamento,R17-B01-A02-P02,1164,12,0,1152
57042,GLHT-001,HAUSKRAFT - GALHETEIRO 4PCS,WESTERN,Lancamento,R17-B03-A00-P01,156,5,0,151
45526,SP-66,"UTIL PLAST - MOEDOR SAL E PIMENTA - 17,5 CM",WESTERN,Lancamento,R17-B03-A00-P03,345,15,0,330
57047,FXH-304,UTIL INOX - ESCOVA SANITARIA INOX,WESTERN,Lancamento,R17-B03-A02-P01,196,10,0,186
57041,ESCS-006BR,HAUSKRAFT - ESCOVA SANIT C/ BASE QUAD BRANCA,WESTERN,Lancamento,R17-B02-A00-P02,446,8,0,438
57045,PSBL-010,HAUSKRAFT - PORTA SABONETE LIQ 500ML,WESTERN,Lancamento,R17-B01-A01-P04,240,0,0,240
57046,PSBL-012,HAUSKRAFT - PORTA SABONETE LIQ 500ML RETRO,WESTERN,Lancamento,R17-B01-A01-P03,408,24,0,384
57043,PSBL-034RG,HAUSKRAFT - KIT P/ BANHEIRO 3PCS,WESTERN,Lancamento,R17-B01-A01-P01,134,13,0,121
56068,PAN05-F22VM,HAUSKRAFT - FRIGIDEIRA ALUMINIO 22CM VERMELHO,WESTERN,Em linha,R16-B06-A01-P03,71,0,0,71
56067,PAN05-F20VM,HAUSKRAFT - FRIGIDEIRA ALUMINIO 20CM VERMELHO,WESTERN,Em linha,R16-B03-A01-P03,40,0,0,40
57040,GBIN-005IN,"HAUSKRAFT - CJ BOWL C/ TPA - 0,67L + 0,9L + 1,45L",WESTERN,Lancamento,R17-B01-A02-P01,161,1,0,160
55781,ESCM-003RG,HAUSKRAFT - ESCORREDOR DE MASSA ROSE GOLD Ø24X10CM,WESTERN,Em linha,R17-B06-A02-P02,101,0,0,101
56063,ESCA-003RG,"HAUSKRAFT - ESCORREDOR ARROZ ROSE GOLD Ø25X9,7CM",WESTERN,Em linha,R17-B05-A02-P03,75,0,36,75
45531,EM-30,UTIL INOX - ESCORREDOR MASSA - Ø24 X 10 CM,WESTERN,Lancamento,R17-B01-A00-P02,410,9,0,401
57054,ER-22,"SILICONE - ESCORREDOR RETRATIL QUADRADO 28,9 CM",WESTERN,Lancamento,R17-B01-A00-P02,353,4,0,349
56517,ER-21,"SILICONE - ESCORREDOR RETRATIL REDONDO 29,9CM",WESTERN,Em linha,R17-B06-A02-P01,254,2,120,252
45566,TLAP-003,HAUSKRAFT - TELA PROTETORA 30 CM,WESTERN,Em linha,R17-B04-A00-P03,481,2,0,479
55045,A-240,UTIL INOX - ACUCAREIRO C/ PA INOX 8 X 7 CM,WESTERN,Lancamento,R17-B04-A01-P02,418,18,0,400
56074,RI-3,"UTIL INOX - RALADOR - 22 X 8,5 X 1 CM",WESTERN,Em linha,R16-B03-A01-P02,455,22,0,433
45523,RI-13,"UTIL INOX - RALADOR PRANCHA - 25,5 CM",WESTERN,Lancamento,R17-B03-A01-P03,278,12,600,266
56075,RI-8,"UTIL INOX  RALADOR 4 FACES 9 X 6,7 X 21 CM",WESTERN,Em linha,R16-B06-A01-P01,758,26,0,732
45555,EF-14,UTIL INOX - ESCUMADEIRA P/FRITURA 13 CM,WESTERN,Lancamento,R17-B01-A02-P04,738,18,0,720
45554,EF-16,UTIL INOX - ESCUMADEIRA P/FRITURA 15 CM,WESTERN,Lancamento,R17-B03-A02-P02,530,23,0,507
56085,RM-05,"UTIL PLAST - ROLO DE MASSA 38,5 X 5 CM",WESTERN,Em linha,R16-B01-A00-P01,349,5,0,344
56053,UB-06,BAMBU - CJ C/ 3 PÇS UTENSILIOS DOMESTICOS,WESTERN,Em linha,R17-B04-A02-P02,298,0,0,298
45453,1438,PRATIKA - CJ ESPATULA P/ MANTEIGA E PATE 6 PCS,WESTERN,Lancamento,R17-B04-A01-P03,384,4,0,380
57049,KC-349,SILICONE - CJ BATEDOR + ESPATULA + PINCEL,WESTERN,Lancamento,R17-B02-A02-P01,392,0,0,392
56520,KC-345,"SILICONE - CJ 4 PC PEGADOR, ESPATULA, PINCEL E FUE",WESTERN,Em linha,R17-B04-A02-P01,213,0,0,213
56073,BO-02,UTIL INOX - BATEDOR DE OVOS 26CM VERM.,WESTERN,Em linha,R16-B06-A01-P02,1708,42,0,1666
56079,FG-05,"SILICONE - FORMA GELO REDONDA 19,5 X 10,8 X 1,2 CM",WESTERN,Em linha,R16-B03-A00-P01,1656,8,0,1648
56081,GE-12,UTIL PLAST - KIT GELO ECOLOGICO C/ 12 PCS,WESTERN,Em linha,R16-B01-A01-P03,400,0,0,400
57056,PC-3,"SILICONE - CJ C/ 03 PINCEIS 17,1CM COLOR",WESTERN,Lancamento,R17-B03-A00-P02,764,0,0,764
45510,1895,"SILICONE - PINCEL - 17,5 CM",WESTERN,Em linha,R16-B08-A00-P02,1969,23,0,1946
45511,1894,SILICONE - CJ ESPATULA 19CM + PINCEL 17CM,WESTERN,Em linha,R16-B08-A00-P03,358,10,720,348
45509,1896,"SILICONE - ESPATULA - 19,5 CM",WESTERN,Em linha,R16-B04-A00-P03,994,48,0,946
45512,1893,SILICONE - ESPATULA - 23 CM,WESTERN,Em linha,R16-B06-A00-P01,1530,68,0,1462
45513,1892,SILICONE - PINCEL - 22 CM,WESTERN,Em linha,R16-B08-A00-P01,1497,61,0,1436
57052,FXH-473,SILICONE - COLHER 27CM VERMELHO,WESTERN,Lancamento,R17-B02-A01-P02,719,74,48,645
57055,FXH-474,SILICONE - ESCUMADEIRA 28CM VERMELHO,WESTERN,Lancamento,R17-B02-A01-P03,691,74,0,617
57053,FXH-475,SILICONE - CONCHA TERRINA 28CM VERMELHO,WESTERN,Lancamento,R17-B02-A01-P04,559,75,96,484
57050,FXH-480,SILICONE - CJ ESPATULA 22CM + COLHER + PINCEL 20CM,WESTERN,Lancamento,R17-B01-A00-P01,1627,0,0,1627
57051,FXH-478,SILICONE - CJ ESPATULAS 25 + 24CM + PINCEL 20CM,WESTERN,Lancamento,R17-B02-A00-P03,199,0,0,199
45463,CM-33,PRATIKA - ESPATULA P/ CORTAR E RASPAR - 15 CM,WESTERN,Em linha,R16-B04-A00-P01,216,6,0,210
45458,EC-120,PRATIKA - ESPATULA RETA - 12 CM,WESTERN,Em linha,R16-B07-A00-P04,267,9,0,258
55793,EPTL-004,HAUSKRAFT - ESPATULA RETA 10 CM,WESTERN,Em linha,R16-B05-A00-P03,489,3,0,486
55794,EPTL-005,HAUSKRAFT - ESPATULA RETA 12 CM,WESTERN,Em linha,R16-B02-A01-P02,254,25,144,229
56516,EPTL-007,"HAUSKRAFT - ESPATULA CONFEITEIRO INOX 25,5CM",WESTERN,Em linha,R16-B07-A00-P02,168,12,0,156
56521,SCRL-001PT,"HAUSKRAFT - SACA ROLHAS CLASSIC PRETO 6,5 X 3,8 CM",WESTERN,Em linha,R17-B04-A00-P01,628,9,0,619
45544,11035,UTIL INOX - SACA-ROLHAS C/ ABRIDOR DE GARRAFA-21CM,WESTERN,Em linha,R16-B01-A01-P02,381,15,0,366
45538,ABR-5,UTIL INOX - ABRIDOR LATA/GARRAFA REFORÇADO - 21CM,WESTERN,Em linha,R16-B04-A01-P02,672,42,0,630
45540,BR-01,UTIL INOX - ABRIDOR GARCOM 3X1 - 16 CM,WESTERN,Em linha,R16-B08-A01-P01,427,18,0,409
56055,EL-32,UTIL INOX - ESPREMEDOR LIMAO 20CM,WESTERN,Em linha,R16-B03-A00-P02,62,22,0,40
45536,AF-78,UTIL PLAST - AFIADOR DE FACA - 26 CM,WESTERN,Em linha,R17-B04-A02-P01,418,2,0,416
56083,IC-45,"UTIL INOX - INFUSOR DE CHA 15,5 X 4,5 X 3,5CM",WESTERN,Em linha,R17-B04-A00-P02,224,3,0,221
57057,KC-351,UTIL INOX - DESCASCADOR E RALADOR 18 X 5 X 3CM,WESTERN,Lancamento,R17-B04-A01-P01,462,12,0,450
45528,AC-15,"UTIL INOX - FURADOR / ABRIDOR DE COCO - 19,5 CM",WESTERN,Lancamento,R17-B01-A02-P03,518,13,0,505
45530,6019,UTIL INOX - MACARICO PORTATIL PRO DE ENCAIXE,WESTERN,Em linha,R16-B02-A01-P04,154,0,0,154
56072,BG-3,UTIL PLAST - BOMBA P/ GALAO DE AGUA - 9 X 17 CM,WESTERN,Em linha,R16-B05-A01-P03,588,19,0,569
56061,CJMR-002,HAUSKRAFT - COLHERES MEDIDORAS CJ 6PCS,WESTERN,Em linha,R17-B06-A02-P03,603,25,0,578
45547,RL-15,UTIL INOX - RALO P/ PIA E LAVATORIO C/ 2PCS,WESTERN,Em linha,R16-B06-A00-P03,457,8,0,449
45432,509B,"BRICO - TESOURA COSTURA 09"" - 22,5 CM",WESTERN,Em linha,R16-B05-A01-P02,457,0,0,457
55788,CJCU-003VD,HAUSKRAFT - CJ CULINARIO C/ TESOURA 3 PÇS,WESTERN,Em linha,R16-B02-A01-P03,161,0,0,161
45473,1390/3,"MADEPLAST - FACA LEGUMES 3""",WESTERN,Em linha,R16-B05-A00-P02,554,30,0,524
45469,1389/7,"MADEPLAST - FACA PAO/SERRA 7""",WESTERN,Em linha,R16-B02-A00-P03,324,0,0,324
45470,1388/6,"MADEPLAST - FACA COZINHA 6""",WESTERN,Em linha,R16-B04-A01-P03,654,18,0,636
45471,1388/7,"MADEPLAST - FACA COZINHA 7""",WESTERN,Em linha,R16-B04-A01-P01,484,8,0,476
45475,1391,MADEPLAST - CJ FACAS 4 PCS,WESTERN,Em linha,R16-B08-A01-P04,291,0,0,291
45487,5350/3,"KOCINA - FACA LEGUMES 3,5""",WESTERN,Em linha,R16-B07-A01-P01,766,17,0,749
56078,5350/6,"KOCINA - FACA PEIXEIRA 6""",WESTERN,Em linha,R16-B05-A01-P01,521,6,0,515
45481,5355/7,"KOCINA - FACA COZINHA 7""",WESTERN,Em linha,R16-B02-A00-P02,945,6,0,939
45485,5350/7,"KOCINA - FACA PEIXEIRA 7""",WESTERN,Em linha,R16-B05-A00-P01,269,0,0,269
57048,K-27,PRATIKA - CUTELO 15CM CB BRANCO,WESTERN,Lancamento,R17-B02-A01-P01,281,6,0,275
45440,1807/3,"PRATIKA - FACA PRO CB BRANCO LEGUMES 3.1/4""",WESTERN,Lancamento,R17-B03-A02-P03,659,0,0,659
45441,1800/6,"PRATIKA - FACA PRO CB BRANCO DESOSSAR 6""",WESTERN,Em linha,R16-B02-A00-P01,517,22,0,495
45444,1802/6,"PRATIKA - FACA PRO CB BRANCO COZINHA/PEIXEIRA 6""",WESTERN,Em linha,R16-B08-A01-P03,400,6,0,394
45443,1802/7,"PRATIKA - FACA PRO CB BRANCO COZINHA/PEIXEIRA 7""",WESTERN,Em linha,R16-B03-A01-P01,357,10,0,347
45442,1802/8,"PRATIKA - FACA PRO CB BRANCO COZINHA/PEIXEIRA 8""",WESTERN,Em linha,R16-B07-A00-P01,253,0,0,253
45445,1805/8,"PRATIKA - FACA PRO CB BRANCO CARNE/ACOUGUEIRO 08""",WESTERN,Em linha,R16-B06-A00-P02,331,7,0,324
45447,1805/10,"PRATIKA - FACA PRO CB BRANCO CARNE/ACOUGUEIRO 10""",WESTERN,Em linha,R16-B07-A01-P02,287,3,0,284
45446,1805/12,"PRATIKA - FACA PRO CB BRANCO CARNE/ACOUGUEIRO 12""",WESTERN,Em linha,R16-B07-A01-P03,386,3,0,383
56514,1804,"PRATIKA - CJ FACA 8"" / CHAIRA 8"" CB BRANCO",WESTERN,Em linha,R17-B05-A02-P02,154,0,0,154
56515,1806,"PRATIKA - CJ FACA 8"" / GARFO 8"" CB BRANCO",WESTERN,Em linha,R17-B05-A02-P01,104,0,0,104
55795,FCH-5008,"HAUSKRAFT - FACA CARNE COUPER 8"" - 32X4X2 CM",WESTERN,Em linha,R16-B01-A01-P01,250,7,0,243
56519,FCH-J506,"HAUSKRAFT - CJ CHURRASCO COUPER FACA 8""/ CHAIRA 8""",WESTERN,Em linha,R16-B07-A00-P03,219,0,0,219
57035,7550210BL,"CORNETA - CHAIRA 10"" CB BRANCO PREMIUM",WESTERN,Lancamento,R17-B02-A02-P02,101,2,0,99
57039,7555106BL,"CORNETA - FACA P/ DESOSSAR 6"" CB BRANCO PREMIUM",WESTERN,Lancamento,R17-B03-A01-P02,195,1,0,194
57038,7555508BL,"CORNETA - FACA P/ CARNE 8"" CB BRANCO PREMIUM",WESTERN,Lancamento,R17-B02-A02-P03,222,6,0,216
57036,7555510BL,"CORNETA - FACA P/ CARNE 10"" CB BRANCO PREMIUM",WESTERN,Lancamento,R17-B03-A01-P01,145,0,0,145
57037,7555512BL,"CORNETA - FACA P/ CARNE 12"" CB BRANCO PREMIUM",WESTERN,Lancamento,R17-B01-A01-P02,176,1,0,175
54943,4845-ASS1300,ASSADEIRA RET LUMIERE 29 X 42 X 5 CM,MIMO,Em linha,R19-B02-A02-P02,161,3,0,158
55157,4849-ASS1304,"ASSADEIRA RET LUMIERE P/PÃO 27,5 X 15,5 X 7 CM",MIMO,Em linha,R19-B01-A01-P04,160,0,0,160
56218,5001 - ASS1411,FORMA RED FUNDO REMOVÍVEL LUMIERE Ø26 X 7 CM,MIMO,Em linha,R19-B08-A02-P02,147,0,0,147
56219,5012 - ASS1417,"FORMA DE FLAN E PUDIM LUMIERE Ø24 X 7,6 CM",MIMO,Em linha,R19-B08-A01-P02,152,0,0,152
56511,7503,MODELADOR CORACAO PARA OVO INOX,MIMO,Em linha,R19-B02-A00-P06,709,12,0,697
56214,7121 - ASA20090,MODELADOR REDONDO PARA OVO INOX Ø10 CM,MIMO,Em linha,R19-B07-A02-P02,1083,29,0,1054
51932,247,ESCORREDOR MULTIUSO AÇO INOX 24 CM,MIMO,Em linha,R19-B03-A02-P01,529,8,0,521
54931,246,ESCORREDOR MULTIUSO AÇO INOX 21CM,MIMO,Em linha,R19-B02-A01-P02,335,0,0,335
52680,6285,"MANTEGUEIRA INOX C/TAMPA ACRÍLICO 6,5 X 19 X 12 CM",MIMO,Em linha,R19-B04-A00-P02,193,0,0,193
57239,6286 - AN850,"ESCORREDOR INOX C/ CABO 36,5 X 20,5 X 7 CM",MIMO,Lancamento,R18-B01-A02-P02,920,8,0,912
57238,7492 - AN2055,FUNIL PENEIRA INOX 16CM,MIMO,Lancamento,R18-B01-A01-P02,39,3,480,36
57237,7491 - AN2054,FUNIL PENEIRA INOX 14CM,MIMO,Lancamento,R18-B01-A01-P03,818,3,0,815
51953,5664,PENEIRA EM AÇO INOX 21CM,MIMO,Em linha,R19-B03-A01-P01,379,0,0,379
51952,364,PENEIRA EM ACO INOX 18 CM,MIMO,Em linha,R19-B03-A01-P02,664,0,0,664
51951,363,PENEIRA EM ACO INOX 16 CM,MIMO,Em linha,R19-B03-A01-P03,1099,8,0,1091
51950,362,PENEIRA EM ACO INOX 14 CM,MIMO,Em linha,R19-B06-A00-P03,1631,10,0,1621
51949,361,PENEIRA EM ACO INOX 10 CM,MIMO,Em linha,R19-B04-A01-P02,1476,0,0,1476
51938,3630,MIMO - FACA DE MESA,MIMO,Em linha,R19-B04-A02-P01,1908,0,0,1908
51940,3629,MIMO - GARFO DE MESA,MIMO,Em linha,R19-B05-A01-P05,2796,60,0,2736
51924,3631,MIMO - COLHER DE MESA,MIMO,Em linha,R19-B08-A01-P04,1134,0,0,1134
51939,3633,MIMO - FACA DE SOBREMESA,MIMO,Em linha,R19-B07-A01-P01,324,0,0,324
51941,3632,MIMO - GARFO DE SOBREMESA,MIMO,Em linha,R19-B07-A01-P04,180,60,240,120
51925,3634,MIMO - COLHER DE SOBREMESA,MIMO,Em linha,R19-B07-A01-P02,1513,60,0,1453
51937,3636,MIMO - FACA DE CHURRASCO,MIMO,Em linha,R19-B07-A01-P03,1464,60,0,1404
51923,3635,MIMO - COLHER DE CHA,MIMO,Em linha,R19-B06-A01-P01,840,0,0,840
51922,3881,MIMO - COLHER DE CAFE,MIMO,Em linha,R19-B06-A01-P01,696,24,0,672
51931,399,DESCASCADOR DE LEGUMES 16 CM INOX,MIMO,Promocao,R19-B04-A02-P02,240,8,0,232
57240,7161 - AQ20116,MAÇARICO CULINÁRIO PORTÁTIL,MIMO,Lancamento,R18-B01-A02-P01,334,0,0,334
51927,390,COLHER PARA SORVETE 17 CM INOX,MIMO,Promocao,R19-B06-A02-P04,1222,69,576,1153
51929,391,CORTADOR DE PIZZA 19 CM INOX,MIMO,Promocao,R19-B04-A02-P05,2036,75,0,1961
51920,412,CARRETILHA DE MASSA 17 CM INOX,MIMO,Promocao,R19-B04-A02-P04,1338,55,0,1283
52674,393,"RALADOR 17,5 CM INOX",MIMO,Em linha,R19-B06-A00-P02,960,6,0,954
51919,407,BATEDOR DE OVOS 26 CM FOUET INOX,MIMO,Em linha,R19-B07-A02-P01,6573,54,3744,6519
51947,392,PA PARA BOLO 26 CM INOX,MIMO,Promocao,R19-B03-A02-P02,375,17,360,358
57249,7293 - ASA20214,"RALADOR ZESTER 2 FACES INOX 39 X 4,5 CM ",MIMO,Lancamento,R18-B01-A01-P01,277,0,0,277
54936,6456,BATEDOR DE OVOS INOX 18 CM - FOUET INOX,MIMO,Em linha,R19-B07-A00-P04,2089,33,0,2056
51948,403,PEGADOR DE SALADA 32 CM,MIMO,Promocao,R19-B04-A02-P02,2004,27,0,1977
52671,6909,ESPATULA CULINARIA DUPLA INOX,MIMO,Em linha,R19-B06-A02-P01,270,0,0,270
52673,5752,ESPÁTULA DE INOX P/MASSAS E LEG. 17 CM,MIMO,Em linha,R19-B06-A02-P02,471,0,0,471
56512,7207,ESCOVA MULTIUSO COM CABO 30 CM,MIMO,Em linha,R19-B03-A00-P03,948,6,0,942
51928,386,CONCHA 29 CM INOX,MIMO,Em linha,R19-B08-A00-P03,411,7,0,404
51926,397,COLHER PARA ARROZ 31 CM INOX,MIMO,Em linha,R19-B08-A00-P01,795,3,0,792
51933,409,ESCUMADEIRA 32 CM AÇO INOX,MIMO,Em linha,R19-B08-A00-P02,420,7,0,413
51918,4488,AMASSADOR DE BATATAS INOX 26 CM,MIMO,Em linha,R19-B06-A00-P04,1986,18,0,1968
51942,5482,ECOKITCHEN - KIT DE UTENSÍLIOS 5 PÇS BAMBOO,MIMO,Em linha,R19-B05-A02-P02,425,2,0,423
51960,5935,ECOKITCHEN - TÁBUA GOURMET BAMBOO 36X26CM,MIMO,Em linha,R19-B05-A01-P05,556,0,0,556
51959,5934,ECOKITCHEN - TÁBUA GOURMET BAMBOO 22X32CM,MIMO,Em linha,R19-B06-A01-P03,596,0,0,596
54947,5480,ECOKITCHEN - PORTA-QUEIJO C/ TPA BAMBOO 8 X 19 CM,MIMO,Em linha,R19-B01-A01-P01,307,0,0,307
51954,6699,ECOKITCHEN - PINÇA MULTIUSO 30 CM BAMBOO,MIMO,Em linha,R19-B05-A01-P02,338,0,0,338
51921,6703,ECOKITCHEN - COLHER PARA ARROZ 29 CM BAMBOO,MIMO,Em linha,R19-B05-A01-P03,911,6,0,905
56508,7526,ECOKITCHEN - COLHER DE MESA C/ 06 PC BAMBU,MIMO,Em linha,R19-B02-A00-P01,306,8,0,298
56507,7525,ECOKITCHEN - GARFOS DE MESA C/ 06 PC BAMBU,MIMO,Em linha,R19-B03-A00-P02,380,8,0,372
56506,7534,ECOKITCHEN - FACA P/ CHURRASCO C/ 06 PC BAMBU,MIMO,Em linha,R19-B03-A00-P01,412,8,0,404
57236,7531 - ATJ05EP,ECOKITCHEN - ESPATULAS C/ 06 PC BAMBU,MIMO,Lancamento,R19-B09-A00-P02,501,3,0,498
57233,7528 - ATJ05CS,ECOKITCHEN - COLHER DE SOBREMESA C/ 06 PC BAMBU,MIMO,Lancamento,R19-B09-A00-P03,534,4,0,530
57234,7527 - ATJ05GS,ECOKITCHEN - GARFO DE SOBREMESA C/ 06 PC BAMBU,MIMO,Lancamento,R19-B09-A00-P04,390,0,0,390
57235,7535 - ATJ05FS,ECOKITCHEN - FACA DE SOBREMESA C/ 06 PC BAMBU,MIMO,Lancamento,R18-B01-A00-P02,297,0,0,297
57232,7030 - VD20138,CJ C/ 2 XÍCARAS P/ CHÁ 200 ML PAREDE DUPLA,MIMO,Lancamento,R18-B02-A02-P02,319,0,0,319
52677,6138,JG C/ 2 COPOS P/ CAFÉ 80 ML PAREDE DUPLA,MIMO,Em linha,R19-B04-A01-P03,449,8,0,441
52676,596,JG C/ 06 CANECAS P/CAFÉ 80 ML BICOLOR,MIMO,Em linha,R19-B04-A00-P03,264,2,0,262
57241,4475 - ASA1301,SILICONE - COLHER PARA ARROZ 34 CM,MIMO,Lancamento,R19-B10-A00-P01,1112,0,0,1112
57244,4476 - ASA1302,"SILICONE - CONCHA 30,5 CM",MIMO,Lancamento,R19-B10-A00-P02,1123,0,0,1123
57242,4477 - ASA1303,"SILICONE - ESCUMADEIRA 34,5 CM",MIMO,Lancamento,R19-B10-A00-P01,1153,0,0,1153
57243,4481 - ASA1305,SILICONE - ESPATULA VAZADA 35 CM,MIMO,Lancamento,R18-B02-A01-P03,1104,0,0,1104
51955,5334,SILICONE - PINCEL 26 CM INOX,MIMO,Em linha,R19-B07-A00-P01,1120,9,0,1111
51935,5335,SILICONE - ESPÁTULA PARA BOLO 26 CM INOX,MIMO,Em linha,R19-B04-A02-P03,1401,2,0,1399
51934,5336,SILICONE - ESPÁTULA 26 CM AÇO INOX,MIMO,Em linha,R19-B05-A02-P03,1162,0,0,1162
54939,2908,SILICONE - BATEDOR DE OVOS 26 CM FOUET CB INOX,MIMO,Em linha,R19-B01-A02-P01,452,4,0,448
57245,4489 - ASA1310,"SILICONE - ESPATULA C/ CABO ACRILICO 23,5 CM",MIMO,Lancamento,R18-B02-A02-P03,1871,4,0,1867
57246,4491 - ASA1312,SILICONE - ESPATULA C/ CABO ACRILICO 25 CM,MIMO,Lancamento,R18-B02-A01-P01,1903,10,0,1893
57247,4592 - ASA1315,SILICONE - PINCEL C/ CABO ACRILICO 22 CM,MIMO,Lancamento,R18-B02-A01-P02,1877,4,0,1873
57248,4593 - ASA1316,SILICONE - FUET C/ CABO ACRILICO 30 CM,MIMO,Lancamento,R18-B01-A02-P03,1914,4,0,1910
54930,6038,ESPÁTULA CONFEITARIA RETA 37 CM INOX,MIMO,Em linha,R19-B01-A01-P03,458,10,0,448
52668,6536,SILICONE - DESCANSO DE UTENSÍLIO,MIMO,Em linha,R19-B06-A02-P01,373,0,0,373
52672,5753,CJ C/ 6 PRENDEDORES DE EMBALAGENS INOX,MIMO,Em linha,R19-B04-A00-P04,593,6,0,587
51930,5709,CORTADOR FAT. DE LEGUMES ESPIRAL,MIMO,Em linha,R19-B07-A00-P03,242,3,0,239
51957,434,RALADOR PARA MESA 3 X 4 X 8 CM INOX,MIMO,Em linha,R19-B05-A01-P01,2164,24,0,2140
51956,453,RALADOR 4 FACES QUADRADO 8 X 6 X 22 CM INOX,MIMO,Em linha,R19-B05-A02-P01,3326,21,0,3305
51958,3248,SACA ROLHA 17 CM INOX,MIMO,Em linha,R19-B01-A02-P02,965,13,0,952
54946,4789,SACA ROLHA COMPACTO 12 CM INOX,MIMO,Promocao,R19-B01-A01-P03,646,6,480,640
54932,5527,INFUSOR DE INOX PARA CHÁ,MIMO,Em linha,R19-B02-A02-P01,390,4,288,386
56509,5513,XÍCARAS MEDIDORAS INOX 4 PÇS - 250/125/80/60 ML,MIMO,Em linha,R19-B02-A00-P05,192,0,0,192
56510,5517,"COLHERES MEDIDORAS INOX 4 PÇS - 15/5/2,5/1,25 ML",MIMO,Em linha,R19-B02-A00-P03,195,0,0,195
