Restaurante;Cidade;Estado;N’vel;Produto;Codigo;Valor Atual; Ano; Tipo;dummie
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;AC BROCOLIS;908;10.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;AC CREME DE MILHO;909;10.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;AC CREME ESPINAFRE;910;10.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;AC FRITAS;905;10.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;AC FUNGHI;955;43.99;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;AC LEGUMES;907;10.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;AC PURE BATATA;906;10.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;AC SALADA VERDE;903;10.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;AC SICILIANO;956;43.99;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;AC SUGO;951;41.99;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;AD ARROZ BRANCO;911;10.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;AD ARROZ PIEMONTES;912;10.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;AD BATATA NOISETTE;915;10.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;AD BROCOLIS;918;10.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;AD CREME ESPINAFRE;920;10.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;AD CREME MILHO;919;10.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;AD FRITAS;914;10.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;AD LEGUMES;917;10.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;AD OVO FRITO;950;5.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;AD PURE BATATA;916;10.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;AD SALADA VERDE;913;10.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;AGUA COM GAS;610;5.50;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;AGUA SEM GAS;611;5.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;ALMO‚O/JANTAR;2045;35.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BUFFET;2046;10.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BUFFET COM BEBIDA;2047;54.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BUFFET X;2048;90.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;JANTAR EVENTO SOCIAL;2049;159.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;WORKING LUNCH OPCAO 01;2050;77.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BRUNCH;2051;96.50;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BUFFET 02;2076;58.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BUFFET 03;20113;42.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BUFFET 04;20114;49.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BUFFET 05;20116;75.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BUFFET 06;20117;10.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BUFFET TIME;22250;30.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BUFFET 10;22264;61.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BUFFET 07;22298;48.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;WORKING LUNCH OPCAO 2;22300;81.40;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BUFFET 08;22320;50.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BUFFET 09;22321;51.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BUFFET 11;22323;57.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BUFFET 12;22324;64.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BUFFET 13;22325;52.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BUFFET 14;22326;36.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BUFFET 15;22327;60.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BUFFET 16;22328;68.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BUFFET TIME;22343;51.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BUFFET 17;22350;85.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;EMPRATADO EM SALA;22415;65.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;JANTAR OPEN BAR;22433;159.50;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BUFFET 18;22621;62.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BUFFET 19;22622;65.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BUFFET 20;22623;65.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BUFFET 21;22624;65.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BUFFET 22;22625;65.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;ALMOCO EMPRATADO OPCAO 1;22639;102.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;ALMOCO EMPRATADO OPCAO 2;22640;190.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BUFFET PALLAS;22643;48.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;ALMOCO EMPRETADO SOBREMESA C/ BEBIDA;22684;75.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;ALMOCO EMPRETADO SOBREMESA;22685;65.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;AM APERITIVOS;1248;32.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;AM BAILEYS;1322;32.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;AM CERVEJA LN;1237;10.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;AM BOHEMIA LN;1238;14.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;AM VODKA;1203;25.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;AM VODKA NACIONAL;1329;24.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;ANCHO SUGESTAO;1036;80.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;BALDE DE GELO;652;10.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;BANQUETE KG;1008;38.90;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;BATATAS FRITAS;4;24.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;BEBIDA ALCOOLICA;802;1.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;BEIRUTE FILET FRANGO;59;38.99;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;BEIRUTE FILET MIGNON;58;40.99;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;BEIRUTE LIGHT;60;35.99;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;BIFE ANCHO PURE BATATAS;411;55.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;BRUSCHETTA TOMATE;7;38.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;BUFFET;1001;38.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;BUFFET 01;1002;35.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;BUFFET 02;1004;25.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;BUFFET 03;1005;20.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;BUFFET 04;1006;48.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;BUFFET 05;2066;42.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;BUFFET 07;1084;59.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CAFE DA MANHA EMPRATADO;22638;55.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CAFE DA MANHA NA SALA;22637;58.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CAFE EXPRESSO;626;6.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CAFE MANHA;1054;42.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CAFE MANHA CONDOMINO;1053;35.70;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CAFE MANHA HOTEL;1055;26.50;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CAIPIRINHA;639;25.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CAIPIRINHA F;840;16.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CAIPIRINHA SALINAS;803;36.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CAIPIRINHA SAQUE;830;16.90;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CAIPIROSKA;640;25.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CAIPIROSKA ABSOLUT;641;35.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CAIPIROSKA F;841;19.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CAMPARI;645;22.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CANJA GALINHA;201;36.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CAPELETTI CARNE;305;10.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CAPUCCINO;628;11.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CEIA TIME LANCHE;22526;45.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CERVEJA LATA;631;10.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;CERVEJA SKOL LATA;632;10.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;CERVEJA BRAHMA LATA;633;10.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;CERV BOHEMIA LATA;634;10.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;CERVEJA AMSTEL 269ML;20129;6.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CERVEJA LATA F;844;8.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CERVEJA LONG NECK;635;13.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;CERVEJA BOHEMIA LN;636;13.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;CERVEJA STELLA ARTOIS LN;637;13.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;CERVEJA CERPA LN;638;13.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;CERVEJA HEINEKEN LN;20130;13.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CERVEJA LONG NECK F;843;10.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CHA;630;11.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CHEESE BURGER;54;28.99;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CHEESE BURGER SALAD;55;34.99;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CHOCOLATE QUENTE FRIO;629;13.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CHURRASQUINHO DE FILƒ;72;37.99;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CLUB BONJARDIM;52;38.99;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CLUB SANDWICH;51;34.99;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;COFFE BREAK;2001;95.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;MARGARIDA;2002;27.50;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;TULIPA;2003;31.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;JASMIM;2004;39.50;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;WELLCOME COFFEE;2005;35.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;LIGHT;2006;54.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;FESTA;2007;57.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;MINEIRA;2008;57.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;ORQUIDEA;2009;57.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;COFFEE B;2077;28.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;COMBO;2094;22.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;COFFEE BREAK I;2222;24.50;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;COFFEE BREAK II;2223;27.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;COFFEE BREAK IV;2224;24.80;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;COFFEE BREAK III;2225;23.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;COFFEE BREAK V;2226;30.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;COFFEE;20118;26.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;LANCHE TIME II;22241;48.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;WELCOME COFFEE II;22256;38.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;COFFE BREAK VI;22288;36.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;JUNINA;22299;57.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;MARGARIDA 02;22316;95.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;TULIPA 02;22317;30.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;LANCHE TIME VOLEI;22352;65.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;LANCHE TIME FUTEBOL;22353;65.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;COFFE BREAK VII;22402;25.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;COFFE BREAK VIII;22407;65.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;COFFE BREAK IX;22424;65.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;LANCHE TIME III;22530;40.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;LANCHE TIME IV;22535;65.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;LANCHE TIME V;22590;65.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;VIOLETA;22607;65.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;LANCHE TIME VI;22612;65.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;LANCHE TIME VII;22614;65.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;LANCHE TIME VIII;22615;65.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;LANCHE TIME IX;22618;65.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;LANCHE TIME PALLA;22644;27.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;COFFEE BREAK LANCHE BOX 1;22681;16.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;COFFEE BREAK LANCHE BOX 2;22682;22.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;COFFEE BREAK LANCHE BOX 3;22683;28.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CONHAQUE IMPORTADO;650;33.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CONHAQUE NACIONAL;649;26.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;COPO GELO DESCARTAVEL;653;3.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;COQUETEL;2055;95.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;COQUETEL OPCAO 01;2056;45.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PACOTE BEBIDA;2057;105.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;COQUETEL OPCAO 03;2058;65.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;COQUETEL OPCAO 04;2059;14.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;COQUETEL ALCOOLICOS;2063;91.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PACOTE BEBIDA II;2100;15.60;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;COQUETEL PETISCOS;22244;22.50;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;COQUETEL OPCAO 02;22289;60.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PACOTE DE BEBIDAS 01;22329;16.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PACOTE DE BEBIDAS 02;22330;22.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PACOTE DE BEBIDAS 03;22331;17.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PACOTE DE BEBIDAS 04;22332;21.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PACOTE DE BEBIDAS 05;22333;28.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PACOTE DE BEBIDAS 06;22334;32.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PACOTE DE BEBIDAS 07;22335;30.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PACOTE DE BEBIDAS 08;22336;35.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PACOTE DE BEBIDAS 09;22338;27.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;COQUETEL OPCAO 05;22339;75.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;COQUETEL OPCAO 06;22340;90.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;COQUETEL OPCAO 07;22341;125.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;COQUETEL OPCAO 08;22342;115.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;COQUETEL 10;22355;80.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CREME ASPARGO;203;43.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CREME PALMITO;204;43.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;CREME PAPAYA;554;21.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;DELIVERY;22666;1.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;SALADA CAESAR;22667;38.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;SALADA DE GRAOS;22668;45.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;HAMBURGUES DE PICANHA;22669;36.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BEIRUT DE FILE MIGNON;22670;48.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BEIRUT DE FRANGO;22671;46.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;RAVIOLLI DE MU‚ARELA;22672;49.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;POLPETONE COM TALHARIM;22673;45.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;RISOTO DE CARNE SECA;22674;57.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;RISOTO DE FUNGHI;22675;59.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;STROGONOFF DE MIGNON COM BATATAS;22676;59.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;FILE A PARMEGIANA;22677;64.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BOLO DE CHOCOLATE RECHEADO;22678;22.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PUDIM DE LEITE;22679;16.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;CHEESE CAKE;22680;18.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;AGUA COM GAS DELIVERY;22688;5.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;AGUA SEM GAS DELIVERY;22689;5.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;SODA ZERO LATA DELIVERY;22690;7.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;SODA LATA DELIVERY;22691;7.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;GUARANA ZERO LATA DELIVERY;22692;7.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;GUARANA LATA DELIVERY;22693;7.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;COCA ZERO LATA DELIVERY;22694;7.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;COCA LATA DELIVERY;22695;7.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;SUCO LARANJA SOUL 300ML DELIVERY;22696;9.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;DIA DA NOIVA;22347;85.00;2020;Refeicao/Sobremessa e Bebida;1
