Ano,Região,UF,estado,Município,VAB total,Impostos,PIB,PIB per capita
2017,Nordeste,MA,Maranhão,Santa Helena,267502.86,12266.88,279769.74,6678.52
2017,Nordeste,MA,Maranhão,Santa Inês,1083190.72,142028.78,1225219.50,13920.89
2017,Nordeste,MA,Maranhão,Santa Luzia,522518.43,25348.13,547866.56,7654.33
2017,Nordeste,MA,Maranhão,Santa Luzia do Paruá,188778.08,13427.71,202205.79,8105.74
2017,Nordeste,MA,Maranhão,Santa Quitéria do Maranhão,155355.01,8094.70,163449.71,6451.79
2017,Nordeste,MA,Maranhão,Santa Rita,249367.51,19965.97,269333.48,7261.62
2017,Nordeste,MA,Maranhão,Santana do Maranhão,56609.46,1632.52,58241.98,4348.04
2017,Nordeste,MA,Maranhão,Santo Amaro do Maranhão,79338.69,1898.23,81236.92,5124.39
2017,Nordeste,MA,Maranhão,Santo Antônio dos Lopes,1495767.47,117685.09,1613452.56,113447.66
2017,Nordeste,MA,Maranhão,São Benedito do Rio Preto,107891.93,3669.66,111561.59,6070.72
2017,Nordeste,MA,Maranhão,São Bento,243866.15,14105.97,257972.12,5603.34
2017,Nordeste,MA,Maranhão,São Bernardo,228676.93,20015.67,248692.61,8816.39
2017,Nordeste,MA,Maranhão,São Domingos do Azeitão,162938.34,10618.97,173557.32,23804.32
2017,Nordeste,MA,Maranhão,São Domingos do Maranhão,254051.99,16049.97,270101.96,8017.04
2017,Nordeste,MA,Maranhão,São Félix de Balsas,46654.13,1354.47,48008.60,10781.18
2017,Nordeste,MA,Maranhão,São Francisco do Brejão,91117.86,4707.17,95825.03,8115.26
2017,Nordeste,MA,Maranhão,São Francisco do Maranhão,70455.15,1780.41,72235.56,6031.69
2017,Nordeste,MA,Maranhão,São João Batista,119494.01,4255.29,123749.31,6093.92
2017,Nordeste,MA,Maranhão,São João do Carú,83252.47,2409.62,85662.09,5544.47
2017,Nordeste,MA,Maranhão,São João do Paraíso,112108.41,5067.22,117175.64,10674.65
2017,Nordeste,MA,Maranhão,São João do Soter,92237.12,2727.47,94964.59,5176.59
2017,Nordeste,MA,Maranhão,São João dos Patos,245287.51,18672.37,263959.88,10343.26
2017,Nordeste,MA,Maranhão,São José de Ribamar,1796662.01,199542.15,1996204.16,11315.20
2017,Nordeste,MA,Maranhão,São José dos Basílios,50731.71,1654.58,52386.29,6999.77
2017,Nordeste,MA,Maranhão,São Luís,23851889.12,5875760.76,29727649.88,27226.41
2017,Nordeste,MA,Maranhão,São Luís Gonzaga do Maranhão,122896.33,4416.29,127312.62,6977.18
2017,Nordeste,MA,Maranhão,São Mateus do Maranhão,354675.82,16593.37,371269.19,9057.11
2017,Nordeste,MA,Maranhão,São Pedro da Água Branca,85147.76,10319.67,95467.43,7630.68
2017,Nordeste,MA,Maranhão,São Pedro dos Crentes,49701.01,2171.32,51872.33,11274.14
2017,Nordeste,MA,Maranhão,São Raimundo das Mangabeiras,364457.64,21901.44,386359.07,20683.03
2017,Nordeste,MA,Maranhão,São Raimundo do Doca Bezerra,34568.02,1014.57,35582.59,7194.22
2017,Nordeste,MA,Maranhão,São Roberto,42208.97,1037.09,43246.06,6450.78
2017,Nordeste,MA,Maranhão,São Vicente Ferrer,127757.84,4693.32,132451.16,6333.44
2017,Nordeste,MA,Maranhão,Satubinha,64655.22,1837.24,66492.46,4766.83
2017,Nordeste,MA,Maranhão,Senador Alexandre Costa,71300.41,3103.32,74403.72,6738.25
2017,Nordeste,MA,Maranhão,Senador La Rocque,145058.39,5915.38,150973.77,10879.42
2017,Nordeste,MA,Maranhão,Serrano do Maranhão,65748.67,1649.76,67398.43,6104.93
2017,Nordeste,MA,Maranhão,Sítio Novo,138027.69,5082.94,143110.63,8016.95
2017,Nordeste,MA,Maranhão,Sucupira do Norte,71878.25,2650.63,74528.88,7155.23
2017,Nordeste,MA,Maranhão,Sucupira do Riachão,40958.49,1451.45,42409.94,7612.63
2017,Nordeste,MA,Maranhão,Tasso Fragoso,959246.91,25297.79,984544.70,116445.26
2017,Nordeste,MA,Maranhão,Timbiras,145053.74,5752.52,150806.26,5266.50
2017,Nordeste,MA,Maranhão,Timon,1606746.61,195907.43,1802654.04,10754.47
2017,Nordeste,MA,Maranhão,Trizidela do Vale,177325.38,15703.33,193028.71,8875.29
2017,Nordeste,MA,Maranhão,Tufilândia,44242.08,2650.64,46892.71,8160.93
2017,Nordeste,MA,Maranhão,Tuntum,265564.35,11774.41,277338.77,6708.40
2017,Nordeste,MA,Maranhão,Turiaçu,279576.85,7246.08,286822.92,8180.22
2017,Nordeste,MA,Maranhão,Turilândia,153085.62,3948.96,157034.58,6150.26
2017,Nordeste,MA,Maranhão,Tutóia,373085.05,22527.60,395612.65,6750.49
2017,Nordeste,MA,Maranhão,Urbano Santos,173274.78,9077.97,182352.75,5519.49
2017,Nordeste,MA,Maranhão,Vargem Grande,293588.45,15047.36,308635.81,5461.52
2017,Nordeste,MA,Maranhão,Viana,385580.50,23705.59,409286.08,7910.74
2017,Nordeste,MA,Maranhão,Vila Nova dos Martírios,101757.07,6760.91,108517.98,8050.30
2017,Nordeste,MA,Maranhão,Vitória do Mearim,240472.78,15921.62,256394.40,7946.03
2017,Nordeste,MA,Maranhão,Vitorino Freire,213774.45,11624.73,225399.18,7299.43
2017,Nordeste,MA,Maranhão,Zé Doca,362345.24,25092.34,387437.59,7584.32
2017,Nordeste,PI,Piauí,Acauã,42375.13,2001.77,44376.90,6370.50
2017,Nordeste,PI,Piauí,Agricolândia,32702.75,1494.92,34197.67,6755.76
2017,Nordeste,PI,Piauí,Água Branca,169443.60,13802.14,183245.74,10704.23
2017,Nordeste,PI,Piauí,Alagoinha do Piauí,47487.62,2141.72,49629.35,6594.39
2017,Nordeste,PI,Piauí,Alegrete do Piauí,31834.53,1919.72,33754.25,6976.90
2017,Nordeste,PI,Piauí,Alto Longá,85159.09,3968.56,89127.65,6334.59
2017,Nordeste,PI,Piauí,Altos,342386.55,30509.61,372896.15,9354.21
2017,Nordeste,PI,Piauí,Alvorada do Gurguéia,69196.15,4753.54,73949.69,13884.66
2017,Nordeste,PI,Piauí,Amarante,125892.91,8625.09,134518.00,7765.73
2017,Nordeste,PI,Piauí,Angical do Piauí,52251.08,3006.62,55257.71,8267.16
2017,Nordeste,PI,Piauí,Anísio de Abreu,63376.90,3375.72,66752.62,6878.17
2017,Nordeste,PI,Piauí,Antônio Almeida,66695.44,3916.47,70611.91,22675.63
2017,Nordeste,PI,Piauí,Aroazes,42952.33,2319.47,45271.80,7876.10
2017,Nordeste,PI,Piauí,Aroeiras do Itaim,17478.99,481.53,17960.52,7152.73
2017,Nordeste,PI,Piauí,Arraial,32702.86,1577.84,34280.70,7362.69
2017,Nordeste,PI,Piauí,Assunção do Piauí,46095.64,1292.42,47388.06,6140.74
2017,Nordeste,PI,Piauí,Avelino Lopes,74759.32,2998.69,77758.01,6759.80
2017,Nordeste,PI,Piauí,Baixa Grande do Ribeiro,692159.99,52383.91,744543.90,65454.41
2017,Nordeste,PI,Piauí,Barra D'Alcântara,30772.48,1597.44,32369.91,8323.45
2017,Nordeste,PI,Piauí,Barras,347359.34,21831.22,369190.57,7975.43
2017,Nordeste,PI,Piauí,Barreiras do Piauí,23532.86,690.60,24223.46,7353.81
2017,Nordeste,PI,Piauí,Barro Duro,58515.69,3529.03,62044.72,8959.53
2017,Nordeste,PI,Piauí,Batalha,169329.72,8138.36,177468.08,6716.93
2017,Nordeste,PI,Piauí,Bela Vista do Piauí,31597.13,1525.79,33122.92,8391.92
2017,Nordeste,PI,Piauí,Belém do Piauí,25648.33,1077.39,26725.72,7629.38
2017,Nordeste,PI,Piauí,Beneditinos,65869.42,3329.81,69199.24,6894.41
2017,Nordeste,PI,Piauí,Bertolínia,46447.12,6867.70,53314.82,9849.40
2017,Nordeste,PI,Piauí,Betânia do Piauí,41364.77,2141.49,43506.26,7125.17
2017,Nordeste,PI,Piauí,Boa Hora,44164.43,1547.17,45711.61,6860.51
2017,Nordeste,PI,Piauí,Bocaina,45391.95,3009.50,48401.45,10930.77
2017,Nordeste,PI,Piauí,Bom Jesus,753261.28,120415.06,873676.34,35355.77
2017,Nordeste,PI,Piauí,Bom Princípio do Piauí,47275.92,1832.78,49108.70,8872.39
2017,Nordeste,PI,Piauí,Bonfim do Piauí,35001.39,1668.72,36670.11,6575.24
2017,Nordeste,PI,Piauí,Boqueirão do Piauí,38693.39,1503.77,40197.16,6380.50
2017,Nordeste,PI,Piauí,Brasileira,51510.94,2126.00,53636.94,6547.48
2017,Nordeste,PI,Piauí,Brejo do Piauí,30466.90,1320.73,31787.63,8314.84
2017,Nordeste,PI,Piauí,Buriti dos Lopes,148076.73,9090.22,157166.95,8074.75
2017,Nordeste,PI,Piauí,Buriti dos Montes,49714.07,1603.42,51317.49,6329.24
2017,Nordeste,PI,Piauí,Cabeceiras do Piauí,56939.86,2142.46,59082.32,5677.72
2017,Nordeste,PI,Piauí,Cajazeiras do Piauí,24463.58,950.71,25414.28,7267.45
2017,Nordeste,PI,Piauí,Cajueiro da Praia,77355.60,4193.16,81548.75,10858.69
2017,Nordeste,PI,Piauí,Caldeirão Grande do Piauí,39628.14,5878.33,45506.46,8006.06
2017,Nordeste,PI,Piauí,Campinas do Piauí,40418.45,1789.45,42207.89,7643.59
2017,Nordeste,PI,Piauí,Campo Alegre do Fidalgo,32764.42,1162.84,33927.26,6844.31
2017,Nordeste,PI,Piauí,Campo Grande do Piauí,46355.12,3429.87,49784.98,8521.91
2017,Nordeste,PI,Piauí,Campo Largo do Piauí,40625.43,1086.29,41711.72,5830.55
2017,Nordeste,PI,Piauí,Campo Maior,485973.74,58372.56,544346.30,11812.56
2017,Nordeste,PI,Piauí,Canavieira,30314.83,1040.31,31355.14,8056.31
2017,Nordeste,PI,Piauí,Canto do Buriti,192987.21,14518.07,207505.28,9961.37
2017,Nordeste,PI,Piauí,Capitão de Campos,78020.73,4556.85,82577.58,7353.96
2017,Nordeste,PI,Piauí,Capitão Gervásio Oliveira,28595.64,1557.01,30152.65,7476.48
2017,Nordeste,PI,Piauí,Caracol,66384.85,2798.76,69183.61,6448.28
2017,Nordeste,PI,Piauí,Caraúbas do Piauí,43114.27,1818.52,44932.79,7788.66
2017,Nordeste,PI,Piauí,Caridade do Piauí,31453.93,1404.17,32858.10,6595.36
2017,Nordeste,PI,Piauí,Castelo do Piauí,149874.32,9497.71,159372.03,8210.82
2017,Nordeste,PI,Piauí,Caxingó,41872.83,1818.41,43691.24,8197.23
2017,Nordeste,PI,Piauí,Cocal,199449.82,11961.25,211411.07,7733.23
2017,Nordeste,PI,Piauí,Cocal de Telha,35995.87,1513.70,37509.57,7795.01
2017,Nordeste,PI,Piauí,Cocal dos Alves,42549.10,1902.23,44451.33,7342.47
2017,Nordeste,PI,Piauí,Coivaras,28818.78,940.93,29759.71,7528.39
2017,Nordeste,PI,Piauí,Colônia do Gurguéia,48604.79,3701.19,52305.97,8208.72
2017,Nordeste,PI,Piauí,Colônia do Piauí,49014.77,2519.85,51534.62,6838.46
2017,Nordeste,PI,Piauí,Conceição do Canindé,40403.28,2136.54,42539.82,9001.23
2017,Nordeste,PI,Piauí,Coronel José Dias,30939.93,1272.15,32212.08,6990.47
2017,Nordeste,PI,Piauí,Corrente,348730.81,32306.40,381037.21,14540.63
2017,Nordeste,PI,Piauí,Cristalândia do Piauí,51772.41,1966.99,53739.40,6590.56
2017,Nordeste,PI,Piauí,Cristino Castro,91931.37,7107.56,99038.93,9659.51
2017,Nordeste,PI,Piauí,Curimatá,84978.32,3853.11,88831.43,7938.47
2017,Nordeste,PI,Piauí,Currais,146160.96,10291.85,156452.81,32119.24
2017,Nordeste,PI,Piauí,Curralinhos,25451.70,691.61,26143.31,5986.56
2017,Nordeste,PI,Piauí,Curral Novo do Piauí,230849.51,71342.26,302191.76,57549.37
2017,Nordeste,PI,Piauí,Demerval Lobão,117875.26,15383.58,133258.84,9802.05
2017,Nordeste,PI,Piauí,Dirceu Arcoverde,42742.49,1487.48,44229.98,6413.86
2017,Nordeste,PI,Piauí,Dom Expedito Lopes,60122.96,6800.32,66923.28,9856.15
2017,Nordeste,PI,Piauí,Domingos Mourão,30839.31,1070.41,31909.72,7443.37
2017,Nordeste,PI,Piauí,Dom Inocêncio,54468.47,2249.57,56718.04,6031.27
2017,Nordeste,PI,Piauí,Elesbão Veloso,115129.21,8609.49,123738.70,8603.12
2017,Nordeste,PI,Piauí,Eliseu Martins,37847.41,2996.48,40843.88,8449.29
2017,Nordeste,PI,Piauí,Esperantina,314511.23,23879.27,338390.50,8659.36
2017,Nordeste,PI,Piauí,Fartura do Piauí,27180.23,694.81,27875.05,5340.05
2017,Nordeste,PI,Piauí,Flores do Piauí,34643.37,1384.12,36027.49,8201.11
2017,Nordeste,PI,Piauí,Floresta do Piauí,19203.08,797.08,20000.17,7942.88
2017,Nordeste,PI,Piauí,Floriano,886035.82,133247.58,1019283.40,17285.07
2017,Nordeste,PI,Piauí,Francinópolis,34528.62,1627.94,36156.57,6868.65
2017,Nordeste,PI,Piauí,Francisco Ayres,34937.82,1487.66,36425.48,8494.75
2017,Nordeste,PI,Piauí,Francisco Macedo,22338.09,957.57,23295.65,7447.46
2017,Nordeste,PI,Piauí,Francisco Santos,58483.70,3815.24,62298.95,6805.65
2017,Nordeste,PI,Piauí,Fronteiras,139669.11,6464.81,146133.92,12782.88
2017,Nordeste,PI,Piauí,Geminiano,39965.20,2742.92,42708.12,7979.84
2017,Nordeste,PI,Piauí,Gilbués,174116.13,11762.60,185878.74,17665.72
2017,Nordeste,PI,Piauí,Guadalupe,517897.51,16398.07,534295.58,51697.69
2017,Nordeste,PI,Piauí,Guaribas,29850.24,823.83,30674.07,6833.16
2017,Nordeste,PI,Piauí,Hugo Napoleão,25589.67,1158.51,26748.18,7009.48
2017,Nordeste,PI,Piauí,Ilha Grande,64399.07,3848.07,68247.15,7363.74
2017,Nordeste,PI,Piauí,Inhuma,114490.39,7836.77,122327.16,8119.96
2017,Nordeste,PI,Piauí,Ipiranga do Piauí,64242.12,4165.98,68408.10,7089.66
2017,Nordeste,PI,Piauí,Isaías Coelho,51473.05,2288.68,53761.74,6378.94
2017,Nordeste,PI,Piauí,Itainópolis,75640.18,4163.22,79803.40,7035.48
2017,Nordeste,PI,Piauí,Itaueira,101957.65,7080.24,109037.89,10054.21
2017,Nordeste,PI,Piauí,Jacobina do Piauí,40841.27,2248.05,43089.32,7618.34
2017,Nordeste,PI,Piauí,Jaicós,150386.45,9718.57,160105.02,8524.39
2017,Nordeste,PI,Piauí,Jardim do Mulato,28492.28,960.25,29452.52,6648.42
2017,Nordeste,PI,Piauí,Jatobá do Piauí,38576.83,1461.25,40038.09,8365.67
2017,Nordeste,PI,Piauí,Jerumenha,41341.19,2035.63,43376.82,9894.35
2017,Nordeste,PI,Piauí,João Costa,24602.88,1349.45,25952.33,8764.72
2017,Nordeste,PI,Piauí,Joaquim Pires,86465.61,4097.48,90563.09,6412.45
2017,Nordeste,PI,Piauí,Joca Marques,33218.54,1282.92,34501.46,6448.87
2017,Nordeste,PI,Piauí,José de Freitas,301573.17,18101.48,319674.65,8292.47
2017,Nordeste,PI,Piauí,Juazeiro do Piauí,39692.27,2023.31,41715.58,7738.00
2017,Nordeste,PI,Piauí,Júlio Borges,38724.65,1725.15,40449.79,7309.32
2017,Nordeste,PI,Piauí,Jurema,34191.34,1081.22,35272.56,7532.04
2017,Nordeste,PI,Piauí,Lagoinha do Piauí,19589.05,622.37,20211.43,7228.69
2017,Nordeste,PI,Piauí,Lagoa Alegre,56047.03,2682.56,58729.59,6995.78
2017,Nordeste,PI,Piauí,Lagoa do Barro do Piauí,34531.97,2776.91,37308.88,8142.49
2017,Nordeste,PI,Piauí,Lagoa de São Francisco,38579.02,1291.22,39870.24,5999.13
2017,Nordeste,PI,Piauí,Lagoa do Piauí,40463.12,3283.30,43746.42,10947.55
2017,Nordeste,PI,Piauí,Lagoa do Sítio,43805.76,1930.84,45736.60,8990.88
2017,Nordeste,PI,Piauí,Landri Sales,58355.67,3438.50,61794.17,11844.77
2017,Nordeste,PI,Piauí,Luís Correia,267141.61,19757.27,286898.88,9630.06
2017,Nordeste,PI,Piauí,Luzilândia,180863.10,10867.46,191730.57,7644.15
2017,Nordeste,PI,Piauí,Madeiro,46965.84,1679.12,48644.95,5954.09
2017,Nordeste,PI,Piauí,Manoel Emídio,40424.26,1985.52,42409.79,8053.51
2017,Nordeste,PI,Piauí,Marcolândia,57428.18,4573.75,62001.92,7432.50
2017,Nordeste,PI,Piauí,Marcos Parente,36942.03,2790.92,39732.95,8872.92
2017,Nordeste,PI,Piauí,Massapê do Piauí,37677.24,1272.42,38949.66,6145.42
2017,Nordeste,PI,Piauí,Matias Olímpio,68529.72,3562.06,72091.78,6700.60
2017,Nordeste,PI,Piauí,Miguel Alves,217350.51,10734.09,228084.60,6868.16
2017,Nordeste,PI,Piauí,Miguel Leão,14174.30,550.27,14724.57,11990.69
2017,Nordeste,PI,Piauí,Milton Brandão,41616.96,1573.16,43190.11,6633.41
2017,Nordeste,PI,Piauí,Monsenhor Gil,83870.14,7162.31,91032.44,8745.55
2017,Nordeste,PI,Piauí,Monsenhor Hipólito,51678.69,2710.19,54388.88,7136.71
2017,Nordeste,PI,Piauí,Monte Alegre do Piauí,145450.04,9674.13,155124.16,14847.26
2017,Nordeste,PI,Piauí,Morro Cabeça no Tempo,29892.60,732.91,30625.51,7532.10
2017,Nordeste,PI,Piauí,Morro do Chapéu do Piauí,42873.80,1627.77,44501.58,6657.93
2017,Nordeste,PI,Piauí,Murici dos Portelas,62698.45,2039.32,64737.77,7195.48
2017,Nordeste,PI,Piauí,Nazaré do Piauí,46362.05,2189.37,48551.42,6714.34
2017,Nordeste,PI,Piauí,Nazária,72958.44,5910.84,78869.27,9361.34
2017,Nordeste,PI,Piauí,Nossa Senhora de Nazaré,32420.24,952.60,33372.84,6973.01
2017,Nordeste,PI,Piauí,Nossa Senhora dos Remédios,57858.89,1960.09,59818.98,6998.83
2017,Nordeste,PI,Piauí,Novo Oriente do Piauí,40078.06,1932.17,42010.23,6497.10
2017,Nordeste,PI,Piauí,Novo Santo Antônio,21264.42,848.95,22113.36,7521.55
2017,Nordeste,PI,Piauí,Oeiras,361825.38,39256.48,401081.86,11009.05
2017,Nordeste,PI,Piauí,Olho D'Água do Piauí,19338.16,715.38,20053.54,8296.87
2017,Nordeste,PI,Piauí,Padre Marcos,50553.03,3605.30,54158.33,8013.96
2017,Nordeste,PI,Piauí,Paes Landim,33251.11,1883.11,35134.22,8643.10
2017,Nordeste,PI,Piauí,Pajeú do Piauí,25995.07,1312.17,27307.24,8192.99
2017,Nordeste,PI,Piauí,Palmeira do Piauí,66905.03,4182.85,71087.88,14312.04
2017,Nordeste,PI,Piauí,Palmeirais,92963.08,4386.83,97349.90,6810.07
2017,Nordeste,PI,Piauí,Paquetá,32237.25,1098.17,33335.42,8578.34
2017,Nordeste,PI,Piauí,Parnaguá,76745.04,4224.39,80969.43,7629.27
2017,Nordeste,PI,Piauí,Parnaíba,1802107.88,235432.14,2037540.02,13534.25
2017,Nordeste,PI,Piauí,Passagem Franca do Piauí,33580.01,1761.13,35341.14,7853.59
2017,Nordeste,PI,Piauí,Patos do Piauí,43197.75,2268.22,45465.97,7230.59
2017,Nordeste,PI,Piauí,Pau D'Arco do Piauí,23476.16,860.78,24336.94,6122.50
2017,Nordeste,PI,Piauí,Paulistana,177758.88,14473.76,192232.64,9520.24
2017,Nordeste,PI,Piauí,Pavussu,26605.17,1206.07,27811.24,7676.30
2017,Nordeste,PI,Piauí,Pedro II,272476.32,17146.76,289623.08,7596.27
2017,Nordeste,PI,Piauí,Pedro Laurentino,20227.85,771.44,20999.29,8416.55
2017,Nordeste,PI,Piauí,Nova Santa Rita,31807.09,1184.82,32991.91,7668.97
2017,Nordeste,PI,Piauí,Picos,1253241.63,172344.21,1425585.85,18531.43
2017,Nordeste,PI,Piauí,Pimenteiras,76705.36,3282.85,79988.21,6701.99
2017,Nordeste,PI,Piauí,Pio IX,125970.01,8312.60,134282.61,7408.70
2017,Nordeste,PI,Piauí,Piracuruca,240930.89,19414.49,260345.38,9195.58
2017,Nordeste,PI,Piauí,Piripiri,598074.90,59085.53,657160.43,10475.51
2017,Nordeste,PI,Piauí,Porto,78242.06,2633.14,80875.20,6544.36
2017,Nordeste,PI,Piauí,Porto Alegre do Piauí,21965.50,732.91,22698.41,8520.42
2017,Nordeste,PI,Piauí,Prata do Piauí,21081.27,962.48,22043.75,7104.01
2017,Nordeste,PI,Piauí,Queimada Nova,63194.10,5105.77,68299.86,7724.48
2017,Nordeste,PI,Piauí,Redenção do Gurguéia,63443.91,3967.25,67411.15,7807.64
2017,Nordeste,PI,Piauí,Regeneração,150349.91,7332.15,157682.06,8909.60
2017,Nordeste,PI,Piauí,Riacho Frio,33714.01,1432.90,35146.90,8277.65
2017,Nordeste,PI,Piauí,Ribeira do Piauí,99418.07,11837.49,111255.57,25268.13
2017,Nordeste,PI,Piauí,Ribeiro Gonçalves,324149.75,22677.33,346827.08,48076.94
2017,Nordeste,PI,Piauí,Rio Grande do Piauí,42663.79,2023.90,44687.69,7058.55
2017,Nordeste,PI,Piauí,Santa Cruz do Piauí,46122.51,2834.22,48956.73,7973.41
2017,Nordeste,PI,Piauí,Santa Cruz dos Milagres,31317.47,1279.75,32597.23,8248.29
2017,Nordeste,PI,Piauí,Santa Filomena,198386.56,14780.21,213166.77,34627.48
2017,Nordeste,PI,Piauí,Santa Luz,44021.36,1853.46,45874.82,7963.00
2017,Nordeste,PI,Piauí,Santana do Piauí,31503.59,1221.22,32724.81,7178.07
2017,Nordeste,PI,Piauí,Santa Rosa do Piauí,33880.55,1941.19,35821.74,6922.08
2017,Nordeste,PI,Piauí,Santo Antônio de Lisboa,52627.97,5537.22,58165.19,9225.25
2017,Nordeste,PI,Piauí,Santo Antônio dos Milagres,12716.17,276.67,12992.84,6114.28
2017,Nordeste,PI,Piauí,Santo Inácio do Piauí,26318.51,1067.22,27385.74,7340.05
2017,Nordeste,PI,Piauí,São Braz do Piauí,27082.41,821.61,27904.02,6375.15
2017,Nordeste,PI,Piauí,São Félix do Piauí,23156.29,1060.30,24216.59,8347.67
2017,Nordeste,PI,Piauí,São Francisco de Assis do Piauí,37305.21,1753.11,39058.31,6904.42
2017,Nordeste,PI,Piauí,São Francisco do Piauí,46330.37,1735.16,48065.52,7600.49
2017,Nordeste,PI,Piauí,São Gonçalo do Gurguéia,27370.37,1363.52,28733.89,9616.43
2017,Nordeste,PI,Piauí,São Gonçalo do Piauí,33814.79,1529.97,35344.76,7167.87
2017,Nordeste,PI,Piauí,São João da Canabrava,31085.37,1376.53,32461.89,7159.66
2017,Nordeste,PI,Piauí,São João da Fronteira,42083.95,2414.42,44498.37,7493.83
2017,Nordeste,PI,Piauí,São João da Serra,45016.52,2035.91,47052.43,7777.26
2017,Nordeste,PI,Piauí,São João da Varjota,28726.06,1103.10,29829.16,6264.00
2017,Nordeste,PI,Piauí,São João do Arraial,44861.87,1519.65,46381.52,5910.73
2017,Nordeste,PI,Piauí,São João do Piauí,195343.00,20452.37,215795.36,10652.35
2017,Nordeste,PI,Piauí,São José do Divino,43055.41,2323.50,45378.91,8627.17
2017,Nordeste,PI,Piauí,São José do Peixe,30795.29,1645.67,32440.96,8793.97
2017,Nordeste,PI,Piauí,São José do Piauí,49066.41,2912.10,51978.52,7873.15
2017,Nordeste,PI,Piauí,São Julião,41427.67,2560.76,43988.43,7025.78
2017,Nordeste,PI,Piauí,São Lourenço do Piauí,28867.44,1037.01,29904.46,6643.96
2017,Nordeste,PI,Piauí,São Luis do Piauí,16767.33,469.20,17236.53,6624.34
2017,Nordeste,PI,Piauí,São Miguel da Baixa Grande,19628.15,662.91,20291.06,8409.06
2017,Nordeste,PI,Piauí,São Miguel do Fidalgo,22733.79,782.33,23516.12,7862.29
2017,Nordeste,PI,Piauí,São Miguel do Tapuio,115906.54,5357.02,121263.56,6971.17
2017,Nordeste,PI,Piauí,São Pedro do Piauí,97559.31,5084.05,102643.36,7302.46
2017,Nordeste,PI,Piauí,São Raimundo Nonato,368723.71,39050.56,407774.27,11955.03
2017,Nordeste,PI,Piauí,Sebastião Barros,33978.11,1101.84,35079.95,10254.30
2017,Nordeste,PI,Piauí,Sebastião Leal,115134.33,8173.19,123307.53,29192.12
2017,Nordeste,PI,Piauí,Sigefredo Pacheco,59392.47,2386.39,61778.86,6252.92
2017,Nordeste,PI,Piauí,Simões,412156.68,51750.74,463907.41,32220.27
2017,Nordeste,PI,Piauí,Simplício Mendes,121306.48,11137.02,132443.50,10605.66
2017,Nordeste,PI,Piauí,Socorro do Piauí,32339.26,1131.98,33471.23,7438.05
2017,Nordeste,PI,Piauí,Sussuapara,45513.52,2727.53,48241.06,7295.99
2017,Nordeste,PI,Piauí,Tamboril do Piauí,21216.89,698.81,21915.69,7636.13
2017,Nordeste,PI,Piauí,Tanque do Piauí,26071.97,1025.13,27097.11,9965.84
2017,Nordeste,PI,Piauí,Teresina,16382044.17,2731825.81,19113869.98,22481.67
2017,Nordeste,PI,Piauí,União,319430.97,19372.37,338803.34,7742.13
2017,Nordeste,PI,Piauí,Uruçuí,1093202.02,168089.60,1261291.62,59528.58
2017,Nordeste,PI,Piauí,Valença do Piauí,205699.39,17938.31,223637.70,10862.53
2017,Nordeste,PI,Piauí,Várzea Branca,33524.58,1209.87,34734.45,7127.94
2017,Nordeste,PI,Piauí,Várzea Grande,29446.12,1472.17,30918.29,7148.74
2017,Nordeste,PI,Piauí,Vera Mendes,22978.11,1103.95,24082.06,7950.50
2017,Nordeste,PI,Piauí,Vila Nova do Piauí,26873.63,1936.09,28809.73,9829.32
2017,Nordeste,PI,Piauí,Wall Ferraz,30022.93,1376.50,31399.42,7152.49
2017,Nordeste,CE,Ceará,Abaiara,87696.92,5248.03,92944.95,8009.04
2017,Nordeste,CE,Ceará,Acarape,140253.18,9781.56,150034.74,9069.38
2017,Nordeste,CE,Ceará,Acaraú,590250.14,43721.64,633971.78,10192.64
2017,Nordeste,CE,Ceará,Acopiara,370413.21,26304.49,396717.70,7405.32
2017,Nordeste,CE,Ceará,Aiuaba,101222.76,3442.97,104665.73,6087.34
2017,Nordeste,CE,Ceará,Alcântaras,67077.22,2204.41,69281.63,6046.05
2017,Nordeste,CE,Ceará,Altaneira,51189.83,1895.55,53085.38,7097.93
2017,Nordeste,CE,Ceará,Alto Santo,137412.03,7897.42,145309.45,8559.70
2017,Nordeste,CE,Ceará,Amontada,410514.82,20787.70,431302.52,10053.44
2017,Nordeste,CE,Ceará,Antonina do Norte,54413.42,3455.86,57869.28,7951.26
2017,Nordeste,CE,Ceará,Apuiarés,108871.19,5776.29,114647.47,7789.08
2017,Nordeste,CE,Ceará,Aquiraz,1767272.41,438091.37,2205363.77,27870.84
2017,Nordeste,CE,Ceará,Aracati,1168732.43,106650.67,1275383.10,17321.75
2017,Nordeste,CE,Ceará,Aracoiaba,194556.26,10480.51,205036.77,7805.27
2017,Nordeste,CE,Ceará,Ararendá,76023.14,2690.93,78714.07,7272.85
2017,Nordeste,CE,Ceará,Araripe,156194.80,5710.82,161905.63,7566.39
2017,Nordeste,CE,Ceará,Aratuba,145197.55,3214.90,148412.45,13199.26
2017,Nordeste,CE,Ceará,Arneiroz,50934.11,2405.61,53339.72,6858.65
2017,Nordeste,CE,Ceará,Assaré,210486.31,8588.36,219074.67,9420.95
2017,Nordeste,CE,Ceará,Aurora,182051.75,12707.03,194758.78,7950.64
2017,Nordeste,CE,Ceará,Baixio,44225.98,1445.39,45671.37,7333.23
2017,Nordeste,CE,Ceará,Banabuiú,156615.02,8474.06,165089.09,9157.88
