Mês Ano,Área de atuação (Função),Subfunção,Programa Orçamentário,Plano Orçamentário,Grupo de Despesa,Elemento de Despesa,Modalidade de Despesa,Valor Empenhado,Valor Liquidado,Valor Pago,Valor Restos a Pagar Pagos
Nov-19,08 - Assistência social,306 - Alimentação e nutrição,2069 - SEGURANCA ALIMENTAR E NUTRICIONAL,0002 - AQUISICAO DE ALIMENTOS DA AGRICULTURA FAMILIAR,3 - Outras Despesas Correntes,33 - Passagens e Despesas com Locomoção,90 - Reserva de Contingência,0.00,0.00,74.35,0.00
Nov-19,20 - Agricultura,605 - Abastecimento,2077 - AGROPECUARIA SUSTENTAVEL,0001 - RECUPERACAO E MODERNIZACAO DE UNIDADES ARMAZENADORAS NAO ATENDIDAS PELO CONTRATO COM O BANCO DO BRASIL,3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,12095.60,344.86,333.97,0.00
Dec-19,20 - Agricultura,605 - Abastecimento,2077 - AGROPECUARIA SUSTENTAVEL,0003 - CADASTRO NACIONAL DE UNIDADES ARMAZENADORAS,3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,-316.27,-316.27,615.73,0.00
Dec-19,20 - Agricultura,605 - Abastecimento,2077 - AGROPECUARIA SUSTENTAVEL,0003 - CADASTRO NACIONAL DE UNIDADES ARMAZENADORAS,3 - Outras Despesas Correntes,14 - Diárias - Civil,90 - Reserva de Contingência,0.00,0.00,2057.00,0.00
Dec-19,08 - Assistência social,306 - Alimentação e nutrição,2069 - SEGURANCA ALIMENTAR E NUTRICIONAL,0002 - AQUISICAO DE ALIMENTOS DA AGRICULTURA FAMILIAR,3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,38.33,0.00,38.33,0.00
Dec-19,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,47 - Obrigações Tributárias e Contributivas,90 - Reserva de Contingência,448.59,448.59,3129.76,0.00
Dec-19,20 - Agricultura,125 - Normatização e fiscalização,2077 - AGROPECUARIA SUSTENTAVEL,0000 - FISCALIZACAO DOS ESTOQUES E DAS OPERACOES DE GARANTIA E SUSTENTACAO DE PRECOS NA COMERCIALIZACAO DE PRODUTOS AGROPECUARIOS,3 - Outras Despesas Correntes,33 - Passagens e Despesas com Locomoção,90 - Reserva de Contingência,545.00,545.00,493.50,0.00
Dec-19,20 - Agricultura,605 - Abastecimento,2077 - AGROPECUARIA SUSTENTAVEL,0003 - CADASTRO NACIONAL DE UNIDADES ARMAZENADORAS,3 - Outras Despesas Correntes,33 - Passagens e Despesas com Locomoção,90 - Reserva de Contingência,940.00,-50.00,0.00,0.00
Dec-19,20 - Agricultura,605 - Abastecimento,2077 - AGROPECUARIA SUSTENTAVEL,0001 - RECUPERACAO E MODERNIZACAO DE UNIDADES ARMAZENADORAS NAO ATENDIDAS PELO CONTRATO COM O BANCO DO BRASIL,4 - Investimentos,52 - Equipamentos e Material Permanente,90 - Reserva de Contingência,0.00,650.00,611.98,0.00
Dec-19,28 - Encargos especiais,846 - Outros encargos especiais,0901 - OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS,0002 - DEPOSITOS RECURSAIS DEVIDOS POR EMPRESAS ESTATAIS DEPENDENTES,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,482.62,482.62,606.10,0.00
Dec-19,20 - Agricultura,605 - Abastecimento,2077 - AGROPECUARIA SUSTENTAVEL,0001 - RECUPERACAO E MODERNIZACAO DE UNIDADES ARMAZENADORAS NAO ATENDIDAS PELO CONTRATO COM O BANCO DO BRASIL,3 - Outras Despesas Correntes,33 - Passagens e Despesas com Locomoção,90 - Reserva de Contingência,-40.77,0.00,0.00,0.00
Dec-19,20 - Agricultura,605 - Abastecimento,2077 - AGROPECUARIA SUSTENTAVEL,0000 - FORMACAO DE ESTOQUES PUBLICOS - AGF,5 - Inversões Financeiras,62 - Aquisição de bens para revenda,90 - Reserva de Contingência,-9082.58,20505.42,20505.42,0.00
Dec-19,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0000 - ATIVOS CIVIS DA UNIAO,1 - Pessoal e Encargos Sociais,13 - Obrigações Patronais,90 - Reserva de Contingência,237167.87,244438.17,363216.31,0.00
Dec-19,20 - Agricultura,605 - Abastecimento,2077 - AGROPECUARIA SUSTENTAVEL,0001 - RECUPERACAO E MODERNIZACAO DE UNIDADES ARMAZENADORAS NAO ATENDIDAS PELO CONTRATO COM O BANCO DO BRASIL,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,347.48,3361.65,3361.65,0.00
Dec-19,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,14 - Diárias - Civil,90 - Reserva de Contingência,0.00,0.00,5324.00,0.00
Dec-19,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0000 - ATIVOS CIVIS DA UNIAO,1 - Pessoal e Encargos Sociais,13 - Obrigações Patronais,91 - APLICACOES DIRETAS - OPER.INTRA-ORCAMENTARIAS,735261.33,850021.01,1642148.26,0.00
Dec-19,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0000 - ATIVOS CIVIS DA UNIAO,1 - Pessoal e Encargos Sociais,94 - Indenizações e Restituições Trabalhistas,90 - Reserva de Contingência,23540.97,25018.83,25018.83,0.00
Dec-19,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0000 - ATIVOS CIVIS DA UNIAO,1 - Pessoal e Encargos Sociais,11 - Vencimentos e Vantagens Fixas - Pessoal Civil,90 - Reserva de Contingência,179821.44,179821.44,0.00,0.00
Dec-19,20 - Agricultura,605 - Abastecimento,2077 - AGROPECUARIA SUSTENTAVEL,"0004 - PESQUISA, ACOMPANHAMENTO E AVALIACAO DE SAFRAS",3 - Outras Despesas Correntes,33 - Passagens e Despesas com Locomoção,90 - Reserva de Contingência,3589.92,3619.52,3526.82,0.00
Dec-19,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,91786.51,31036.60,33949.89,0.00
Dec-19,20 - Agricultura,301 - Atenção básica,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,732633.89,732633.89,713212.54,0.00
Dec-19,20 - Agricultura,605 - Abastecimento,2077 - AGROPECUARIA SUSTENTAVEL,"0004 - PESQUISA, ACOMPANHAMENTO E AVALIACAO DE SAFRAS",3 - Outras Despesas Correntes,14 - Diárias - Civil,90 - Reserva de Contingência,-242.00,-242.00,-242.00,0.00
Dec-19,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,37 - Locação de Mão-de-Obra,90 - Reserva de Contingência,63304.75,129176.10,281583.55,0.00
Dec-19,20 - Agricultura,605 - Abastecimento,2077 - AGROPECUARIA SUSTENTAVEL,"0004 - PESQUISA, ACOMPANHAMENTO E AVALIACAO DE SAFRAS",3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,-3036.59,-1658.98,-1658.98,0.00
Dec-19,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,33 - Passagens e Despesas com Locomoção,90 - Reserva de Contingência,2527.00,508.68,821.13,0.00
Dec-19,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,431699.59,144874.81,333604.31,20.00
Dec-19,08 - Assistência social,306 - Alimentação e nutrição,2069 - SEGURANCA ALIMENTAR E NUTRICIONAL,0002 - AQUISICAO DE ALIMENTOS DA AGRICULTURA FAMILIAR,3 - Outras Despesas Correntes,33 - Passagens e Despesas com Locomoção,90 - Reserva de Contingência,436.00,436.00,394.80,0.00
Dec-19,20 - Agricultura,605 - Abastecimento,2077 - AGROPECUARIA SUSTENTAVEL,0001 - RECUPERACAO E MODERNIZACAO DE UNIDADES ARMAZENADORAS NAO ATENDIDAS PELO CONTRATO COM O BANCO DO BRASIL,3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,281.48,12032.22,12002.70,0.00
Jan-20,08 - Assistência social,244 - Assistência comunitária,2069 - SEGURANCA ALIMENTAR E NUTRICIONAL,0001 - DISTRIBUICAO DE ALIMENTOS A GRUPOS POPULACIONAIS ESPECIFICOS - BRASIL SEM MISERIA,3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,0.00,0.00,0.00,3300.00
Jan-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,37 - Locação de Mão-de-Obra,90 - Reserva de Contingência,9203.95,8203.92,1745.10,0.00
Jan-20,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,47 - Obrigações Tributárias e Contributivas,90 - Reserva de Contingência,0.00,0.00,0.00,104.07
Jan-20,20 - Agricultura,605 - Abastecimento,1031 - AGROPECUARIA SUSTENTAVEL,"0004 - PESQUISA, ACOMPANHAMENTO E AVALIACAO DE SAFRAS",3 - Outras Despesas Correntes,33 - Passagens e Despesas com Locomoção,90 - Reserva de Contingência,3940.00,3940.00,3940.00,0.00
Jan-20,20 - Agricultura,301 - Atenção básica,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,36392.75,36392.75,35899.77,0.00
Jan-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,10906.18,8506.35,1853.01,0.00
Jan-20,20 - Agricultura,605 - Abastecimento,1031 - AGROPECUARIA SUSTENTAVEL,"0004 - PESQUISA, ACOMPANHAMENTO E AVALIACAO DE SAFRAS",3 - Outras Despesas Correntes,14 - Diárias - Civil,90 - Reserva de Contingência,5687.00,5687.00,5687.00,0.00
Jan-20,20 - Agricultura,605 - Abastecimento,1031 - AGROPECUARIA SUSTENTAVEL,"0004 - PESQUISA, ACOMPANHAMENTO E AVALIACAO DE SAFRAS",3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,1568.00,1568.00,1568.00,0.00
Jan-20,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,0.00,0.00,0.00,39727.30
Jan-20,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,37 - Locação de Mão-de-Obra,90 - Reserva de Contingência,0.00,0.00,0.00,55473.87
Jan-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,47 - Obrigações Tributárias e Contributivas,90 - Reserva de Contingência,125712.49,125712.49,14634.75,0.00
Jan-20,28 - Encargos especiais,846 - Outros encargos especiais,0901 - OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS,0002 - DEPOSITOS RECURSAIS DEVIDOS POR EMPRESAS ESTATAIS DEPENDENTES,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,1876.96,1876.96,1142.99,0.00
Jan-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0000 - ATIVOS CIVIS DA UNIAO,1 - Pessoal e Encargos Sociais,11 - Vencimentos e Vantagens Fixas - Pessoal Civil,90 - Reserva de Contingência,36468.40,36468.40,0.00,0.00
Jan-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0000 - ATIVOS CIVIS DA UNIAO,1 - Pessoal e Encargos Sociais,13 - Obrigações Patronais,90 - Reserva de Contingência,51199.33,51199.33,51199.33,0.00
Jan-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0000 - ATIVOS CIVIS DA UNIAO,1 - Pessoal e Encargos Sociais,13 - Obrigações Patronais,91 - APLICACOES DIRETAS - OPER.INTRA-ORCAMENTARIAS,157005.70,157005.70,0.00,0.00
Jan-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,40 - Serviços de Tecnologia da Informação e Comunicação,90 - Reserva de Contingência,153.00,153.00,0.00,0.00
Jan-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,544.00,544.00,655.00,0.00
Feb-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,37 - Locação de Mão-de-Obra,90 - Reserva de Contingência,20277.83,1831.23,4259.46,0.00
Feb-20,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,47 - Obrigações Tributárias e Contributivas,90 - Reserva de Contingência,0.00,0.00,0.00,96.92
Feb-20,20 - Agricultura,301 - Atenção básica,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,51223.64,51223.64,51084.96,0.00
Feb-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,47112.97,41332.66,10475.96,0.00
Feb-20,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,0.00,0.00,0.00,1299.81
Feb-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,47 - Obrigações Tributárias e Contributivas,90 - Reserva de Contingência,0.00,0.00,118582.95,0.00
Feb-20,28 - Encargos especiais,846 - Outros encargos especiais,0901 - OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS,0002 - DEPOSITOS RECURSAIS DEVIDOS POR EMPRESAS ESTATAIS DEPENDENTES,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,1159.04,1159.04,1893.01,0.00
Feb-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0000 - ATIVOS CIVIS DA UNIAO,1 - Pessoal e Encargos Sociais,13 - Obrigações Patronais,90 - Reserva de Contingência,45673.76,45673.76,45673.76,0.00
Feb-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,40 - Serviços de Tecnologia da Informação e Comunicação,90 - Reserva de Contingência,0.00,0.00,153.00,0.00
Feb-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,1272.00,272.00,577.99,0.00
Mar-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,33 - Passagens e Despesas com Locomoção,90 - Reserva de Contingência,286.68,151.20,151.20,0.00
Mar-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,37 - Locação de Mão-de-Obra,90 - Reserva de Contingência,20219.20,38665.83,57246.44,0.00
Mar-20,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,47 - Obrigações Tributárias e Contributivas,90 - Reserva de Contingência,0.00,0.00,0.00,31.90
Mar-20,20 - Agricultura,605 - Abastecimento,1031 - AGROPECUARIA SUSTENTAVEL,"0004 - PESQUISA, ACOMPANHAMENTO E AVALIACAO DE SAFRAS",3 - Outras Despesas Correntes,33 - Passagens e Despesas com Locomoção,90 - Reserva de Contingência,7566.50,6440.00,5570.00,0.00
Mar-20,20 - Agricultura,301 - Atenção básica,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,6869.26,6869.26,6638.52,0.00
Mar-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,52000.01,52886.57,83361.73,0.00
Mar-20,20 - Agricultura,605 - Abastecimento,1031 - AGROPECUARIA SUSTENTAVEL,"0004 - PESQUISA, ACOMPANHAMENTO E AVALIACAO DE SAFRAS",3 - Outras Despesas Correntes,14 - Diárias - Civil,90 - Reserva de Contingência,13673.00,11011.00,9438.00,0.00
Mar-20,20 - Agricultura,606 - Extensão rural,2012 - FORTALECIMENTO E DINAMIZACAO DA AGRICULTURA FAMILIAR,000P - AQUISICAO DE ALIMENTOS PRODUZIDOS POR AGRICULTORES FAMILIARES E ASSENTADOS DA REFORMA AGRARIA,5 - Inversões Financeiras,62 - Aquisição de bens para revenda,90 - Reserva de Contingência,0.00,0.00,0.00,231994.54
Mar-20,20 - Agricultura,605 - Abastecimento,1031 - AGROPECUARIA SUSTENTAVEL,"0004 - PESQUISA, ACOMPANHAMENTO E AVALIACAO DE SAFRAS",3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,3659.85,2449.00,2102.00,0.00
Mar-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,47 - Obrigações Tributárias e Contributivas,90 - Reserva de Contingência,0.00,0.00,3867.97,0.00
Mar-20,28 - Encargos especiais,846 - Outros encargos especiais,0901 - OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS,0002 - DEPOSITOS RECURSAIS DEVIDOS POR EMPRESAS ESTATAIS DEPENDENTES,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,13.45,13.45,13.45,0.00
Mar-20,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,0.00,0.00,0.00,53424.84
Mar-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,14 - Diárias - Civil,90 - Reserva de Contingência,484.00,121.00,121.00,0.00
Mar-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0000 - ATIVOS CIVIS DA UNIAO,1 - Pessoal e Encargos Sociais,13 - Obrigações Patronais,90 - Reserva de Contingência,47742.20,47742.20,47742.20,0.00
Mar-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,640.00,540.00,693.05,0.00
Mar-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,93 - Indenizações e Restituições,90 - Reserva de Contingência,126.43,126.43,126.43,0.00
Mar-20,20 - Agricultura,605 - Abastecimento,1031 - AGROPECUARIA SUSTENTAVEL,0000 - FORMACAO DE ESTOQUES PUBLICOS - AGF,5 - Inversões Financeiras,62 - Aquisição de bens para revenda,90 - Reserva de Contingência,0.00,0.00,2731.50,0.00
Apr-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,37 - Locação de Mão-de-Obra,90 - Reserva de Contingência,20202.93,20202.93,42814.13,0.00
Apr-20,20 - Agricultura,605 - Abastecimento,1031 - AGROPECUARIA SUSTENTAVEL,0001 - RECUPERACAO E MODERNIZACAO DE UNIDADES ARMAZENADORAS NAO ATENDIDAS PELO CONTRATO COM O BANCO DO BRASIL,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,0.00,0.00,70.00,0.00
Apr-20,20 - Agricultura,301 - Atenção básica,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,12146.50,12146.50,11252.02,0.00
Apr-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,51073.29,50845.13,50236.80,0.00
Apr-20,20 - Agricultura,606 - Extensão rural,2012 - FORTALECIMENTO E DINAMIZACAO DA AGRICULTURA FAMILIAR,000P - AQUISICAO DE ALIMENTOS PRODUZIDOS POR AGRICULTORES FAMILIARES E ASSENTADOS DA REFORMA AGRARIA,5 - Inversões Financeiras,62 - Aquisição de bens para revenda,90 - Reserva de Contingência,0.00,0.00,0.00,55997.80
Apr-20,14 - Direitos da cidadania,305 - Vigilância epidemiológica ,"5034 - PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS","CV20 - COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020",3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,0.00,0.00,1059.28,0.00
