epidemiological_week,date,state,city,city_ibge_code,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_deaths,last_available_death_rate,estimated_population,infected_confirmed
202104,1/25/2021,RJ,Itaperuna,3241950.67,26325.1355,97311552.44,2038.481122,0.0271,164504,1
202104,1/25/2021,RJ,Itatiaia,3241947.779,26326.17751,96797845.93,2038.591628,0.0397,18648,1
202104,1/25/2021,RJ,Japeri,3241944.889,26327.21952,96284139.42,2038.702134,0.07,176569,1
202104,1/25/2021,RJ,Laje do MuriaÃ©,3241941.998,26328.26152,95770432.91,2038.812641,0.0122,25581,1
202104,1/25/2021,RJ,MacaÃ©,3241939.108,26329.30353,95256726.41,2038.923147,0.0249,27154,1
202104,1/25/2021,RJ,Macuco,3241936.217,26330.34553,94743019.9,2039.033653,0.0085,15311,1
202104,1/25/2021,RJ,MagÃ©,3241933.327,26331.38754,94229313.39,2039.144159,0.0435,162693,1
202104,1/25/2021,RJ,Mangaratiba,3241930.436,26332.42955,93715606.88,2039.254665,0.0444,515317,1
202104,1/25/2021,RJ,MaricÃ¡,3241927.546,26333.47155,93201900.38,2039.365171,0.048,191158,1
202104,1/25/2021,RJ,Mendes,3241924.655,26334.51356,92688193.87,2039.475677,0.018,823302,1
202104,1/25/2021,RJ,Mesquita,3241921.764,26335.55556,92174487.36,2039.586183,0.1181,52683,1
202104,1/25/2021,RJ,Miguel Pereira,3241918.874,26336.59757,91660780.85,2039.69669,0.0235,44518,1
202104,1/25/2021,RJ,Miracema,3241915.983,26337.63958,91147074.35,2039.807196,0.0092,43680,1
202104,1/25/2021,RJ,Natividade,3241913.093,26338.68158,90633367.84,2039.917702,0.0172,27858,1
202104,1/25/2021,RJ,NilÃ³polis,3241910.202,26339.72359,90119661.33,2040.028208,0.1283,306678,1
202104,1/25/2021,RJ,NiterÃ³i,3241907.312,26340.7656,89605954.82,2040.138714,0.0456,25364,1
202104,1/25/2021,RJ,Nova Friburgo,3241904.421,26341.8076,89092248.32,2040.24922,0.033,29545,1
202104,1/25/2021,RJ,Nova IguaÃ§u,3241901.531,26342.84961,88578541.81,2040.359726,0.0885,18960,1
202104,1/25/2021,RJ,Paracambi,3241898.64,26343.89161,88064835.3,2040.470232,0.0416,19974,1
202104,1/25/2021,RJ,ParaÃ­ba do Sul,3241895.75,26344.93362,87551128.79,2040.580739,0.0316,14435,1
202104,1/25/2021,RJ,Paraty,3241892.859,26345.97563,5000.1,2040.691245,0.0288,151335,1
202104,1/25/2021,RJ,Paty do Alferes,3241889.969,26347.01763,167998599.9,2040.801751,0.0185,25126,1
202104,1/25/2021,RJ,PetrÃ³polis,3241887.078,26348.05964,167527589.4,2040.912257,0.1138,132312,1
202104,1/25/2021,RJ,Pinheiral,3241884.187,26349.10164,167056578.9,2041.022763,0.0234,60573,1
202104,1/25/2021,RJ,PiraÃ­,3241881.297,26350.14365,166585568.5,2041.133269,0.0182,18605,1
202104,1/25/2021,RJ,PorciÃºncula,3241878.406,26351.18566,166114558,2041.243775,0.032,9344,1
202104,1/25/2021,RJ,Porto Real,3241875.516,26352.22766,165643547.5,2041.354282,0.0214,155193,1
202104,1/25/2021,RJ,Quatis,3241872.625,26353.26967,165172537,2041.464788,0.0358,6747815,1
202104,1/25/2021,RJ,Queimados,3241869.735,26354.31167,164701526.5,2041.575294,0.0294,10392,1
202104,1/25/2021,RJ,QuissamÃ£,3241866.844,26355.35368,164230516,2041.6858,0.0277,42594,1
202104,1/25/2021,RJ,Resende,3241863.954,26356.39569,163759505.5,2041.796306,0.0351,38710,1
202104,1/25/2021,RJ,Rio Bonito,3241861.063,26357.43769,163288495,2041.906812,0.0358,42210,1
202104,1/25/2021,RJ,Rio Claro,3241858.173,26358.4797,162817484.5,2042.017318,0.0348,1091737,1
202104,1/25/2021,RJ,Rio das Flores,3241855.282,26359.52171,162346474,2042.127824,0.0802,36423,1
202104,1/25/2021,RJ,Rio das Ostras,3241852.391,26360.56371,161875463.5,2042.238331,0.0372,472906,1
202104,1/25/2021,RJ,Rio de Janeiro,3241849.501,26361.60572,161404453,2042.348837,0.0853,7206,1
202104,1/25/2021,RJ,Santa Maria Madalena,3241846.61,26362.64772,160933442.5,2042.459343,0.0404,21916,1
202104,1/25/2021,RJ,Santo AntÃ´nio de PÃ¡dua,3241843.72,26363.68973,160462432,2042.569849,0.0294,106049,1
202104,1/25/2021,RJ,SÃ£o FidÃ©lis,3241840.829,26364.73174,159991421.6,2042.680355,0.1537,9387,1
202104,1/25/2021,RJ,SÃ£o Francisco de Itabapoana,3241837.939,26365.77374,159520411.1,2042.790861,0.0472,18249,1
202104,1/25/2021,RJ,SÃ£o GonÃ§alo,3241835.048,26366.81575,159049400.6,2042.901367,0.0498,90583,1
202104,1/25/2021,RJ,SÃ£o JoÃ£o da Barra,3241832.158,26367.85775,158578390.1,2043.011873,0.0049,83092,1
202104,1/25/2021,RJ,SÃ£o JoÃ£o de Meriti,3241829.267,26368.89976,158107379.6,2043.12238,0.1085,21774,1
202104,1/25/2021,RJ,SÃ£o JosÃ© de UbÃ¡,3241826.377,26369.94177,157636369.1,2043.232886,0.0167,15667,1
202104,1/25/2021,RJ,SÃ£o JosÃ© do Vale do Rio Preto,3241823.486,26370.98377,157165358.6,2043.343392,0.0328,34610,1
202104,1/25/2021,RJ,SÃ£o Pedro da Aldeia,3241820.596,26372.02578,156694348.1,2043.453898,0.052,184240,1
202104,1/25/2021,RJ,SÃ£o SebastiÃ£o do Alto,3241817.705,26373.06779,156223337.6,2043.564404,0.04,10640,1
202104,1/25/2021,RJ,Sapucaia,3241814.814,26374.10979,155752327.1,2043.67491,0.038,82142,1
202104,1/25/2021,RJ,Saquarema,3241811.924,26375.1518,155281316.6,2043.785416,0.0919,76869,1
202104,1/25/2021,RJ,SeropÃ©dica,3241809.033,26376.1938,154810306.1,2043.895923,0.0813,11106,1
202104,1/25/2021,RJ,Silva Jardim,3241806.143,26377.23581,154339295.6,2044.006429,0.0153,37083,1
202104,1/25/2021,RJ,Sumidouro,3241803.252,26378.27782,153868285.1,2044.116935,0.0477,273988,1
202104,1/25/2021,RJ,TanguÃ¡,3241800.362,26379.31982,153397274.6,2044.227441,0.0345,17366189,1
202104,1/24/2021,RJ,TeresÃ³polis,3241797.471,26380.36183,152926264.2,2044.337947,0.0297,207044,1
202104,1/24/2021,RJ,Trajano de Moraes,3241794.581,26381.40383,152455253.7,2044.448453,0.0067,11901,1
202104,1/24/2021,RJ,TrÃªs Rios,3241791.69,26382.44584,151984243.2,2044.558959,0.0223,134293,1
202104,1/24/2021,RJ,ValenÃ§a,3241788.8,26383.48785,151513232.7,2044.669465,0.0482,12669,1
202104,1/24/2021,RJ,Varre-Sai,3241785.909,26384.52985,151042222.2,2044.779972,0.0027,34477,1
202104,1/24/2021,RJ,Vassouras,3241783.018,26385.57186,150571211.7,2044.890478,0.0523,30593,1
202104,1/24/2021,RJ,Volta Redonda,3241780.128,26386.61386,150100201.2,2045.000984,0.0311,100764,1
202104,1/24/2021,RJ,,3241777.237,26387.65587,149629190.7,2045.11149,0.059,184833,1
202104,1/24/2021,RJ,Angra dos Reis,3241774.347,26388.69788,149158180.2,2045.221996,0.033,513118,1
202104,1/24/2021,RJ,AperibÃ©,3241771.456,26389.73988,148687169.7,2045.332502,0.0385,27616,1
202104,1/24/2021,RJ,Araruama,3241768.566,26390.78189,148216159.2,2045.443008,0.0616,37203,1
202104,1/24/2021,RJ,Areal,3241765.675,26391.8239,147745148.7,2045.553514,0.0418,230378,1
202104,1/24/2021,RJ,ArmaÃ§Ã£o dos BÃºzios,3241762.785,26392.8659,147274138.2,2045.664021,0.0107,59303,1
202104,1/24/2021,RJ,Arraial do Cabo,3241759.894,26393.90791,146803127.7,2045.774527,0.0423,15514,1
202104,1/24/2021,RJ,Barra do PiraÃ­,3241757.004,26394.94991,146332117.3,2045.885033,0.0555,511168,1
202104,1/24/2021,RJ,Barra Mansa,3241754.113,26395.99192,145861106.8,2045.995539,0.0348,20168,1
202104,1/24/2021,RJ,Belford Roxo,3241751.222,26397.03393,145390096.3,2046.106045,0.0296,16586,1
202104,1/24/2021,RJ,Bom Jardim,3241748.332,26398.07593,144919085.8,2046.216551,0.0238,12821,1
202104,1/24/2021,RJ,Bom Jesus do Itabapoana,3241745.441,26399.11794,144448075.3,2046.327057,0.0269,19030,1
202104,1/24/2021,RJ,Cabo Frio,3241742.551,26400.15994,143977064.8,2046.437564,0.0521,45041,1
202104,1/24/2021,RJ,Cachoeiras de Macacu,3241739.66,26401.20195,143506054.3,2046.54807,0.0342,8576,1
202104,1/24/2021,RJ,Cambuci,3241736.77,26402.24396,143035043.8,2046.658576,0.0381,23398,1
202104,1/24/2021,RJ,Campos dos Goytacazes,3241733.879,26403.28596,142564033.3,2046.769082,0.0497,22041,1
202104,1/24/2021,RJ,Cantagalo,3241730.989,26404.32797,142093022.8,2046.879588,0.0074,11528,1
202104,1/24/2021,RJ,Carapebus,3241728.098,26405.36998,141622012.3,2046.990094,0.0075,924624,1
202104,1/24/2021,RJ,Cardoso Moreira,3241725.208,26406.41198,141151001.8,2047.1006,0.0092,14071,1
202104,1/24/2021,RJ,Carmo,3241722.317,26407.45399,140679991.3,2047.211106,0.0182,61388,1
202104,1/24/2021,RJ,Casimiro de Abreu,3241719.427,26408.49599,140208980.8,2047.321613,0.0285,28837,1
202104,1/24/2021,RJ,Comendador Levy Gasparian,3241716.536,26409.538,139737970.3,2047.432119,0.0356,,1
202104,1/24/2021,RJ,ConceiÃ§Ã£o de Macabu,3241713.645,26410.58001,139266959.9,2047.542625,0.0373,242543,1
202104,1/24/2021,RJ,Cordeiro,3241710.755,26411.62201,138795949.4,2047.653131,0.0038,134819,1
202104,1/24/2021,RJ,Duas Barras,3241707.864,26412.66402,138324938.9,2047.763637,0.0337,15299,1
202104,1/24/2021,RJ,Duque de Caxias,3241704.974,26413.70602,137853928.4,2047.874143,0.0655,23222,1
202104,1/24/2021,RJ,Engenheiro Paulo de Frontin,3241702.083,26414.74803,137382917.9,2047.984649,0.0397,103800,1
202104,1/24/2021,RJ,Guapimirim,3241699.193,26415.79004,136911907.4,2048.095155,0.0347,32064,1
202104,1/24/2021,RJ,Iguaba Grande,3241696.302,26416.83204,136440896.9,2048.205662,0.0245,105548,1
202104,1/24/2021,RJ,Importados/Indefinidos,3241693.412,26417.87405,135969886.4,2048.316168,0,7326,1
202104,1/24/2021,RJ,MacaÃ©,3302403,14767,564701473,263,0.0178,261501,1
202104,1/24/2021,RJ,Macuco,3302452,352,626000356,3,0.0085,5623,1
202104,1/24/2021,RJ,MagÃ©,3302502,6070,246314414,334,0.055,246433,1
202104,1/24/2021,RJ,Mangaratiba,3302601,1711,378372402,52,0.0304,45220,1
202104,1/24/2021,RJ,MaricÃ¡,3302700,6325,384489131,188,0.0297,164504,1
202104,1/24/2021,RJ,Mendes,3302809,1041,558236808,3,0.0029,18648,1
202104,1/24/2021,RJ,Mesquita,3302858,2256,127768748,234,0.1037,176569,1
202104,1/24/2021,RJ,Miguel Pereira,3302908,1049,410069974,26,0.0248,25581,1
202104,1/24/2021,RJ,Miracema,3303005,1071,394417029,6,0.0056,27154,1
202104,1/24/2021,RJ,Natividade,3303104,859,56103455,10,0.0116,15311,1
202104,1/24/2021,RJ,NilÃ³polis,3303203,2266,139280731,283,0.1249,162693,1
202104,1/24/2021,RJ,NiterÃ³i,3303302,26818,520417529,802,0.0299,515317,1
202104,1/24/2021,RJ,Nova Friburgo,3303401,8564,448006361,246,0.0287,191158,1
202104,1/24/2021,RJ,Nova IguaÃ§u,3303500,10771,130826841,956,0.0888,823302,1
202104,1/24/2021,RJ,Paracambi,3303609,1476,280166278,48,0.0325,52683,1
202104,1/24/2021,RJ,ParaÃ­ba do Sul,3303708,2227,500247091,26,0.0117,44518,1
202104,1/24/2021,RJ,Paraty,3303807,1303,298305861,44,0.0338,43680,1
202104,1/24/2021,RJ,Paty do Alferes,3303856,808,290042358,13,0.0161,27858,1
202104,1/24/2021,RJ,PetrÃ³polis,3303906,4333,141288257,387,0.0893,306678,1
202104,1/24/2021,RJ,Pinheiral,3303955,1526,60164012,28,0.0183,25364,1
202104,1/24/2021,RJ,PiraÃ­,3304003,2121,717887968,20,0.0094,29545,1
202104,1/24/2021,RJ,PorciÃºncula,3304102,1512,797468354,35,0.0231,18960,1
202104,1/24/2021,RJ,Porto Real,3304110,952,476619605,26,0.0273,19974,1
202104,1/24/2021,RJ,Quatis,3304128,421,291652234,5,0.0119,14435,1
202104,1/24/2021,RJ,Queimados,3304144,3509,231869693,105,0.0299,151335,1
202104,1/24/2021,RJ,QuissamÃ£,3304151,1227,488338773,30,0.0244,25126,1
202104,1/24/2021,RJ,Resende,3304201,6712,507285809,196,0.0292,132312,1
202104,1/24/2021,RJ,Rio Bonito,3304300,3312,546778268,107,0.0323,60573,1
202104,1/24/2021,RJ,Rio Claro,3304409,791,425154528,24,0.0303,18605,1
202104,1/24/2021,RJ,Rio das Flores,3304508,36,38527397,5,0.1389,9344,1
202104,1/24/2021,RJ,Rio das Ostras,3304524,4112,264960404,145,0.0353,155193,1
202104,1/24/2021,RJ,Rio de Janeiro,3304557,184545,273488529,16687,0.0904,6747815,1
202104,1/24/2021,RJ,Santa Maria Madalena,3304607,196,18860662,5,0.0255,10392,1
202104,1/24/2021,RJ,Santo AntÃ´nio de PÃ¡dua,3304706,2008,471427901,34,0.0169,42594,1
202104,1/24/2021,RJ,SÃ£o FidÃ©lis,3304805,367,94807543,37,0.1008,38710,1
202104,1/24/2021,RJ,SÃ£o Francisco de Itabapoana,3304755,975,230987918,25,0.0256,42210,1
202104,1/24/2021,RJ,SÃ£o GonÃ§alo,3304904,21119,193444025,1208,0.0572,1091737,1
202104,1/24/2021,RJ,SÃ£o JoÃ£o da Barra,3305000,2279,625703539,14,0.0061,36423,1
202104,1/24/2021,RJ,SÃ£o JoÃ£o de Meriti,3305109,5346,113045722,619,0.1158,472906,1
202104,1/24/2021,RJ,SÃ£o JosÃ© de UbÃ¡,3305133,225,3122398,5,0.0222,7206,1
202104,1/24/2021,RJ,SÃ£o JosÃ© do Vale do Rio Preto,3305158,1224,558496076,20,0.0163,21916,1
202104,1/24/2021,RJ,SÃ£o Pedro da Aldeia,3305208,2002,188780658,94,0.047,106049,1
202104,1/24/2021,RJ,SÃ£o SebastiÃ£o do Alto,3305307,201,214125919,6,0.0299,9387,1
202104,1/24/2021,RJ,Sapucaia,3305406,1093,598936928,45,0.0412,18249,1
202104,1/24/2021,RJ,Saquarema,3305505,1752,193413775,117,0.0668,90583,1
202104,1/24/2021,RJ,SeropÃ©dica,3305554,1186,142733356,93,0.0784,83092,1
202104,1/24/2021,RJ,Silva Jardim,3305604,566,259943051,10,0.0177,21774,1
202104,1/24/2021,RJ,Sumidouro,3305703,439,280206804,19,0.0433,15667,1
202104,1/24/2021,RJ,TanguÃ¡,3305752,1671,482808437,58,0.0347,34610,1
202104,1/24/2021,RJ,TeresÃ³polis,3305802,14669,796189752,316,0.0215,184240,1
202104,1/24/2021,RJ,Trajano de Moraes,3305901,244,229323308,1,0.0041,10640,1
202104,1/24/2021,RJ,TrÃªs Rios,3306008,4860,591658348,94,0.0193,82142,1
202104,1/24/2021,RJ,ValenÃ§a,3306107,1258,163655049,36,0.0286,76869,1
202104,1/24/2021,RJ,Varre-Sai,3306156,1406,1265982352,5,0.0036,11106,1
202104,1/24/2021,RJ,Vassouras,3306206,1337,360542567,30,0.0224,37083,1
202104,1/24/2021,RJ,Volta Redonda,3306305,15804,576813583,380,0.024,273988,1
202104,1/24/2021,RJ,,33,501202,288607938,28833,0.0575,17366189,1
202103,1/23/2021,RJ,Angra dos Reis,3300100,9742,470528004,307,0.0315,207044,1
202103,1/23/2021,RJ,AperibÃ©,3300159,271,227711957,10,0.0369,11901,1
202103,1/23/2021,RJ,Araruama,3300209,2678,199414713,100,0.0373,134293,1
202103,1/23/2021,RJ,Areal,3300225,361,28494751,9,0.0249,12669,1
202103,1/23/2021,RJ,ArmaÃ§Ã£o dos BÃºzios,3300233,2241,64999855,22,0.0098,34477,1
202103,1/23/2021,RJ,Arraial do Cabo,3300258,443,144804367,9,0.0203,30593,1
202103,1/23/2021,RJ,Barra do PiraÃ­,3300308,2735,271426303,114,0.0417,100764,1
202103,1/23/2021,RJ,Barra Mansa,3300407,7317,395870867,249,0.034,184833,1
202103,1/23/2021,RJ,Belford Roxo,3300456,15882,309519448,401,0.0252,513118,1
202103,1/23/2021,RJ,Bom Jardim,3300506,539,195176709,5,0.0093,27616,1
202103,1/23/2021,RJ,Bom Jesus do Itabapoana,3300605,1500,403193291,34,0.0227,37203,1
202103,1/23/2021,RJ,Cabo Frio,3300704,6141,266561911,257,0.0418,230378,1
202103,1/23/2021,RJ,Cachoeiras de Macacu,3300803,1366,230342478,46,0.0337,59303,1
202103,1/23/2021,RJ,Cambuci,3300902,400,257831636,7,0.0175,15514,1
202103,1/23/2021,RJ,Campos dos Goytacazes,3301009,14849,29049158,631,0.0425,511168,1
202103,1/23/2021,RJ,Cantagalo,3301108,1260,624752083,8,0.0063,20168,1
202103,1/23/2021,RJ,Carapebus,3300936,959,578198481,6,0.0063,16586,1
202103,1/23/2021,RJ,Cardoso Moreira,3301157,764,595897356,5,0.0065,12821,1
202103,1/23/2021,RJ,Carmo,3301207,939,493431424,7,0.0075,19030,1
202103,1/23/2021,RJ,Casimiro de Abreu,3301306,2121,470904287,48,0.0226,45041,1
202103,1/23/2021,RJ,Comendador Levy Gasparian,3300951,180,20988806,5,0.0278,8576,1
202103,1/23/2021,RJ,ConceiÃ§Ã£o de Macabu,3301405,1215,519275152,26,0.0214,23398,1
202103,1/23/2021,RJ,Cordeiro,3301504,1410,639716891,3,0.0021,22041,1
202103,1/23/2021,RJ,Duas Barras,3301603,120,104094379,5,0.0417,11528,1
202103,1/23/2021,RJ,Duque de Caxias,3301702,14758,159610826,983,0.0666,924624,1
202103,1/23/2021,RJ,Engenheiro Paulo de Frontin,3301801,748,531589795,12,0.016,14071,1
202103,1/23/2021,RJ,Guapimirim,3301850,3468,564931257,107,0.0309,61388,1
202103,1/23/2021,RJ,Iguaba Grande,3301876,1835,636335264,48,0.0262,28837,1
202103,1/23/2021,RJ,Importados/Indefinidos,,0,,0,0,,0
202103,1/23/2021,RJ,ItaboraÃ­,3301900,5962,245812083,344,0.0577,242543,1
202103,1/23/2021,RJ,ItaguaÃ­,3302007,3556,263761043,180,0.0506,134819,1
202103,1/23/2021,RJ,Italva,3302056,389,254264985,13,0.0334,15299,1
202103,1/23/2021,RJ,Itaocara,3302106,980,422013608,40,0.0408,23222,1
202103,1/23/2021,RJ,Itaperuna,3302205,4854,467630058,108,0.0222,103800,1
202103,1/23/2021,RJ,Itatiaia,3302254,680,212075848,16,0.0235,32064,1
202103,1/23/2021,RJ,Japeri,3302270,809,76647592,48,0.0593,105548,1
202103,1/23/2021,RJ,Laje do MuriaÃ©,3302304,452,616980617,2,0.0044,7326,1
202103,1/23/2021,RJ,MacaÃ©,3302403,14685,56156573,262,0.0178,261501,1
202103,1/23/2021,RJ,Macuco,3302452,352,626000356,3,0.0085,5623,1
202103,1/23/2021,RJ,MagÃ©,3302502,6068,246233256,333,0.0549,246433,1
202103,1/23/2021,RJ,Mangaratiba,3302601,1694,374613003,52,0.0307,45220,1
202103,1/23/2021,RJ,MaricÃ¡,3302700,6324,384428342,188,0.0297,164504,1
202103,1/23/2021,RJ,Mendes,3302809,1041,558236808,3,0.0029,18648,1
202103,1/23/2021,RJ,Mesquita,3302858,2254,127655477,233,0.1034,176569,1
202103,1/23/2021,RJ,Miguel Pereira,3302908,1042,407333568,26,0.025,25581,1
202103,1/23/2021,RJ,Miracema,3303005,1071,394417029,6,0.0056,27154,1
202103,1/23/2021,RJ,Natividade,3303104,859,56103455,10,0.0116,15311,1
202103,1/23/2021,RJ,NilÃ³polis,3303203,2266,139280731,283,0.1249,162693,1
202103,1/23/2021,RJ,NiterÃ³i,3303302,26718,518476976,802,0.03,515317,1
202103,1/23/2021,RJ,Nova Friburgo,3303401,8545,447012419,245,0.0287,191158,1
202103,1/23/2021,RJ,Nova IguaÃ§u,3303500,10760,130693233,955,0.0888,823302,1
202103,1/23/2021,RJ,Paracambi,3303609,1474,279786648,48,0.0326,52683,1
202103,1/23/2021,RJ,ParaÃ­ba do Sul,3303708,2214,497326924,26,0.0117,44518,1
202103,1/23/2021,RJ,Paraty,3303807,1300,297619048,44,0.0338,43680,1
202103,1/23/2021,RJ,Paty do Alferes,3303856,808,290042358,13,0.0161,27858,1
202103,1/23/2021,RJ,PetrÃ³polis,3303906,4298,140146995,387,0.09,306678,1
202103,1/23/2021,RJ,Pinheiral,3303955,1526,60164012,28,0.0183,25364,1
202103,1/23/2021,RJ,PiraÃ­,3304003,2114,7155187,20,0.0095,29545,1
202103,1/23/2021,RJ,PorciÃºncula,3304102,1512,797468354,35,0.0231,18960,1
202103,1/23/2021,RJ,Porto Real,3304110,952,476619605,26,0.0273,19974,1
202103,1/23/2021,RJ,Quatis,3304128,421,291652234,5,0.0119,14435,1
202103,1/23/2021,RJ,Queimados,3304144,3509,231869693,105,0.0299,151335,1
202103,1/23/2021,RJ,QuissamÃ£,3304151,1206,479980896,30,0.0249,25126,1
202103,1/23/2021,RJ,Resende,3304201,6711,50721023,196,0.0292,132312,1
202103,1/23/2021,RJ,Rio Bonito,3304300,3311,546613177,106,0.032,60573,1
202103,1/23/2021,RJ,Rio Claro,3304409,791,425154528,24,0.0303,18605,1
202103,1/23/2021,RJ,Rio das Flores,3304508,36,38527397,5,0.1389,9344,1
202103,1/23/2021,RJ,Rio das Ostras,3304524,4106,264573789,144,0.0351,155193,1
202103,1/23/2021,RJ,Rio de Janeiro,3304557,184293,273115075,16685,0.0905,6747815,1
202103,1/23/2021,RJ,Santa Maria Madalena,3304607,196,18860662,5,0.0255,10392,1
202103,1/23/2021,RJ,Santo AntÃ´nio de PÃ¡dua,3304706,2008,471427901,34,0.0169,42594,1
202103,1/23/2021,RJ,SÃ£o FidÃ©lis,3304805,367,94807543,37,0.1008,38710,1
202103,1/23/2021,RJ,SÃ£o Francisco de Itabapoana,3304755,974,230751007,25,0.0257,42210,1
202103,1/23/2021,RJ,SÃ£o GonÃ§alo,3304904,20958,191969311,1208,0.0576,1091737,1
202103,1/23/2021,RJ,SÃ£o JoÃ£o da Barra,3305000,2279,625703539,14,0.0061,36423,1
202103,1/23/2021,RJ,SÃ£o JoÃ£o de Meriti,3305109,5345,113024576,618,0.1156,472906,1
202103,1/23/2021,RJ,SÃ£o JosÃ© de UbÃ¡,3305133,225,3122398,5,0.0222,7206,1
202103,1/23/2021,RJ,SÃ£o JosÃ© do Vale do Rio Preto,3305158,1218,55575835,20,0.0164,21916,1
202103,1/23/2021,RJ,SÃ£o Pedro da Aldeia,3305208,2002,188780658,94,0.047,106049,1
202103,1/23/2021,RJ,SÃ£o SebastiÃ£o do Alto,3305307,201,214125919,6,0.0299,9387,1
202103,1/23/2021,RJ,Sapucaia,3305406,1093,598936928,45,0.0412,18249,1
202103,1/23/2021,RJ,Saquarema,3305505,1752,193413775,117,0.0668,90583,1
202103,1/23/2021,RJ,SeropÃ©dica,3305554,1184,142492659,93,0.0785,83092,1
202103,1/23/2021,RJ,Silva Jardim,3305604,566,259943051,10,0.0177,21774,1
202103,1/23/2021,RJ,Sumidouro,3305703,439,280206804,19,0.0433,15667,1
202103,1/23/2021,RJ,TanguÃ¡,3305752,1670,482519503,58,0.0347,34610,1
202103,1/23/2021,RJ,TeresÃ³polis,3305802,14668,796135475,316,0.0215,184240,1
202103,1/23/2021,RJ,Trajano de Moraes,3305901,244,229323308,1,0.0041,10640,1
202103,1/23/2021,RJ,TrÃªs Rios,3306008,4860,591658348,94,0.0193,82142,1
202103,1/23/2021,RJ,ValenÃ§a,3306107,1253,163004592,35,0.0279,76869,1
202103,1/23/2021,RJ,Varre-Sai,3306156,1406,1265982352,5,0.0036,11106,1
202103,1/23/2021,RJ,Vassouras,3306206,1335,360003236,30,0.0225,37083,1
202103,1/23/2021,RJ,Volta Redonda,3306305,15757,575098179,380,0.0241,273988,1
202103,1/23/2021,RJ,,33,500185,288022317,28812,0.0576,17366189,1
202103,1/22/2021,RJ,Angra dos Reis,3300100,9655,466325998,307,0.0318,207044,1
202103,1/22/2021,RJ,AperibÃ©,3300159,268,22519116,9,0.0336,11901,1
202103,1/22/2021,RJ,Araruama,3300209,2627,195617046,100,0.0381,134293,1
202103,1/22/2021,RJ,Areal,3300225,361,28494751,9,0.0249,12669,1
202103,1/22/2021,RJ,ArmaÃ§Ã£o dos BÃºzios,3300233,2189,634916031,22,0.0101,34477,1
202103,1/22/2021,RJ,Arraial do Cabo,3300258,434,141862518,9,0.0207,30593,1
202103,1/22/2021,RJ,Barra do PiraÃ­,3300308,2668,264777103,113,0.0424,100764,1
202103,1/22/2021,RJ,Barra Mansa,3300407,7136,386078244,246,0.0345,184833,1
202103,1/22/2021,RJ,Belford Roxo,3300456,15829,308486547,397,0.0251,513118,1
202103,1/22/2021,RJ,Bom Jardim,3300506,531,192279838,5,0.0094,27616,1
202103,1/22/2021,RJ,Bom Jesus do Itabapoana,3300605,1450,389753515,33,0.0228,37203,1
202103,1/22/2021,RJ,Cabo Frio,3300704,6057,26291573,257,0.0424,230378,1
202103,1/22/2021,RJ,Cachoeiras de Macacu,3300803,1314,221573951,46,0.035,59303,1
202103,1/22/2021,RJ,Cambuci,3300902,396,25525332,7,0.0177,15514,1
202103,1/22/2021,RJ,Campos dos Goytacazes,3301009,14561,284857425,614,0.0422,511168,1
202103,1/22/2021,RJ,Cantagalo,3301108,1247,618306228,8,0.0064,20168,1
202103,1/22/2021,RJ,Carapebus,3300936,957,576992644,6,0.0063,16586,1
202103,1/22/2021,RJ,Cardoso Moreira,3301157,752,586537712,5,0.0066,12821,1
202103,1/22/2021,RJ,Carmo,3301207,935,49132948,7,0.0075,19030,1
202103,1/22/2021,RJ,Casimiro de Abreu,3301306,2093,464687729,48,0.0229,45041,1
202103,1/22/2021,RJ,Comendador Levy Gasparian,3300951,180,20988806,5,0.0278,8576,1
202103,1/22/2021,RJ,ConceiÃ§Ã£o de Macabu,3301405,1214,518847765,26,0.0214,23398,1
202103,1/22/2021,RJ,Cordeiro,3301504,1374,623383694,3,0.0022,22041,1
202103,1/22/2021,RJ,Duas Barras,3301603,119,103226926,5,0.042,11528,1
202103,1/22/2021,RJ,Duque de Caxias,3301702,14720,159199848,983,0.0668,924624,1
202103,1/22/2021,RJ,Engenheiro Paulo de Frontin,3301801,746,530168432,12,0.0161,14071,1
202103,1/22/2021,RJ,Guapimirim,3301850,3462,563953867,107,0.0309,61388,1
202103,1/22/2021,RJ,Iguaba Grande,3301876,1802,624891632,48,0.0266,28837,1
202103,1/22/2021,RJ,Importados/Indefinidos,,0,,0,0,,0
202103,1/22/2021,RJ,ItaboraÃ­,3301900,5930,244492729,343,0.0578,242543,1
202103,1/22/2021,RJ,ItaguaÃ­,3302007,3539,262500093,179,0.0506,134819,1
202103,1/22/2021,RJ,Italva,3302056,387,25295771,12,0.031,15299,1
202103,1/22/2021,RJ,Itaocara,3302106,960,413401085,40,0.0417,23222,1
202103,1/22/2021,RJ,Itaperuna,3302205,4807,463102119,104,0.0216,103800,1
202103,1/22/2021,RJ,Itatiaia,3302254,672,209580838,16,0.0238,32064,1
202103,1/22/2021,RJ,Japeri,3302270,796,75415925,47,0.059,105548,1
202103,1/22/2021,RJ,Laje do MuriaÃ©,3302304,451,615615616,2,0.0044,7326,1
202103,1/22/2021,RJ,MacaÃ©,3302403,14552,556479708,260,0.0179,261501,1
202103,1/22/2021,RJ,Macuco,3302452,352,626000356,3,0.0085,5623,1
