Ano,mes,Empresa (nome),Empresa (sigla),Empresa (pais),Natureza,Passageiros,carga e correio (kg)
2019,7,DEUTSCHE LUFTHANSA A.G.,DLH,ALEMANHA,INTERNACIONAL,41448,1277954
2019,7,LAN ARGENTINA S.A.,DSM,ARGENTINA,INTERNACIONAL,5709,6425
2019,7,TAAG LINHAS AÃ‰REAS DA ANGOLA (ANGOLA AIRLINES),DTA,ANGOLA,INTERNACIONAL,9466,157256
2019,7,EDELWEISS AIR AG,EDW,SUÃÃ‡A,INTERNACIONAL,3835,74026
2019,7,ETHIOPIAN AIRLINES GROUP,ETH,ETIÃ“PIA,INTERNACIONAL,15169,468429
2019,7,FEDEX - FEDERAL EXPRESS CORPORATION,FDX,ESTADOS UNIDOS DA AMÃ‰RICA,INTERNACIONAL,0,1210210
2019,7,LUFTHANSA CARGO AG,GEC,ALEMANHA,INTERNACIONAL,0,1842418
2019,7,GOL LINHAS AÃ‰REAS S.A. (EX- VRG LINHAS AÃ‰REAS S.A.),GLO,BRASIL,DOMÃ‰STICA,3369502,7650932
2019,7,GOL LINHAS AÃ‰REAS S.A. (EX- VRG LINHAS AÃ‰REAS S.A.),GLO,BRASIL,INTERNACIONAL,204360,198635
2019,7,ATLAS AIR INC,GTI,ESTADOS UNIDOS DA AMÃ‰RICA,INTERNACIONAL,0,4928846
2019,7,IBÃ‰RIA LINEAS AEREAS DE ESPAÃ‘A SOCIEDAD ANONIMA OPERADORA,IBE,ESPANHA,INTERNACIONAL,37671,901048
2019,7,KOREAN AIR LINES CO. LTD.,KAL,COREIA DO SUL,INTERNACIONAL,0,1632992
2019,7,KLM CIA. REAL HOLANDESA DE AVIAÃ‡ÃƒO,KLM,HOLANDA,INTERNACIONAL,47215,1420345
2019,7,LÃNEA AÃ‰REA CARGUEIRA DE COLOMBIA S.A - LANCO,LAE,COLÃ”MBIA,INTERNACIONAL,0,972464
2019,7,LATAM AIRLINES GROUP (EX - LAN AIRLINES S/A),LAN,CHILE,INTERNACIONAL,33468,1091667
2019,7,TRANSPORTE AÃ‰REOS DEL MERCOSUR S.A. (TAM MERCOSUR),LAP,PARAGUAI,INTERNACIONAL,25856,44876
2019,7,LAN CARGO S.A.,LCO,CHILE,INTERNACIONAL,0,1801996
2019,7,LAN PERU S.A.,LPE,PERU,INTERNACIONAL,17168,12990
2019,7,ABSA - AEROLINHAS BRASILEIRAS S.A.,LTG,BRASIL,DOMÃ‰STICA,0,3311186
2019,7,ABSA - AEROLINHAS BRASILEIRAS S.A.,LTG,BRASIL,INTERNACIONAL,0,5424175
2019,7,MARTINAIR HOLLAND N.V.,MPH,PAÃSES BAIXOS,INTERNACIONAL,0,730269
2019,7,MODERN TRANSPORTE AEREO DE CARGA S.A,MWM,BRASIL,DOMÃ‰STICA,0,980405
2019,7,NORWEGIAN AIR UKÂ LIMITED,NRS,REINO UNIDO,INTERNACIONAL,11200,138256
2019,7,FLYEST LINEAS AÃ‰REAS (EX SOL S.A. LINEAS AEREAS),OLS,ARGENTINA,INTERNACIONAL,385,0
2019,7,TWO TÃXI AÃ‰REO LTDA.,OWT,BRASIL,DOMÃ‰STICA,689,18288
2019,7,MAP TRANSPORTES AÃ‰REOS LTDA.,PAM,BRASIL,DOMÃ‰STICA,13596,0
2019,7,PASSAREDO TRANSPORTES AÃ‰REOS S.A.,PTB,BRASIL,DOMÃ‰STICA,42372,58
2019,7,QATAR AIRWAYS GROUP,QTR,QATAR,INTERNACIONAL,27999,1368715
2019,7,COMPAGNIE NATIONALE ROYAL AIR MAROC,RAM,MARROCOS,INTERNACIONAL,15970,168048
2019,7,AVIOR AIRLINES BRASIL C.A.,ROI,VENEZUELA,INTERNACIONAL,786,0
2019,7,SOUTH AFRICAN AIRWAYS STATE OWNED COMPANY (SOC) LIMITED,SAA,ÃFRICA DO SUL,INTERNACIONAL,12122,223936
2019,7,SIDERAL LINHAS AÃ‰REAS LTDA.,SID,BRASIL,DOMÃ‰STICA,511,4307472
2019,7,SIDERAL LINHAS AÃ‰REAS LTDA.,SID,BRASIL,INTERNACIONAL,487,0
2019,7,SKY AIRLINES S.A.,SKU,CHILE,INTERNACIONAL,15552,0
2019,7,SURINAM AIRWAYS LTD,SLM,SURINAME,INTERNACIONAL,1077,3
2019,7,SWISS INTERNATIONAL AIR LINES LTD.,SWR,SUÃÃ‡A,INTERNACIONAL,19638,1043051
2019,7,TAM LINHAS AÃ‰REAS S.A.,TAM,BRASIL,DOMÃ‰STICA,2802072,11911392
2019,7,TAM LINHAS AÃ‰REAS S.A.,TAM,BRASIL,INTERNACIONAL,552611,10394953
2019,7,TAP - TRANSPORTES AÃ‰REOS PORTUGUESES S/A,TAP,PORTUGAL,INTERNACIONAL,183024,3873307
2019,7,EMPRESA DE TRANSPORTES AÃ‰REOS DE CABO VERDE - TACV S.A.,TCV,CABO VERDE,INTERNACIONAL,10477,42
2019,7,TURKISH AIRLINES INC,THY,TURQUIA,INTERNACIONAL,28471,1698867
2019,7,TAMPA CARGO S.A.,TPA,COLÃ”MBIA,INTERNACIONAL,0,1496805
2019,7,AVIANCA PERU S.A (EX: TRANS AMERICAN AIRLINES S.A. - TACA PERU),TPU,PERU,INTERNACIONAL,27355,327486
2019,7,TOTAL LINHAS AÃ‰REAS S.A.,TTL,BRASIL,DOMÃ‰STICA,5340,1000872
2019,7,EMIRATES,UAE,EMIRADOS ÃRABES UNIDOS,INTERNACIONAL,53868,1759969
2019,7,"UNITED AIRLINES,INC",UAL,ESTADOS UNIDOS DA AMÃ‰RICA,INTERNACIONAL,65452,1676495
2019,7,UPS - UNITED PARCEL SERVICE CO.,UPS,ESTADOS UNIDOS DA AMÃ‰RICA,INTERNACIONAL,0,1929065
2019,7,VOLGA DNEPR AIRLINES,VDA,RÃšSSIA,INTERNACIONAL,0,64000
2019,8,"AMERICAN AIRLINES,INC.",AAL,ESTADOS UNIDOS DA AMÃ‰RICA,INTERNACIONAL,101844,3365003
2019,8,AIR CANADA,ACA,CANADÃ,INTERNACIONAL,17114,690889
2019,8,AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA,AEA,ESPANHA,INTERNACIONAL,30865,700721
2019,8,SOCIÃ‰TÃ‰ AIR FRANCE,AFR,FRANÃ‡A,INTERNACIONAL,62789,1854106
2019,8,AEROVÃAS DE MÃ‰XICO S.A DE C.V - AEROMÃ‰XICO,AMX,MÃ‰XICO,INTERNACIONAL,12862,621454
2019,8,AEROLINEAS ARGENTINAS S/A,ARG,ARGENTINA,INTERNACIONAL,82326,29030
2019,8,AUSTRAL LINEAS AÃ‰REAS - CIELOS DEL SUR,AUT,ARGENTINA,INTERNACIONAL,4119,7
2019,8,AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA,AVA,COLÃ”MBIA,INTERNACIONAL,31289,741407
2019,8,ALITALIA SOCIETA AEREA ITALIANA S.P.A.,AZA,ITÃLIA,INTERNACIONAL,38915,528646
2019,8,COMPAÃ‘IA DE AVIACION PARAGUAYA SOCIEDAD ANONIMA - PARANAIR (EX- AMASZONAS PARAGUAY),AZP,PARAGUAI,INTERNACIONAL,493,0
2019,8,AZUL LINHAS AÃ‰REAS BRASILEIRAS S/A,AZU,BRASIL,DOMÃ‰STICA,2225400,7864228
2019,8,AZUL LINHAS AÃ‰REAS BRASILEIRAS S/A,AZU,BRASIL,INTERNACIONAL,118239,1679486
2019,8,BRITISH AIRWAYS PLC,BAW,INGLATERRA,INTERNACIONAL,28990,1251772
2019,8,BOA BOLIVIANA DE AVIACIÃ“N,BOV,BOLÃVIA,INTERNACIONAL,11319,39224
2019,8,AIR CHINA,CCA,CHINA,INTERNACIONAL,7640,250116
2019,8,CONDOR FLUGDIENST GMBH,CFG,ALEMANHA,INTERNACIONAL,3509,29427
2019,8,CARGOLUX AIRLINES INTERNATIONAL S/A,CLX,LUXEMBURGO,INTERNACIONAL,0,4083204
2019,8,COMPAÃ‘IA PANAMEÃ‘A DE AVIACION S.A. (COPA AIRLINES),CMP,PANAMÃ,INTERNACIONAL,87270,121820
2019,8,CONNECT LINHAS AÃ‰REAS S.A. (ANTIGA CONNECT TÃXI AÃ‰REO LTDA.),CNT,BRASIL,DOMÃ‰STICA,0,179076
2019,8,DELTA AIR LINES INC.,DAL,ESTADOS UNIDOS DA AMÃ‰RICA,INTERNACIONAL,40528,720711
2019,8,DEUTSCHE LUFTHANSA A.G.,DLH,ALEMANHA,INTERNACIONAL,42337,1236103
2019,8,LAN ARGENTINA S.A.,DSM,ARGENTINA,INTERNACIONAL,14599,10390
2019,8,TAAG LINHAS AÃ‰REAS DA ANGOLA (ANGOLA AIRLINES),DTA,ANGOLA,INTERNACIONAL,8435,131363
2019,8,EDELWEISS AIR AG,EDW,SUÃÃ‡A,INTERNACIONAL,3955,79538
2019,8,ETHIOPIAN AIRLINES GROUP,ETH,ETIÃ“PIA,INTERNACIONAL,15074,708024
2019,8,FEDEX - FEDERAL EXPRESS CORPORATION,FDX,ESTADOS UNIDOS DA AMÃ‰RICA,INTERNACIONAL,0,1177713
2019,8,LUFTHANSA CARGO AG,GEC,ALEMANHA,INTERNACIONAL,0,437971
2019,8,GOL LINHAS AÃ‰REAS S.A. (EX- VRG LINHAS AÃ‰REAS S.A.),GLO,BRASIL,DOMÃ‰STICA,2932517,8064141
2019,8,GOL LINHAS AÃ‰REAS S.A. (EX- VRG LINHAS AÃ‰REAS S.A.),GLO,BRASIL,INTERNACIONAL,186292,176170
2019,8,ATLAS AIR INC,GTI,ESTADOS UNIDOS DA AMÃ‰RICA,INTERNACIONAL,0,4946869
2019,8,IBÃ‰RIA LINEAS AEREAS DE ESPAÃ‘A SOCIEDAD ANONIMA OPERADORA,IBE,ESPANHA,INTERNACIONAL,37369,884012
2019,8,KOREAN AIR LINES CO. LTD.,KAL,COREIA DO SUL,INTERNACIONAL,0,2471388
2019,8,KLM CIA. REAL HOLANDESA DE AVIAÃ‡ÃƒO,KLM,HOLANDA,INTERNACIONAL,45028,1597320
2019,8,LÃNEA AÃ‰REA CARGUEIRA DE COLOMBIA S.A - LANCO,LAE,COLÃ”MBIA,INTERNACIONAL,0,1181390
2019,8,LATAM AIRLINES GROUP (EX - LAN AIRLINES S/A),LAN,CHILE,INTERNACIONAL,49764,1470406
2019,8,TRANSPORTE AÃ‰REOS DEL MERCOSUR S.A. (TAM MERCOSUR),LAP,PARAGUAI,INTERNACIONAL,31530,47534
2019,8,LAN CARGO S.A.,LCO,CHILE,INTERNACIONAL,0,1453245
2019,8,LAN PERU S.A.,LPE,PERU,INTERNACIONAL,18861,29136
2019,8,ABSA - AEROLINHAS BRASILEIRAS S.A.,LTG,BRASIL,INTERNACIONAL,0,5539698
2019,8,ABSA - AEROLINHAS BRASILEIRAS S.A.,LTG,BRASIL,DOMÃ‰STICA,0,3507441
2019,8,MARTINAIR HOLLAND N.V.,MPH,PAÃSES BAIXOS,INTERNACIONAL,0,960250
2019,8,MODERN TRANSPORTE AEREO DE CARGA S.A,MWM,BRASIL,DOMÃ‰STICA,0,510105
2019,8,NORWEGIAN AIR UKÂ LIMITED,NRS,REINO UNIDO,INTERNACIONAL,10387,128053
2019,8,OMNI TÃXI AÃ‰REO S.A.,OMI,BRASIL,DOMÃ‰STICA,42,0
2019,8,TWO TÃXI AÃ‰REO LTDA.,OWT,BRASIL,DOMÃ‰STICA,657,13895
2019,8,MAP TRANSPORTES AÃ‰REOS LTDA.,PAM,BRASIL,DOMÃ‰STICA,11572,2
2019,8,PASSAREDO TRANSPORTES AÃ‰REOS S.A.,PTB,BRASIL,INTERNACIONAL,0,0
2019,8,PASSAREDO TRANSPORTES AÃ‰REOS S.A.,PTB,BRASIL,DOMÃ‰STICA,41576,384
2019,8,AIR EXPRESS S.A. (AIR CLASS LINEAS AEREAS) / EX-AERO V.I.P. LTDA,QCL,URUGUAI,INTERNACIONAL,0,1070
2019,8,QATAR AIRWAYS GROUP,QTR,QATAR,INTERNACIONAL,25877,1220845
2019,8,COMPAGNIE NATIONALE ROYAL AIR MAROC,RAM,MARROCOS,INTERNACIONAL,11295,174380
2019,8,AVIOR AIRLINES BRASIL C.A.,ROI,VENEZUELA,INTERNACIONAL,925,0
2019,8,SOUTH AFRICAN AIRWAYS STATE OWNED COMPANY (SOC) LIMITED,SAA,ÃFRICA DO SUL,INTERNACIONAL,9996,232688
2019,8,SIDERAL LINHAS AÃ‰REAS LTDA.,SID,BRASIL,INTERNACIONAL,249,0
2019,8,SIDERAL LINHAS AÃ‰REAS LTDA.,SID,BRASIL,DOMÃ‰STICA,425,4333321
2019,8,SKY AIRLINES S.A.,SKU,CHILE,INTERNACIONAL,14312,0
2019,8,SURINAM AIRWAYS LTD,SLM,SURINAME,INTERNACIONAL,1587,310
2019,8,SWISS INTERNATIONAL AIR LINES LTD.,SWR,SUÃÃ‡A,INTERNACIONAL,19854,1028318
2019,8,TAM LINHAS AÃ‰REAS S.A.,TAM,BRASIL,DOMÃ‰STICA,2668043,11827097
2019,8,TAM LINHAS AÃ‰REAS S.A.,TAM,BRASIL,INTERNACIONAL,478383,10062706
2019,8,TAP - TRANSPORTES AÃ‰REOS PORTUGUESES S/A,TAP,PORTUGAL,INTERNACIONAL,172275,4286140
2019,8,EMPRESA DE TRANSPORTES AÃ‰REOS DE CABO VERDE - TACV S.A.,TCV,CABO VERDE,INTERNACIONAL,9150,0
2019,8,TURKISH AIRLINES INC,THY,TURQUIA,INTERNACIONAL,22414,1377247
2019,8,TRANSCARGA INTERNATIONAL AIRWAYS C.A.,TIW,VENEZUELA,INTERNACIONAL,0,18243
2019,8,TAMPA CARGO S.A.,TPA,COLÃ”MBIA,INTERNACIONAL,0,1445170
2019,8,AVIANCA PERU S.A (EX: TRANS AMERICAN AIRLINES S.A. - TACA PERU),TPU,PERU,INTERNACIONAL,25468,356739
2019,8,TOTAL LINHAS AÃ‰REAS S.A.,TTL,BRASIL,DOMÃ‰STICA,5698,1437415
2019,8,EMIRATES,UAE,EMIRADOS ÃRABES UNIDOS,INTERNACIONAL,49477,1567235
2019,8,"UNITED AIRLINES,INC",UAL,ESTADOS UNIDOS DA AMÃ‰RICA,INTERNACIONAL,63930,1839354
2019,8,UPS - UNITED PARCEL SERVICE CO.,UPS,ESTADOS UNIDOS DA AMÃ‰RICA,INTERNACIONAL,0,2008368
2019,8,VOLGA DNEPR AIRLINES,VDA,RÃšSSIA,INTERNACIONAL,0,55000
2019,9,"AMERICAN AIRLINES,INC.",AAL,ESTADOS UNIDOS DA AMÃ‰RICA,INTERNACIONAL,91091,3087608
2019,9,AIR CANADA,ACA,CANADÃ,INTERNACIONAL,16760,667632
2019,9,AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA,AEA,ESPANHA,INTERNACIONAL,22972,510277
2019,9,SOCIÃ‰TÃ‰ AIR FRANCE,AFR,FRANÃ‡A,INTERNACIONAL,54692,1639006
2019,9,AMERICAN JET S.A.,AJB,ARGENTINA,INTERNACIONAL,98,0
2019,9,AEROVÃAS DE MÃ‰XICO S.A DE C.V - AEROMÃ‰XICO,AMX,MÃ‰XICO,INTERNACIONAL,13081,528000
2019,9,AEROLINEAS ARGENTINAS S/A,ARG,ARGENTINA,INTERNACIONAL,84061,24625
2019,9,AUSTRAL LINEAS AÃ‰REAS - CIELOS DEL SUR,AUT,ARGENTINA,INTERNACIONAL,3321,135
2019,9,AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA,AVA,COLÃ”MBIA,INTERNACIONAL,29044,600000
2019,9,ALITALIA SOCIETA AEREA ITALIANA S.P.A.,AZA,ITÃLIA,INTERNACIONAL,42698,519703
2019,9,COMPAÃ‘IA DE AVIACION PARAGUAYA SOCIEDAD ANONIMA - PARANAIR (EX- AMASZONAS PARAGUAY),AZP,PARAGUAI,INTERNACIONAL,410,0
2019,9,AZUL LINHAS AÃ‰REAS BRASILEIRAS S/A,AZU,BRASIL,INTERNACIONAL,100177,1841417
2019,9,AZUL LINHAS AÃ‰REAS BRASILEIRAS S/A,AZU,BRASIL,DOMÃ‰STICA,2266590,7804309
2019,9,BRITISH AIRWAYS PLC,BAW,INGLATERRA,INTERNACIONAL,25523,1263919
2019,9,BOA BOLIVIANA DE AVIACIÃ“N,BOV,BOLÃVIA,INTERNACIONAL,9229,51834
2019,9,AIR CHINA,CCA,CHINA,INTERNACIONAL,6697,251607
2019,9,CONDOR FLUGDIENST GMBH,CFG,ALEMANHA,INTERNACIONAL,3976,24365
2019,9,CARGOLUX AIRLINES INTERNATIONAL S/A,CLX,LUXEMBURGO,INTERNACIONAL,0,3767596
2019,9,COMPAÃ‘IA PANAMEÃ‘A DE AVIACION S.A. (COPA AIRLINES),CMP,PANAMÃ,INTERNACIONAL,81651,152730
2019,9,CONNECT LINHAS AÃ‰REAS S.A. (ANTIGA CONNECT TÃXI AÃ‰REO LTDA.),CNT,BRASIL,DOMÃ‰STICA,0,751428
2019,9,DELTA AIR LINES INC.,DAL,ESTADOS UNIDOS DA AMÃ‰RICA,INTERNACIONAL,37052,762606
2019,9,DEUTSCHE LUFTHANSA A.G.,DLH,ALEMANHA,INTERNACIONAL,41986,1223399
2019,9,LAN ARGENTINA S.A.,DSM,ARGENTINA,INTERNACIONAL,14096,5732
2019,9,TAAG LINHAS AÃ‰REAS DA ANGOLA (ANGOLA AIRLINES),DTA,ANGOLA,INTERNACIONAL,7238,110921
2019,9,EDELWEISS AIR AG,EDW,SUÃÃ‡A,INTERNACIONAL,4060,79550
2019,9,ETHIOPIAN AIRLINES GROUP,ETH,ETIÃ“PIA,INTERNACIONAL,13591,452303
2019,9,FEDEX - FEDERAL EXPRESS CORPORATION,FDX,ESTADOS UNIDOS DA AMÃ‰RICA,INTERNACIONAL,0,1094314
2019,9,LUFTHANSA CARGO AG,GEC,ALEMANHA,INTERNACIONAL,0,292092
2019,9,GOL LINHAS AÃ‰REAS S.A. (EX- VRG LINHAS AÃ‰REAS S.A.),GLO,BRASIL,DOMÃ‰STICA,2821777,7701964
2019,9,GOL LINHAS AÃ‰REAS S.A. (EX- VRG LINHAS AÃ‰REAS S.A.),GLO,BRASIL,INTERNACIONAL,175104,183330
2019,9,ATLAS AIR INC,GTI,ESTADOS UNIDOS DA AMÃ‰RICA,INTERNACIONAL,0,4912830
2019,9,IBÃ‰RIA LINEAS AEREAS DE ESPAÃ‘A SOCIEDAD ANONIMA OPERADORA,IBE,ESPANHA,INTERNACIONAL,33290,722582
2019,9,KOREAN AIR LINES CO. LTD.,KAL,COREIA DO SUL,INTERNACIONAL,0,2774665
2019,9,KLM CIA. REAL HOLANDESA DE AVIAÃ‡ÃƒO,KLM,HOLANDA,INTERNACIONAL,43464,1368428
2019,9,LÃNEA AÃ‰REA CARGUEIRA DE COLOMBIA S.A - LANCO,LAE,COLÃ”MBIA,INTERNACIONAL,0,1170063
2019,9,LATAM AIRLINES GROUP (EX - LAN AIRLINES S/A),LAN,CHILE,INTERNACIONAL,62419,1279307
2019,9,TRANSPORTE AÃ‰REOS DEL MERCOSUR S.A. (TAM MERCOSUR),LAP,PARAGUAI,INTERNACIONAL,29215,56775
2019,9,LAN CARGO S.A.,LCO,CHILE,INTERNACIONAL,0,1795405
2019,9,LAN PERU S.A.,LPE,PERU,INTERNACIONAL,22912,295736
2019,9,ABSA - AEROLINHAS BRASILEIRAS S.A.,LTG,BRASIL,DOMÃ‰STICA,0,3092784
2019,9,ABSA - AEROLINHAS BRASILEIRAS S.A.,LTG,BRASIL,INTERNACIONAL,0,5378618
2019,9,MARTINAIR HOLLAND N.V.,MPH,PAÃSES BAIXOS,INTERNACIONAL,0,975811
2019,9,MODERN TRANSPORTE AEREO DE CARGA S.A,MWM,BRASIL,DOMÃ‰STICA,0,395696
2019,9,NATIONAL AIRLINES..,NCR,ESTADOS UNIDOS DA AMÃ‰RICA,INTERNACIONAL,0,105505
2019,9,NORWEGIAN AIR UKÂ LIMITED,NRS,REINO UNIDO,INTERNACIONAL,10890,293095
2019,9,FLYEST LINEAS AÃ‰REAS (EX SOL S.A. LINEAS AEREAS),OLS,ARGENTINA,INTERNACIONAL,236,0
2019,9,OMNI TÃXI AÃ‰REO S.A.,OMI,BRASIL,DOMÃ‰STICA,46,0
2019,9,TWO TÃXI AÃ‰REO LTDA.,OWT,BRASIL,DOMÃ‰STICA,519,14661
2019,9,MAP TRANSPORTES AÃ‰REOS LTDA.,PAM,BRASIL,DOMÃ‰STICA,10276,11
2019,9,PASSAREDO TRANSPORTES AÃ‰REOS S.A.,PTB,BRASIL,DOMÃ‰STICA,44315,105
2019,9,QATAR AIRWAYS GROUP,QTR,QATAR,INTERNACIONAL,24474,1534980
2019,9,COMPAGNIE NATIONALE ROYAL AIR MAROC,RAM,MARROCOS,INTERNACIONAL,10041,166481
2019,9,AVIOR AIRLINES BRASIL C.A.,ROI,VENEZUELA,INTERNACIONAL,938,0
2019,9,SOUTH AFRICAN AIRWAYS STATE OWNED COMPANY (SOC) LIMITED,SAA,ÃFRICA DO SUL,INTERNACIONAL,11177,221359
2019,9,SIDERAL LINHAS AÃ‰REAS LTDA.,SID,BRASIL,INTERNACIONAL,99,0
2019,9,SIDERAL LINHAS AÃ‰REAS LTDA.,SID,BRASIL,DOMÃ‰STICA,1122,3527663
2019,9,SKY AIRLINES S.A.,SKU,CHILE,INTERNACIONAL,13313,0
2019,9,SURINAM AIRWAYS LTD,SLM,SURINAME,INTERNACIONAL,1733,807
2019,9,SWISS INTERNATIONAL AIR LINES LTD.,SWR,SUÃÃ‡A,INTERNACIONAL,19416,1068626
2019,9,TAM LINHAS AÃ‰REAS S.A.,TAM,BRASIL,INTERNACIONAL,417832,9916479
2019,9,TAM LINHAS AÃ‰REAS S.A.,TAM,BRASIL,DOMÃ‰STICA,2659533,11467762
2019,9,TAP - TRANSPORTES AÃ‰REOS PORTUGUESES S/A,TAP,PORTUGAL,INTERNACIONAL,166245,4012735
2019,9,EMPRESA DE TRANSPORTES AÃ‰REOS DE CABO VERDE - TACV S.A.,TCV,CABO VERDE,INTERNACIONAL,8976,0
2019,9,TURKISH AIRLINES INC,THY,TURQUIA,INTERNACIONAL,19926,1475793
2019,9,TRANSCARGA INTERNATIONAL AIRWAYS C.A.,TIW,VENEZUELA,INTERNACIONAL,0,1730
2019,9,TAMPA CARGO S.A.,TPA,COLÃ”MBIA,INTERNACIONAL,0,1485398
2019,9,AVIANCA PERU S.A (EX: TRANS AMERICAN AIRLINES S.A. - TACA PERU),TPU,PERU,INTERNACIONAL,26429,355993
2019,9,TOTAL LINHAS AÃ‰REAS S.A.,TTL,BRASIL,DOMÃ‰STICA,4974,1339106
2019,9,EMIRATES,UAE,EMIRADOS ÃRABES UNIDOS,INTERNACIONAL,49365,1808358
2019,9,"UNITED AIRLINES,INC",UAL,ESTADOS UNIDOS DA AMÃ‰RICA,INTERNACIONAL,59421,1792017
2019,9,UPS - UNITED PARCEL SERVICE CO.,UPS,ESTADOS UNIDOS DA AMÃ‰RICA,INTERNACIONAL,0,1900306
2019,10,"AMERICAN AIRLINES,INC.",AAL,ESTADOS UNIDOS DA AMÃ‰RICA,INTERNACIONAL,100439,3141955
2019,10,AIR BELGIUM S.A.,ABB,BÃ‰LGICA,INTERNACIONAL,295,0
2019,10,AIR CANADA,ACA,CANADÃ,INTERNACIONAL,17281,681972
2019,10,AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA,AEA,ESPANHA,INTERNACIONAL,30738,809373
2019,10,SOCIÃ‰TÃ‰ AIR FRANCE,AFR,FRANÃ‡A,INTERNACIONAL,56172,1871906
2019,10,AEROVÃAS DE MÃ‰XICO S.A DE C.V - AEROMÃ‰XICO,AMX,MÃ‰XICO,INTERNACIONAL,13518,604716
2019,10,AEROLINEAS ARGENTINAS S/A,ARG,ARGENTINA,INTERNACIONAL,77093,31396
2019,10,AUSTRAL LINEAS AÃ‰REAS - CIELOS DEL SUR,AUT,ARGENTINA,INTERNACIONAL,3520,218
2019,10,AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA,AVA,COLÃ”MBIA,INTERNACIONAL,29703,639617
2019,10,ALITALIA SOCIETA AEREA ITALIANA S.P.A.,AZA,ITÃLIA,INTERNACIONAL,44904,658692
2019,10,COMPAÃ‘IA DE AVIACION PARAGUAYA SOCIEDAD ANONIMA - PARANAIR (EX- AMASZONAS PARAGUAY),AZP,PARAGUAI,INTERNACIONAL,336,0
2019,10,AVIACON ZITOTRANS,AZS,RÃšSSIA,INTERNACIONAL,0,500
2019,10,AZUL LINHAS AÃ‰REAS BRASILEIRAS S/A,AZU,BRASIL,DOMÃ‰STICA,2398473,8726761
2019,10,AZUL LINHAS AÃ‰REAS BRASILEIRAS S/A,AZU,BRASIL,INTERNACIONAL,98660,2067793
2019,10,BRITISH AIRWAYS PLC,BAW,INGLATERRA,INTERNACIONAL,27977,1335059
2019,10,BOA BOLIVIANA DE AVIACIÃ“N,BOV,BOLÃVIA,INTERNACIONAL,9372,47687
2019,10,AIR CHINA,CCA,CHINA,INTERNACIONAL,6746,247174
2019,10,CARGOLUX AIRLINES INTERNATIONAL S/A,CLX,LUXEMBURGO,INTERNACIONAL,0,3900322
2019,10,COMPAÃ‘IA PANAMEÃ‘A DE AVIACION S.A. (COPA AIRLINES),CMP,PANAMÃ,INTERNACIONAL,84559,109819
2019,10,CONNECT LINHAS AÃ‰REAS S.A. (ANTIGA CONNECT TÃXI AÃ‰REO LTDA.),CNT,BRASIL,DOMÃ‰STICA,0,1138028
2019,10,DELTA AIR LINES INC.,DAL,ESTADOS UNIDOS DA AMÃ‰RICA,INTERNACIONAL,40638,778847
2019,10,DEUTSCHE LUFTHANSA A.G.,DLH,ALEMANHA,INTERNACIONAL,41336,1525021
2019,10,LAN ARGENTINA S.A.,DSM,ARGENTINA,INTERNACIONAL,11095,286024
2019,10,TAAG LINHAS AÃ‰REAS DA ANGOLA (ANGOLA AIRLINES),DTA,ANGOLA,INTERNACIONAL,8071,204397
2019,10,EDELWEISS AIR AG,EDW,SUÃÃ‡A,INTERNACIONAL,4974,38599
2019,10,ETHIOPIAN AIRLINES GROUP,ETH,ETIÃ“PIA,INTERNACIONAL,13845,556275
2019,10,FB LÃNEAS AÃ‰REAS S.A (FLYBONDI),FBZ,ARGENTINA,INTERNACIONAL,2695,0
2019,10,FEDEX - FEDERAL EXPRESS CORPORATION,FDX,ESTADOS UNIDOS DA AMÃ‰RICA,INTERNACIONAL,0,1295986
2019,10,LUFTHANSA CARGO AG,GEC,ALEMANHA,INTERNACIONAL,0,1859051
2019,10,GOL LINHAS AÃ‰REAS S.A. (EX- VRG LINHAS AÃ‰REAS S.A.),GLO,BRASIL,DOMÃ‰STICA,2935584,8034167
2019,10,GOL LINHAS AÃ‰REAS S.A. (EX- VRG LINHAS AÃ‰REAS S.A.),GLO,BRASIL,INTERNACIONAL,151268,169882
2019,10,ATLAS AIR INC,GTI,ESTADOS UNIDOS DA AMÃ‰RICA,INTERNACIONAL,0,5117633
2019,10,IBÃ‰RIA LINEAS AEREAS DE ESPAÃ‘A SOCIEDAD ANONIMA OPERADORA,IBE,ESPANHA,INTERNACIONAL,32678,610124
2019,10,KOREAN AIR LINES CO. LTD.,KAL,COREIA DO SUL,INTERNACIONAL,0,1982004
2019,10,KLM CIA. REAL HOLANDESA DE AVIAÃ‡ÃƒO,KLM,HOLANDA,INTERNACIONAL,43016,1619266
2019,10,LÃNEA AÃ‰REA CARGUEIRA DE COLOMBIA S.A - LANCO,LAE,COLÃ”MBIA,INTERNACIONAL,0,1544858
2019,10,LATAM AIRLINES GROUP (EX - LAN AIRLINES S/A),LAN,CHILE,INTERNACIONAL,56683,1091862
