FID,gid,UF,nome,Censo,PIB,Pop_est_2009,PIB_percapita,Descrição,legenda,classe
vw_pib_percapita.fid--5b279956_17f92acf41e_5da9,629,RIO GRANDE DO SUL,Vista Alegre,2010,377030859375,2932,1285916992188,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_5d88,873,PIAUÍ,Angical do Piauí,2010,2521082421875,6793,371129003906,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_5d1a,2528,MARANHÃO,Tufilândia,2010,2874401367188,5687,505433984375,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_5d08,1150,RIO GRANDE DO SUL,Arroio do Sal,2010,802524140625,7291,1100704980469,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_5c8b,4700,SÃO PAULO,Osvaldo Cruz,2010,411053875,31461,1306550976562,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_5c5d,310,RIO GRANDE DO SUL,Dom Feliciano,2010,155935,15300,1019183007812,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_5bd4,473,RIO GRANDE DO SUL,Rosário do Sul,2010,535277,41746,1282224023438,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_5bd1,1644,RIO GRANDE DO NORTE,Encanto,2010,2317135546875,5365,431899023438,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_5bd0,1490,MATO GROSSO DO SUL,Vicentina,2010,6076906640625,5783,1050823046875,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_5bb9,2634,PERNAMBUCO,Camocim de São Félix,2010,6784771875,16574,409362011719,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_5bae,3642,MINAS GERAIS,Ladainha,2010,5961083984375,17195,3467,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_5b91,2926,MINAS GERAIS,Rubelita,2010,3255980859375,8097,40212199707,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_5b5b,4314,BAHIA,Cachoeira,2010,193704671875,33782,573395996094,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_5b44,768,GOIÁS,Anápolis,2010,8109760,335960,2413906054688,Produto Interno Bruto per capita,22144.80 - 52702.10,3
vw_pib_percapita.fid--5b279956_17f92acf41e_5af,4098,MATO GROSSO,Santo Afonso,2010,379536953125,2944,1289187988281,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_5a37,3269,MATO GROSSO,Campinápolis,2010,1139370703125,14301,796706982422,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_5a2,639,RIO GRANDE DO SUL,Erechim,2010,2099846,97916,2144538085938,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_59c8,2078,RIO GRANDE DO NORTE,Porto do Mangue,2010,96511578125,5033,1917575976562,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_5994,3096,PARANÁ,Guapirama,2010,4197216796875,3645,11515,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_5925,20,RIO GRANDE DO SUL,Ponte Preta,2010,2368604882812,1846,1283100976562,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_58fc,4410,BAHIA,Apuarema,2010,3210333984375,7610,421856982422,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_5843,3897,PARANÁ,São José dos Pinhais,2010,11511811,279297,412171015625,Produto Interno Bruto per capita,22144.80 - 52702.10,3
vw_pib_percapita.fid--5b279956_17f92acf41e_5805,3005,MINAS GERAIS,Caiana,2010,3566189453125,4733,753472998047,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_57ff,3724,MINAS GERAIS,Mário Campos,2010,756610546875,12029,628989013672,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_57f0,3022,MINAS GERAIS,Santa Rita de Minas,2010,5828158984375,5980,974608007812,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_57c,1729,RIO GRANDE DO NORTE,São João do Sabugi,2010,304131796875,5953,510887988281,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_5783,2911,MINAS GERAIS,Belo Horizonte,2010,44595204,2452617,1818269921875,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_5737,4862,SÃO PAULO,Silveiras,2010,4658580078125,5841,797564990234,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_56ab,3103,MINAS GERAIS,Candeias,2010,129657625,16281,796374023438,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_541,4216,SÃO PAULO,Barra do Turvo,2010,4499355078125,7699,584408007812,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_534e,1293,MATO GROSSO,Comodoro,2007,232122140625,18974,1223370019531,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_5344,2099,PARÁ,Santa Isabel do Pará,2010,27784490625,55570,499991015625,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_531,72,RIO GRANDE DO SUL,Vista Alegre do Prata,2010,2553092382812,1505,169640703125,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_52d5,4829,BAHIA,Barreiras,2010,1693253625,137832,1228491015625,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_5294,4239,SÃO PAULO,Cafelândia,2010,192295,16778,1146113964844,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_527e,2745,PERNAMBUCO,Cumaru,2010,659203203125,13812,477268017578,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_5207,5544,TOCANTINS,Brasilândia do Tocantins,2010,2667576757812,2208,1208141992188,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_51ec,3505,MINAS GERAIS,Guaxupé,2010,1037274,49719,2086273046875,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_5199,105,BAHIA,Paulo Afonso,2010,1743769875,106703,1634228027344,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_518a,3787,SÃO PAULO,Iaras,2010,5171451171875,5658,91400703125,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_518,4332,BAHIA,Candiba,2010,4341787109375,12821,33864699707,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_5136,845,GOIÁS,Aurilândia,2010,3419281640625,3709,921887988281,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_50bb,4285,SÃO PAULO,Dois Córregos,2010,36396434375,26040,1397712988281,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_5042,3412,PARANÁ,Nova Aliança do Ivaí,2010,21147484375,1434,1474720019531,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_4f88,2263,PARÁ,Goianésia do Pará,2010,1276242265625,29164,437608984375,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_4f33,4585,SÃO PAULO,Jaú,2010,1760823,135546,1299058984375,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_4ef5,3247,MINAS GERAIS,Serra dos Aimorés,2010,85138171875,8667,982325976562,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_4ec3,4877,SÃO PAULO,Taquaritinga,2010,6448535625,55662,1158516992188,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_4ebf,2863,MINAS GERAIS,Bom Repouso,2010,84637828125,10826,781802001953,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_4ebb,2642,MINAS GERAIS,Ouro Verde de Minas,2010,296808046875,7215,411375976562,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_4e43,3673,MINAS GERAIS,Lassance,2010,1273648671875,6651,1914973046875,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_4e2b,1812,MARANHÃO,Pio Xii,2010,708337578125,22220,318784008789,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_4dc0,686,SÃO PAULO,Aguaí,2010,47653265625,32101,1484479003906,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_4d4f,4648,SÃO PAULO,Martinópolis,2010,29278340625,25533,1146686035156,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_4ca3,912,TOCANTINS,Talismã,2010,3611177734375,2663,1356055957031,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_4c37,4550,BAHIA,Ituaçu,2010,82193359375,18772,437850976562,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_4c2,3494,MINAS GERAIS,Governador Valadares,2010,2845814,263274,108093203125,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_4ba4,1033,TOCANTINS,Araguaçu,2010,1069347265625,9225,1159183984375,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_4b9f,5456,SANTA CATARINA,Pinhalzinho,2010,397378125,15692,25323609375,Produto Interno Bruto per capita,22144.80 - 52702.10,3
vw_pib_percapita.fid--5b279956_17f92acf41e_4b8d,380,RIO GRANDE DO SUL,Paraíso do Sul,2010,997161171875,7643,1304671972656,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_4b81,4604,BAHIA,Jiquiriçá,2010,505156328125,13772,3668,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_4b69,200,RIO GRANDE DO SUL,Gramado dos Loureiros,2010,2196237695312,2399,915479980469,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_4b5e,5204,SANTA CATARINA,Balneário Gaivota,2010,635759375,7959,798793017578,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_4b0a,5193,PIAUÍ,Baixa Grande do Ribeiro,2010,187569125,10804,1736108007812,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_4b00,84,BAHIA,Novo Triunfo,2010,368641328125,14763,249706005859,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_4ac0,458,RIO GRANDE DO SUL,Dois Irmãos das Missões,2010,4782469140625,2444,1956819921875,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_4a6e,626,RIO GRANDE DO SUL,Seberi,2010,13742921875,11098,1238324023438,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_469,4935,SANTA CATARINA,São Martinho,2010,4914794921875,3281,1497955957031,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_461,5039,SÃO PAULO,Embu,2010,3698098,248722,1486840039062,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_451f,1356,AMAPÁ,Serra do Navio,2010,1097953046875,3982,2757290039062,Produto Interno Bruto per capita,22144.80 - 52702.10,3
vw_pib_percapita.fid--5b279956_17f92acf41e_44f,2527,MARANHÃO,Trizidela do Vale,2010,805881328125,19104,421839013672,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_4468,2950,MINAS GERAIS,Santana de Cataguases,2010,1956133984375,3785,516812011719,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_4460,129,SÃO PAULO,Onda Verde,2010,129987,4005,3245605078125,Produto Interno Bruto per capita,22144.80 - 52702.10,3
vw_pib_percapita.fid--5b279956_17f92acf41e_437a,605,RIO GRANDE DO SUL,Caxias do Sul,2010,12509582,410166,3049883007812,Produto Interno Bruto per capita,22144.80 - 52702.10,3
vw_pib_percapita.fid--5b279956_17f92acf41e_4344,1708,RIO GRANDE DO NORTE,Caraúbas,2010,1560533125,20471,762314013672,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_40fb,2987,MINAS GERAIS,Brasilândia de Minas,2010,134720109375,13593,991099023438,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_40cd,4567,BAHIA,Maragogipe,2010,178405578125,43921,40619699707,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_4067,3197,MINAS GERAIS,Catas Altas,2010,707461015625,4795,1475413964844,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_3f4f,1447,MATO GROSSO DO SUL,Iguatemi,2010,2156004375,15222,1416374023438,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_3f2f,1254,GOIÁS,Santa Rosa de Goiás,2010,2078069140625,2765,751562011719,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_3e8,4448,BAHIA,Feira da Mata,2010,3038033398438,6562,462974023438,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_3e56,307,RIO GRANDE DO SUL,Cristal,2010,9316071875,7393,1260120996094,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_3e49,2784,MINAS GERAIS,Angelândia,2010,4767896484375,8571,556281982422,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_3e12,2035,MARANHÃO,Água Doce do Maranhão,2010,37689296875,12460,302482006836,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_3dce,406,RIO GRANDE DO SUL,Aceguá,2010,115000703125,4347,2645518945312,Produto Interno Bruto per capita,22144.80 - 52702.10,3
vw_pib_percapita.fid--5b279956_17f92acf41e_3d6e,5141,TOCANTINS,Wanderlândia,2010,669667734375,9493,705433007812,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_3c88,1848,RIO DE JANEIRO,Maricá,2010,1079824375,123492,874408007812,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_3c7d,5036,SÃO PAULO,Campo Limpo Paulista,2010,838058875,74863,111945703125,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_3c05,2931,MINAS GERAIS,Salinas,2010,237517859375,38789,612333007812,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_3c02,4227,SÃO PAULO,Boituva,2010,1223898125,44906,2725466992188,Produto Interno Bruto per capita,22144.80 - 52702.10,3
vw_pib_percapita.fid--5b279956_17f92acf41e_3bfc,1990,RIO DE JANEIRO,Santo Antônio de Pádua,2010,51518790625,42405,1214923046875,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_3bfb,2278,PARAÍBA,Santarém,2010,1164521484375,2749,423616015625,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_3bf9,2884,PARANÁ,Jataizinho,2010,81946609375,11604,706193017578,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_3bf5,5358,TOCANTINS,Pugmil,2010,3235792773438,2252,1436853027344,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_3be7,5140,TOCANTINS,Babaçulândia,2010,932429921875,10698,87159296875,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_3be1,2789,MINAS GERAIS,Aracitaba,2010,1558787890625,1885,82694296875,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_3bcf,2909,MINAS GERAIS,Bela Vista de Minas,2010,57826421875,10333,559629003906,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_3bbf,4171,PARANÁ,Boa Ventura de São Roque,2010,884971484375,6964,1270779980469,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_3b82,3944,RONDÔNIA,Pimenteiras do Oeste,2010,68966140625,2415,2855741015625,Produto Interno Bruto per capita,22144.80 - 52702.10,3
vw_pib_percapita.fid--5b279956_17f92acf41e_3b41,3744,MINAS GERAIS,Minas Novas,2010,120427390625,31647,380533007812,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_3aec,2929,MINAS GERAIS,Sabinópolis,2010,876396796875,16326,536810986328,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_3aca,3134,MINAS GERAIS,Carvalhos,2010,2677107617188,4735,565387011719,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_3a8a,2725,MINAS GERAIS,Poços de Caldas,2010,2818456,151449,186099296875,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_3a5,702,ALAGOAS,Craíbas,2010,735147890625,23294,315594995117,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_3a4a,199,BAHIA,Remanso,2010,155141328125,39705,390735009766,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_3a29,3257,MINAS GERAIS,Simonésia,2010,964749296875,17933,537974023438,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_39d9,387,RIO GRANDE DO SUL,Sinimbu,2010,12115240625,10706,1131630957031,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_39a9,4435,SÃO PAULO,Borebi,2010,3441314453125,2349,1465012988281,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_39a0,1136,PIAUÍ,São João da Canabrava,2010,1565191992188,4511,34697199707,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_3999,3565,MINAS GERAIS,Itabirinha,2010,5056887109375,10819,467408007812,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_396e,1421,CEARÁ,Barroquinha,2010,5345480859375,15558,343584008789,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_3933,2913,MINAS GERAIS,Belo Vale,2010,4792959765625,7470,641627978516,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_3924,1518,CEARÁ,Maranguape,2010,6436026875,110523,5823,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_38b6,2287,PARÁ,Maracanã,2010,945027109375,29417,321252001953,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_38a8,960,GOIÁS,Ceres,2010,1936046875,19069,1015284960938,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_38a2,2432,PARAÍBA,Remígio,2010,696063515625,17423,399508007812,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_3822,1484,MATO GROSSO DO SUL,Rochedo,2010,808497578125,4480,180468203125,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_37ee,2252,PARAÍBA,Santa Cruz,2010,257004375,6677,384910009766,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_37d8,3770,SÃO PAULO,Guaiçara,2010,1309549921875,11206,1168615039062,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acf41e_379a,3057,PERNAMBUCO,Itambé,2010,175518515625,36126,485850976562,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_3762,3377,MINAS GERAIS,Engenheiro Caldas,2010,5607413671875,10908,514064013672,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acf41e_36f6,2226,PARÁ,Cametá,2010,32873540625,117099,280733007812,Produto Interno Bruto per capita, - 9639.65,1
