Ano,Órgão Superior,Órgão,Unidade Gestora,Origem,Categoria,Espécie,Detalhamento,Orçamento Atualizado (Valor Previsto),Receita Realizada (Valor Arrecadado),% Previsto/Realizado,Valor Lançado
2022,52000 - Ministério da Defesa,52132 - Comando da Marinha - Fundo Naval,673001 - DIRETORIA DE FINANCAS-SISTEMA PARA O PAIS/MM,22 - Alienação de Bens,2 - Receitas de Capital,221 - Alienação de bens móveis,22130101 - ALIENACAO DE BENS MOVEIS E SEMOVENTES-PRINC.,2517804.00,6703414.92,266.24%,0.00
2022,26000 - Ministério da Educação,26410 - Instituto Federal do Norte de Minas Gerais,"158121 - INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG",16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.,22639.00,64395.75,284.45%,0.00
2022,"22000 - Ministério da Agricultura, Pecuária e Abastecimento","22000 - Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto",130101 - COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.,20981577.00,9584446.56,45.68%,0.00
2022,52000 - Ministério da Defesa,52904 - Fundo do Exército,167086 - FUNDO DO EXERCITO,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,112 - Taxas,"11210102 - TAXAS INSPECAO,CONTROLE E FISCALIZ.-MUL.JUR.",1236156.00,925906.50,74.90%,0.00
2022,53000 - Ministério do Desenvolvimento Regional,74919 - Fundo de Desenvolvimento do Centro-Oeste,537004 - FUNDO DE DESENVOLVIMENTO DO CENTRO-OESTE,13 - Receita Patrimonial ,1 - Receitas Correntes,132 - Valores Mobiliários,13210101 - REMUNERACAO DE DEPOSITOS BANCARIOS-PRINCIPAL,109348428.00,135020844.41,123.48%,0.00
2022,26000 - Ministério da Educação,26237 - Universidade Federal de Juiz de Fora,153061 - UNIVERSIDADE FEDERAL DE JUIZ DE FORA,16 - Receita de Serviços ,1 - Receitas Correntes,169 - Outros serviços,16999901 - OUTROS SERVICOS-PRINCIPAL,10603.00,4960.50,46.78%,0.00
2022,40000 - Ministério do Trabalho,37904 - Fundo do Regime Geral da Previdência Social,513001 - COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS,13 - Receita Patrimonial ,1 - Receitas Correntes,131 - Exploração do patrimônio imobiliário do Estado,13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL,8317083.00,2234992.11,26.87%,0.00
2022,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE ORC.E FINANCAS/MS,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19230101 - RESSARC.POR OP.SEG.PRIV.ASSIST.SAUDE-PRINC.,954987399.00,777392012.19,81.40%,0.00
2022,40000 - Ministério do Trabalho,38901 - Fundo de Amparo ao Trabalhador,"380910 - COORD-GERAL DE ORCAMENTO, FIN. E CONT.- CGOFC",13 - Receita Patrimonial ,1 - Receitas Correntes,132 - Valores Mobiliários,13210301 - REMUN.SALDOS RECURSOS NAO-DESEMBOLSADOS-PRINC,93637852.00,121639461.77,129.90%,0.00
2022,52000 - Ministério da Defesa,52132 - Comando da Marinha - Fundo Naval,673001 - DIRETORIA DE FINANCAS-SISTEMA PARA O PAIS/MM,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19219901 - OUTRAS INDENIZACOES-PRINCIPAL,2082684.00,1770610.87,85.02%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170013 - SETORIAL ORCAMENTARIA E FINANCEIRA / ME,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19220902 - RESTIT.REC.FOMENTO E DE SUBVENC.FIN.-MUL.JUR.,0.00,16678.36,0.00%,0.00
2022,26000 - Ministério da Educação,26435 - Instituto Federal do Rio Grande do Norte,"158155 - INST.FED.DE EDUC.,CIENC.E TEC.DO RN",16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.,1978710.00,-329811.56,-16.67%,0.00
2022,30000 - Ministério da Justiça e Segurança Pública,30912 - Fundo Nacional Antidrogas,200246 - FUNDO NACIONAL ANTIDROGAS,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,112 - Taxas,11210301 - TX.CONTROLE E FISCALIZ.PROD.QUIMICOS-PRINC.,5484362.00,4563963.28,83.22%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170013 - SETORIAL ORCAMENTARIA E FINANCEIRA / ME,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,112 - Taxas,11210223 - TX.FISC.FUNC-TFF-NAO.POSI.ORBITAIS/DA.PRC,757358.00,225170.55,29.73%,0.00
2022,26000 - Ministério da Educação,26245 - Universidade Federal do Rio de Janeiro,153115 - UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.,591489.00,1000662.16,169.18%,0.00
2022,40000 - Ministério do Trabalho,38901 - Fundo de Amparo ao Trabalhador,"380910 - COORD-GERAL DE ORCAMENTO, FIN. E CONT.- CGOFC",12 - Contribuições,1 - Receitas Correntes,121 - Contribuições sociais,12124905 - CONTRIBUICAO PIS/PASEP-PARCELAMENTOS-MULTAS,13509408.00,6262264.30,46.35%,0.00
2022,36000 - Ministério da Saúde,36213 - Agência Nacional de Saúde Suplementar,253003 - AGENCIA NACIONAL DE SAUDE SUPLEMENTAR,19 - Outras Receitas Correntes,1 - Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais ",19110101 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-PRINC.,184611736.00,181288850.70,98.20%,0.00
2022,26000 - Ministério da Educação,26238 - Universidade Federal de Minas Gerais,153062 - UNIVERSIDADE FEDERAL DE MINAS GERAIS,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.,19669340.00,10411978.51,52.94%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170013 - SETORIAL ORCAMENTARIA E FINANCEIRA / ME,12 - Contribuições,1 - Receitas Correntes,121 - Contribuições sociais,12191012 - CONT.MOV.TRANSM.VAL.CRED.DIR.NAT.FIN.-MUL.JUR,0.00,39137.91,0.00%,0.00
2022,26000 - Ministério da Educação,26409 - Instituto Federal de Minas Gerais,"158122 - INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS",15 - Receita Industrial ,1 - Receitas Correntes,151 - Receita da indústria extrativa mineral,15110101 - RECEITA INDUSTRIAL-PRINCIPAL,1143529.00,752306.51,65.79%,0.00
2022,26000 - Ministério da Educação,26294 - Hospital de Clínicas de Porto Alegre,155001 - HOSPITAL DE CLINICAS DE PORTO ALEGRE,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.,2662707.00,2214556.48,83.17%,0.00
2022,26000 - Ministério da Educação,26422 - Instituto Federal Catarinense,158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110201 - INSCR.EM CONCURSOS E PROC.SELETIVOS-PRINCIPAL,0.00,9160.00,0.00%,0.00
2022,26000 - Ministério da Educação,26439 - Instituto Federal de São Paulo,158154 - INSTITUTO FEDERAL DE SAO PAULO,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.,30946.00,90385.97,292.08%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170013 - SETORIAL ORCAMENTARIA E FINANCEIRA / ME,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19220901 - RESTIT.REC.FOMENTO E DE SUBVENC.FIN.-PRINC.,3701040.00,3373807.50,91.16%,0.00
2022,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto",240102 - COORDENACAO-GERAL DE ORCAMENTO E FINANCAS,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110401 - SERVICOS DE INFORMACAO E TECNOLOGIA-PRINCIPAL,620000.00,930161.21,150.03%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170013 - SETORIAL ORCAMENTARIA E FINANCEIRA / ME,12 - Contribuições,1 - Receitas Correntes,121 - Contribuições sociais,12114905 - COFINS SOBRE O FATURAMENTO-PARCELAM.-MULTAS,32249519.00,13846765.06,42.94%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170013 - SETORIAL ORCAMENTARIA E FINANCEIRA / ME,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,111 - Impostos,11110108 - IMPOSTO SOBRE A IMPORTACAO-JUROS DIVIDA ATIVA,3522141.00,13723062.74,389.62%,0.00
2022,26000 - Ministério da Educação,26240 - Universidade Federal da Paraíba,153065 - UNIVERSIDADE FEDERAL DA PARAIBA,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110201 - INSCR.EM CONCURSOS E PROC.SELETIVOS-PRINCIPAL,5167225.00,261234.50,5.06%,0.00
2022,25000 - Ministério da Economia,25205 - Fundação Instituto Brasileiro de Geografia e Estatística,114601 - FUNDACAO IBGE-ADMINISTRACAO CENTRAL/RJ,19 - Outras Receitas Correntes,1 - Receitas Correntes,199 - Demais receitas correntes,19999921 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-PRINC.,60638.00,20429.95,33.69%,0.00
2022,32000 - Ministério de Minas e Energia,32396 - Agência Nacional de Mineração,323100 - SETORIAL ORCAMENTARIA E FINANCEIRA - ANM,19 - Outras Receitas Correntes,1 - Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais ",19110101 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-PRINC.,11098989.00,8821682.96,79.48%,0.00
2022,53000 - Ministério do Desenvolvimento Regional,22204 - Departamento Nacional de Obras Contra as Secas,113802 - DEPARTAMENTO NAC. DE OBRAS CONTRA AS SECAS/UO,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110102 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-MUL.JUR.,0.00,13111.04,0.00%,0.00
2022,44000 - Ministério do Meio Ambiente,44207 - Instituto Chico Mendes de Conservação da Biodiversidade,443032 - INST.CHICO MENDES DE CONSER.DA BIODIVERSIDADE,13 - Receita Patrimonial ,1 - Receitas Correntes,131 - Exploração do patrimônio imobiliário do Estado,13110201 - CONC/PERM/AUT/CESSAO DIR.USO IMOV.PUB-PRINC.,7572777.00,387521807.82,5117.30%,0.00
2022,52000 - Ministério da Defesa,52132 - Comando da Marinha - Fundo Naval,673001 - DIRETORIA DE FINANCAS-SISTEMA PARA O PAIS/MM,19 - Outras Receitas Correntes,1 - Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais ",19110101 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-PRINC.,5475205.00,5692837.67,103.97%,0.00
2022,26000 - Ministério da Educação,26243 - Universidade Federal do Rio Grande do Norte,153103 - UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110401 - SERVICOS DE INFORMACAO E TECNOLOGIA-PRINCIPAL,47316.00,32497.05,68.68%,0.00
2022,53000 - Ministério do Desenvolvimento Regional,74917 - Fundo de Desenvolvimento da Amazônia,533008 - FUNDO DE DESENVOLVIMENTO DA AMAZONIA,23 - Amortizações de Empréstimos ,2 - Receitas de Capital,231 - AMORTIZACAO DE EMPRESTIMOS,23110711 - AMORTIZACAO DE FINANCIAMENTOS EM GERAL-PRINC.,221865738.00,158821416.42,71.58%,0.00
2022,26000 - Ministério da Educação,26257 - Centro Federal de Educação Tecnológica de Minas Gerais,153015 - CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG,19 - Outras Receitas Correntes,1 - Receitas Correntes,199 - Demais receitas correntes,19999921 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-PRINC.,0.00,0.00,0.00%,0.00
2022,"22000 - Ministério da Agricultura, Pecuária e Abastecimento","22000 - Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto",130101 - COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA,12 - Contribuições,1 - Receitas Correntes,121 - Contribuições sociais,12190811 - CONTRIBUICAO INDUSTRIAL RURAL-PRINCIPAL,182162910.00,894244.89,0.49%,0.00
2022,40000 - Ministério do Trabalho,"37201 - Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho",264001 - FUNDACENTRO - FUND.JORGE DUPRAT/CTN/SEDE - SP,13 - Receita Patrimonial ,1 - Receitas Correntes,132 - Valores Mobiliários,13210101 - REMUNERACAO DE DEPOSITOS BANCARIOS-PRINCIPAL,2484992.00,2882742.81,116.01%,0.00
2022,26000 - Ministério da Educação,26261 - Universidade Federal de Itajubá,153030 - UNIVERSIDADE FEDERAL DE ITAJUBA,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110201 - INSCR.EM CONCURSOS E PROC.SELETIVOS-PRINCIPAL,0.00,71050.00,0.00%,0.00
2022,26000 - Ministério da Educação,26408 - Instituto Federal do Maranhão,"158128 - INST.FED.DE EDUC.,CIENC.E TEC.DO MARANHAO",13 - Receita Patrimonial ,1 - Receitas Correntes,131 - Exploração do patrimônio imobiliário do Estado,13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL,182470.00,119314.72,65.39%,0.00
2022,52000 - Ministério da Defesa,52904 - Fundo do Exército,167086 - FUNDO DO EXERCITO,13 - Receita Patrimonial ,1 - Receitas Correntes,131 - Exploração do patrimônio imobiliário do Estado,13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL,112981199.00,74753258.39,66.16%,0.00
2022,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações",20501 - Conselho Nacional de Desenvolvimento Científico e Tecnológico,364001 - CNPQ - ADMINISTRACAO CENTRAL,19 - Outras Receitas Correntes,1 - Receitas Correntes,199 - Demais receitas correntes,19999922 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-MUL.JUR.,232752.00,322041.52,138.36%,0.00
2022,39000 - Ministério da Infraestrutura,62201 - Agência Nacional de Aviação Civil,113214 - AGENCIA NACIONAL DE AVIACAO CIVIL,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19239901 - OUTROS RESSARCIMENTOS-PRINCIPAL,0.00,9923.13,0.00%,0.00
2022,36000 - Ministério da Saúde,36211 - Fundação Nacional de Saúde ,255000 - FUNDACAO NACIONAL DE SAUDE - DF,19 - Outras Receitas Correntes,1 - Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais ",19110901 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.,49400.00,35110.45,71.07%,0.00
2022,32000 - Ministério de Minas e Energia,20302 - Nuclebrás Equipamentos Pesados S.A.,113208 - NUCLEBRAS EQUIPAMENTOS PESADOS S/A-NUCLEP,15 - Receita Industrial ,1 - Receitas Correntes,151 - Receita da indústria extrativa mineral,15110101 - RECEITA INDUSTRIAL-PRINCIPAL,28161528.00,18997478.48,67.46%,0.00
2022,26000 - Ministério da Educação,26298 - Fundo Nacional de Desenvolvimento da Educação,153173 - FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19220112 - RESTITUICAO DE CONVENIOS-PRIMARIAS-MUL.JUR.,0.00,1471330.76,0.00%,0.00
2022,26000 - Ministério da Educação,26275 - Fundação Universidade Federal do Acre,154044 - FUNDACAO UNIVERSIDADE FEDERAL DO ACRE,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.,513880.00,139982.50,27.24%,0.00
2022,30000 - Ministério da Justiça e Segurança Pública,30907 - Fundo Penitenciário Nacional,200333 - DEPEN - DIRETORIA EXECUTIVA,19 - Outras Receitas Correntes,1 - Receitas Correntes,199 - Demais receitas correntes,19999921 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-PRINC.,1519567.00,10202937.56,671.44%,0.00
2022,26000 - Ministério da Educação,26268 - Fundação Universidade Federal de Rondônia,154055 - FUNDACAO UNIVERSIDADE FEDERAL DE RONDONIA,13 - Receita Patrimonial ,1 - Receitas Correntes,132 - Valores Mobiliários,13210101 - REMUNERACAO DE DEPOSITOS BANCARIOS-PRINCIPAL,5933.00,5110.57,86.14%,0.00
2022,39000 - Ministério da Infraestrutura,39252 - Departamento Nacional de Infraestrutura de Transportes,393003 - DEPART.NAC.INFRA ESTRUTURA TRANSPORTES.,19 - Outras Receitas Correntes,1 - Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais ",19111403 - MULTAS PREVISTAS NO CTB - DIV.AT.,0.00,4073069.71,0.00%,0.00
2022,26000 - Ministério da Educação,26234 - Universidade Federal do Espírito Santo,153046 - UNIVERSIDADE FEDERAL DO ESPIRITO SANTO,13 - Receita Patrimonial ,1 - Receitas Correntes,131 - Exploração do patrimônio imobiliário do Estado,13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL,4191915.00,1187599.05,28.33%,0.00
2022,53000 - Ministério do Desenvolvimento Regional,53901 - Fundo Constitucional de Financiamento do Norte,537002 - FUNDO CONSTITUCIONAL FINANCIAMENTO NORTE,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,111 - Impostos,11130108 - IRPF-JUROS DA DIVIDA ATIVA,3655314.00,0.00,0.00%,0.00
2022,26000 - Ministério da Educação,26253 - Universidade Federal Rural da Amazônia,153034 - UNIVERSIDADE FEDERAL RURAL DA AMAZONIA,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.,0.00,327662.64,0.00%,0.00
2022,26000 - Ministério da Educação,26231 - Universidade Federal de Alagoas,153037 - UNIVERSIDADE FEDERAL DE ALAGOAS,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110201 - INSCR.EM CONCURSOS E PROC.SELETIVOS-PRINCIPAL,0.00,422600.40,0.00%,0.00
2022,36000 - Ministério da Saúde,36212 - Agência Nacional de Vigilância Sanitária,253002 - AGENCIA NACIONAL DE VIGILANCIA SANITARIA,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,112 - Taxas,"11210101 - TAXAS INSPECAO,CONTROLE E FISCALIZACAO-PRINC.",366327090.00,307672425.65,83.99%,4434149.74
2022,54000 - Ministério do Turismo,34902 - Fundo Nacional de Cultura,540030 - FUNDO NACIONAL DA CULTURA - FNC,13 - Receita Patrimonial ,1 - Receitas Correntes,132 - Valores Mobiliários,13210101 - REMUNERACAO DE DEPOSITOS BANCARIOS-PRINCIPAL,322030860.00,144206705.80,44.78%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170013 - SETORIAL ORCAMENTARIA E FINANCEIRA / ME,12 - Contribuições,1 - Receitas Correntes,121 - Contribuições sociais,12114906 - COFINS SOBRE O FATURAMENTO-PARCELAM.-JUROS,698313580.00,347244453.40,49.73%,0.00
2022,36000 - Ministério da Saúde,36201 - Fundação Oswaldo Cruz,254420 - FUNDACAO OSWALDO CRUZ,13 - Receita Patrimonial ,1 - Receitas Correntes,131 - Exploração do patrimônio imobiliário do Estado,13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL,1287570.00,793885.78,61.66%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170013 - SETORIAL ORCAMENTARIA E FINANCEIRA / ME,19 - Outras Receitas Correntes,1 - Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais ",19110701 - MULTAS APLICADAS PELOS TRIB.DE CONTAS-PRINC.,10156316.00,9754182.37,96.04%,0.00
2022,26000 - Ministério da Educação,26435 - Instituto Federal do Rio Grande do Norte,"158155 - INST.FED.DE EDUC.,CIENC.E TEC.DO RN",13 - Receita Patrimonial ,1 - Receitas Correntes,131 - Exploração do patrimônio imobiliário do Estado,13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL,307047.00,277798.27,90.47%,0.00
2022,26000 - Ministério da Educação,26241 - Universidade Federal do Paraná,153079 - UNIVERSIDADE FEDERAL DO PARANA,15 - Receita Industrial ,1 - Receitas Correntes,151 - Receita da indústria extrativa mineral,15110101 - RECEITA INDUSTRIAL-PRINCIPAL,21737.00,18120.93,83.36%,0.00
2022,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações",24901 - Fundo Nacional de Desenvolvimento Científico e Tecnológico,240901 - FUNDO NAC.DE DESENV. CIENT. E TECNOLOGICO,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19220631 - RESTIT.DESP.PRIMARIAS EX.ANTERIORES-PRINC.,0.00,65519.93,0.00%,0.00
2022,55000 - Ministério da Cidadania,55001 - Fundo Nacional de Assistência Social,330013 - FUNDO NACIONAL DE ASSISTENCIA SOCIAL,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19220112 - RESTITUICAO DE CONVENIOS-PRIMARIAS-MUL.JUR.,0.00,224545.73,0.00%,0.00
2022,26000 - Ministério da Educação,26239 - Universidade Federal do Pará,153063 - UNIVERSIDADE FEDERAL DO PARA,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19229901 - OUTRAS RESTITUICOES-PRINCIPAL,44630.00,46681.88,104.60%,0.00
2022,54000 - Ministério do Turismo,34902 - Fundo Nacional de Cultura,540030 - FUNDO NACIONAL DA CULTURA - FNC,23 - Amortizações de Empréstimos ,2 - Receitas de Capital,231 - AMORTIZACAO DE EMPRESTIMOS,23110601 - AMORTIZACAO DE EMPRESTIMOS CONTRATUAIS-PRINC.,18383544.00,2388281.93,12.99%,0.00
2022,39000 - Ministério da Infraestrutura,56901 - Fundo Nacional de Segurança e Educação de Trânsito,200320 - FUNDO NACIONAL DE SEG. E EDUCACAO DE TRANSITO,19 - Outras Receitas Correntes,1 - Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais ",19110101 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-PRINC.,0.00,-774.92,0.00%,0.00
2022,26000 - Ministério da Educação,26420 - Instituto Federal Farroupilha,"158127 - INST.FED.DE EDUC.,CIENC.E TEC.FARROUPILHA",13 - Receita Patrimonial ,1 - Receitas Correntes,131 - Exploração do patrimônio imobiliário do Estado,13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL,29690.00,113075.96,380.86%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170013 - SETORIAL ORCAMENTARIA E FINANCEIRA / ME,19 - Outras Receitas Correntes,1 - Receitas Correntes,"193 - Bens, Direitos e Valores Incorporados ao Patrimônio Público","19310101 - BENS,DIR.E VAL.PERD.EM FAVOR PODER PUB.-PRINC",0.00,1768271.74,0.00%,0.00
2022,39000 - Ministério da Infraestrutura,68201 - Agência Nacional de Transportes Aquaviários,682010 - AGENCIA NACIONAL DE TRANSPORTES AQUAVIARIOS,19 - Outras Receitas Correntes,1 - Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais ",19110102 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-MUL.JUR,1275229.00,553040.72,43.37%,0.00
2022,54000 - Ministério do Turismo,34902 - Fundo Nacional de Cultura,540030 - FUNDO NACIONAL DA CULTURA - FNC,13 - Receita Patrimonial ,1 - Receitas Correntes,"133 - Delegação de Serviços Públicos Mediante Concessão, Permissão, Autorização ou Licença",13330411 - CESS.DIR.USO.RADFRQ-NAO.P.ORBITAIS/PRC,313753.00,466917.85,148.82%,0.00
2022,36000 - Ministério da Saúde,36211 - Fundação Nacional de Saúde ,255000 - FUNDACAO NACIONAL DE SAUDE - DF,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19220113 - RESTITUICAO DE CONVENIOS-PRIMARIAS-DIV.ATIVA,0.00,1039021.32,0.00%,0.00
2022,52000 - Ministério da Defesa,52132 - Comando da Marinha - Fundo Naval,699999 - FUNDO NAVAL - DIFERENCA CAMBIAL,12 - Contribuições,1 - Receitas Correntes,121 - Contribuições sociais,12160511 - CONTR.FUNDOS ASS.MED.HOSP-F.ARM.-PRINC.,0.00,80452.54,0.00%,0.00
2022,41000 - Ministério das Comunicações,41231 - Agêncial Nacional de Telecomunicações,413001 - AGENCIA NACIONAL DE TELECOMUNICACOES-SEDE,"71 - Impostos, Taxas e Contribuições de Melhoria",7 - Receitas Correntes - intra-orçamentárias,712 - Taxas ,71210221 - TX.FISC.FUNC-TFF-NAO POS.ORBITAIS-PRINC-INTRA,0.00,205869.07,0.00%,0.00
2022,32000 - Ministério de Minas e Energia,32210 - Agência Nacional de Energia Elétrica,323028 - AGENCIA NACIONAL DE ENERGIA ELETRICA,13 - Receita Patrimonial ,1 - Receitas Correntes,134 - Exploração de recursos naturais,13450322 - UTILIZ.REC.HIDRICOS-DEMAIS EMPRESAS-MUL.JUR.,0.00,226313.20,0.00%,0.00
2022,36000 - Ministério da Saúde,36210 - Hospital Nossa Senhora da Conceição S.A.,366003 - HOSPITAL NOSSA SENHORA DA CONCEICAO S/A,13 - Receita Patrimonial ,1 - Receitas Correntes,132 - Valores Mobiliários,13210101 - REMUNERACAO DE DEPOSITOS BANCARIOS-PRINCIPAL,1802496.00,3771351.09,209.23%,0.00
2022,"22000 - Ministério da Agricultura, Pecuária e Abastecimento",22202 - Empresa Brasileira de Pesquisa Agropecuária,135037 - EMBRAPA-SETORIAL,19 - Outras Receitas Correntes,1 - Receitas Correntes,199 - Demais receitas correntes,19999921 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-PRINC.,2582456.00,2216420.11,85.83%,0.00
2022,52000 - Ministério da Defesa,52911 - Fundo Aeronáutico,121002 - SECRETARIA DE ECON. E FIN.DA AER.- F.AER.,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110201 - INSCR.EM CONCURSOS E PROC.SELETIVOS-PRINCIPAL,8428860.00,9199001.01,109.14%,0.00
